,AC093525.7,AC253536.3,LINC01772,AC010531.3,AC138028.4,AC007878.1,AL355916.2,AC006059.1,AC022395.1,AP005131.4,AL034550.1,ILF3-DT,AC138207.7,ACTA2-AS1,STARD4-AS1,WAC-AS1,AC008507.2,AP001350.1,AC131971.1,AC009951.5,AP005131.1,AL450326.1,AC006441.1,TBL1XR1-AS1,AC004893.2,LINC02328,AL158212.5,AC016747.3,AL049840.6,AC073569.1,FAM198B-AS1,AL022098.1,AC215522.2,AC093330.3,PLCB2-AS1,AC008937.2,AC009120.3,AC073957.3,AL031600.1,LINC00265,AL357140.4,ITPRIP-AS1,PSMG3-AS1,AC005546.1,AC011466.1,AC073655.3,BIRC6-AS1,AC100774.1,AL390236.1,Z83843.1,RPS6KA2-AS1,AL136984.1,AC069549.2,AC245060.2,AC012020.1,AC067945.3,AC087521.2,Z82243.1,ANKRD10-IT1,AL034397.1,AC022893.1,AL357093.2,AC093690.1,AL137060.3,LCMT1-AS2,AC093677.2,AC006017.1,AL158163.1,AC068205.2,AC137932.3,AC124944.3,AC016931.1,AC055811.1,AC015802.1,AC034102.6,AC012358.2,AC016910.1,AC016831.1,AL161725.1,NDUFA6-DT,AL390195.1,AC093525.5,AL391097.2,AC009021.2,AC092119.2,LINC00894,AC116158.3,AC067751.1,AL359962.3,AC122129.1,AC006364.1,AL358472.3,AP001363.1,MIR4432HG,FAM157C,AC092120.3,AC004847.1,NRIR,AC016957.2,AC103739.2,AC084125.4,AC131009.3,AC004494.1,RNF157-AS1,AC008667.3,AC234775.2,LINC00707,LINC01311,AC009093.10,VIPR1-AS1,AL117336.2,AP000759.1,AC010542.5,ATP1B3-AS1,LINC00653,LINC02422,AL356481.3,AC009090.1,AC114752.1,AL096870.10,HPN-AS1,AC090519.1,AC108673.2,AL356753.1,AC021078.1,AC018797.3,Diagnosis
RNA174_FPKM,1.659768632,1.581857242,1.038583196,4.53628227,7.741687757,2.235886569,1.076656241,0.863036768,0.147034529,0.141536942,0.97660019,12.5444375,0.720687291,0.219801777,0.213567951,5.483569018,0.0,0.789817668,0.920502711,0.249228094,0.202935255,1.58379227,1.285287314,0.06676493,0.267474965,0.3940626,0.259084572,0.710076557,3.05271963,0.601585053,0.59858809,1.304928679,3.516372102,1.663585652,1.130144371,0.388940773,1.720616649,3.075340942,4.927248973,0.901489279,0.210633717,3.953312056,0.550551321,0.41049333,1.438867908,0.883129806,0.115138373,0.0,0.0,2.54776758,0.511970948,0.211968954,0.139548261,1.378193604,1.144168416,0.344748659,0.067169404,1.187464178,11.73565441,0.090170164,0.881808312,0.205539164,0.264497777,0.636367536,0.135893393,0.258410687,0.715333002,3.163066201,0.104786484,3.047507162,2.729364072,0.799788788,0.586655929,1.05217277,1.113705614,0.123288062,0.230166671,0.531489474,1.090383492,0.124618234,0.916677709,0.0,0.165466899,0.0,0.322883374,0.484550859,1.518030821,0.128197198,1.696771837,2.343233266,0.023771163,0.966884893,4.55940199,0.186078009,12.58411436,0.428102558,12.89108594,1.145589021,12.20690014,0.397776685,0.949721256,2.23666203,3.697865608,0.326986102,0.0,0.611672608,0.022365065,0.166611999,1.057280405,0.144775975,0.578491596,5.255310998,10.08301348,0.853738788,2.867694415,1.907909318,1.535089288,0.672498152,0.215440124,0.329710132,0.01875472,0.367563875,12.782148,0.119303438,8.399780019,3.50580505,1
RNA179_FPKM,1.359037623,1.177516732,1.088326867,7.68484604,4.585130247,2.441068742,1.015740789,0.960143547,0.300966094,0.14483689,1.582689528,7.745133,0.491751598,0.224965333,0.165602393,4.717790127,0.139695693,0.485036354,0.443356502,0.127548241,0.27694598,0.756464828,1.315591005,0.136673989,0.328514801,0.127370622,0.397717677,0.622973707,3.422141199,0.615638883,0.601100082,1.200130228,5.863636101,1.552485536,1.156785804,1.459575991,0.800450555,2.977535813,4.178586218,0.493669655,0.0,2.2384121,0.341897797,0.84012805,1.208375791,1.678750741,0.0,0.051242088,0.040805299,2.451690251,0.262012974,0.607409687,0.428513698,0.470273286,0.951501857,0.396990013,0.166975573,0.868141934,12.11441614,0.138419158,0.416565457,0.273485008,0.145769084,0.434224524,0.109287231,0.0881815,1.220410804,3.386855524,0.026817195,4.712464667,2.691995766,0.436580954,0.266848146,1.813814593,0.398968265,0.07210597,0.15705749,1.000938902,1.529372582,0.068679162,0.216540599,0.0,0.0,0.0,0.165273777,0.235485583,1.146194082,0.0,1.185999524,1.674296683,0.0,0.0,2.177701777,0.045707467,20.47406099,0.312981048,7.779043608,0.559617069,12.78462199,0.305357127,0.0,0.286205809,1.993364761,0.123956606,0.0,1.252037303,0.022886509,0.397863854,0.683456591,0.148181828,0.296041848,5.378955022,6.665121148,1.310564367,2.134679456,1.53159519,0.571287074,1.376458665,0.220512932,0.134989429,0.0,0.12540621,15.55408031,0.0,10.03341664,3.787608674,0
RNA18_FPKM,0.408288862,0.0,1.698182255,4.008197762,4.948253216,3.157511566,0.882838277,1.153811405,0.241119435,0.0,0.0,19.74279373,0.985052304,0.138646215,0.398003982,5.085208606,0.419630219,1.457175363,1.609420235,0.0,0.381329979,0.0,0.0,0.0,0.054843267,0.4889404,1.858673033,1.76762391,7.450019753,2.589580382,0.497770706,1.104916555,2.267797165,1.003039765,0.0,1.860258605,0.801598903,3.444239515,4.473141386,0.31780796,0.0,0.948328486,0.107785269,0.0,1.399161254,1.810534712,0.0,0.051319339,0.163415468,4.954967264,0.0,1.129672664,0.178791408,0.0,1.37430416,0.132542804,0.472121634,1.04330896,23.02934988,0.0,1.738128024,0.042143904,0.323236637,0.062133611,0.0,0.0,2.444257377,8.628810408,0.107413474,1.483152054,0.305185614,0.0,0.0,2.667782058,0.742009144,0.156458176,0.0,1.111305781,0.960316801,0.029482105,3.107786349,0.0,0.339236703,0.0,1.103276468,0.389460766,1.976810815,0.525571037,0.890794283,2.12981609,0.146174508,0.0,1.246042943,0.160212421,12.56696117,0.0,10.54459969,1.09413727,23.56863233,0.0,0.0,2.579372262,0.808588476,0.223431243,1.04113931,0.501456306,0.097414514,0.0,0.684445406,0.077421578,0.847057268,3.936323209,15.07144464,0.0,3.527184221,5.444856771,0.0,1.378450106,0.551973473,0.810986258,0.0,0.0,19.2153505,0.0,16.65717773,2.096177324,1
RNA185_FPKM,2.051531924,1.122570239,1.110017143,4.426550074,5.135362889,2.181854792,2.40274356,1.061875234,0.286923588,0.103584839,1.111820512,19.62527635,0.468922985,0.148483846,0.132618685,3.135249575,0.0,0.719327444,0.792554091,0.243199188,0.148515138,1.339401166,0.895997008,0.0,0.130516898,0.384537799,0.316021544,0.989904514,2.978875144,0.469626018,0.286543247,0.867385286,2.081929996,1.00264578,0.551479849,0.759064348,0.915908053,3.035750949,3.434350235,0.784440089,0.411076843,2.95482625,0.398399211,0.200281684,0.180023307,0.738774892,0.11235314,0.0,0.0,1.42370277,0.0,0.372268533,0.085119716,0.448340488,0.880997615,1.471855051,0.046825005,0.993363279,9.298568447,0.06599169,0.308891244,0.020058949,0.24817186,0.413993589,0.151551385,0.042034428,0.698158739,1.567047145,0.051132967,3.786820937,2.614965876,0.260166573,0.445234813,0.810603977,0.706415605,0.097394311,0.149732578,0.446029304,0.945791081,0.112248805,0.963317245,0.0,0.0,0.0,0.210087561,0.278939566,2.319122291,0.125096068,5.249844694,1.855137858,0.092784524,0.188699129,2.076075966,0.043582305,3.993643061,0.417746993,12.29258474,0.254060503,7.387133955,0.194077171,0.926747202,0.818572877,5.821655625,0.189084712,0.0,1.074244409,0.04364204,0.541878526,1.737691126,0.092137211,0.68547139,7.100514466,6.354556191,1.457670359,2.289600708,1.788740853,1.089381206,0.656230211,0.21022856,0.514703528,0.018301037,0.0,7.345291475,0.0,7.208364076,1.805589463,1
RNA2_FPKM,1.521339626,1.002982149,1.207207123,2.80521232,5.026523146,1.881100455,1.352506353,1.476706258,0.380845118,0.141019795,1.216270564,19.27120915,0.239395879,0.18529496,0.199887108,4.954288916,0.339921422,0.734410122,0.971035034,0.124091145,0.336984271,1.262383725,0.731883054,0.0,0.213192912,0.564806049,0.25813793,0.60639986,2.607017971,0.359566933,0.933936454,0.772521419,3.109735434,1.364981161,0.985324013,1.162348035,1.090963039,2.874695655,3.085648705,0.772302241,0.314739035,1.508463229,0.3759481,0.817986943,1.102711953,0.879974904,0.0,0.049853211,0.0,2.646837854,0.127455657,0.295649255,0.06952889,0.457693024,1.237904608,0.128802978,0.248583193,2.366260096,15.28988836,0.134736598,0.563158892,0.08192441,0.202711761,0.603848326,0.12571989,0.0,1.187957182,4.70276503,0.039149713,5.111393389,3.807023018,0.0,0.584478825,1.213816261,0.721253524,0.140381637,0.38216787,0.243584781,0.98978482,0.057300477,0.491796168,0.279574209,0.0,0.0,0.750664672,0.37509694,1.859525437,0.0,0.577225903,2.026201637,0.142080062,0.963247209,2.119939543,0.103816068,6.671460854,0.548394385,12.1322611,3.994780155,14.33018395,0.198161645,0.0,2.228497339,3.659651259,0.180990458,0.0,1.096788771,0.022283348,0.331946221,0.942491103,0.200683632,1.029171424,5.840009575,8.580650207,1.063158489,3.220736481,1.900840822,1.112310846,0.893387974,0.0,0.131402175,0.0,0.0,7.782542403,0.0,8.776068063,1.64935943,0
RNA201_FPKM,1.112375393,0.582974952,0.601436935,0.887678064,4.196014269,1.168166638,0.743838659,0.243372729,0.190711829,0.143430345,0.329918888,18.01089005,0.194728778,0.12337259,0.15740486,5.577782701,0.110611244,0.640309335,0.219500691,0.40407809,0.041128041,2.739224107,0.0,0.0,0.216843801,0.498835485,0.104986944,0.082267678,2.003584953,0.292582544,0.512751502,0.352647657,0.768763043,0.35702824,0.0,0.315270689,0.380414341,1.203307405,2.967432569,0.339826713,0.256105718,0.954672635,0.611840802,0.0,0.239288543,0.306843643,0.0,0.040594968,0.0,0.882712159,0.0,0.068715702,0.0,0.24824203,0.681209185,0.454217295,0.085578227,0.0,6.09894642,0.0,0.458259462,0.0,0.08247102,0.122847441,0.078690142,0.0,0.386666107,1.025734727,0.053101538,2.399604232,1.08627724,0.0,0.52845768,0.0,0.451444416,0.114234544,0.12435834,0.284384079,0.275021814,0.069946997,0.571644467,0.113765268,0.0,0.0,0.392707118,0.180874582,1.008774788,0.051975825,1.274943494,0.788545606,0.0,0.156804177,1.724919875,0.168962437,1.607251896,0.099145445,12.59582572,1.688662284,6.674334913,0.403097922,0.0,0.453236319,2.318431266,0.235641072,0.11767402,0.495884182,0.1133117,0.90043699,1.84970041,0.076547806,0.703468868,4.752113655,4.087323929,1.557250834,3.212625646,0.697568302,0.226224041,0.908659283,0.087347293,0.0,0.0,0.0,5.181405808,0.0,5.258094507,0.631617209,1
RNA205_FPKM,0.707846696,0.148391615,0.459258765,1.936754208,2.647640476,0.87151218,0.289796943,0.271021733,0.182022639,0.036509048,0.251934648,13.40252055,0.495823479,0.139558539,0.093488181,4.474773624,0.0,0.054332363,0.391054186,0.128575343,0.087252393,1.30730909,0.757917812,0.0,0.0,0.485055917,0.133660244,0.627989611,1.049895477,0.0,0.174801192,0.565884299,1.956742635,1.211652328,0.0,0.133768208,0.322816846,1.715196527,2.178881529,0.236980284,0.0,0.954667073,0.236154171,0.211771153,0.723263086,1.04142268,0.0,0.154964169,0.0,0.741453776,0.264122874,0.087482854,0.018000548,0.0,0.654834754,0.133409003,0.049511194,0.700232736,4.760674061,0.0,0.443250835,0.106048311,0.094465941,0.46901906,0.03004809,0.088891595,0.369104848,1.80751327,0.108120278,2.737213366,0.512028365,0.275091432,0.269057745,1.25707714,0.114923693,0.060575788,0.0,0.800643347,0.316677848,0.019783185,0.145522884,0.0,0.0,0.0,0.555298368,0.312921553,0.385152675,0.0,0.76858932,1.459754624,0.024526813,1.196963331,1.568229565,0.061436307,4.442191544,0.378612639,7.88524471,0.75218837,16.9886295,0.0,1.469644327,0.288510526,1.297250954,0.087464881,0.149733311,0.25244671,0.005769004,0.8594896,0.976069466,0.038966095,0.426338757,3.336749746,10.62027961,1.101097354,3.873459459,2.701934297,1.151904043,1.61883325,0.0,0.204114678,0.009675452,0.379248188,16.26593107,0.0,4.017032408,0.602839542,0
RNA209_FPKM,1.505432765,0.931690556,0.507317937,3.209057904,3.381313931,1.770500506,0.566120542,0.303883172,0.063491825,0.152828105,0.878800681,13.37056105,0.778268459,0.091279152,0.076868633,3.420263631,0.073701085,0.284259091,0.175399234,0.0,0.237394971,1.254071296,0.0,0.072106885,0.288832491,0.29859898,0.209799568,0.219050808,1.569741796,0.259773897,0.219514425,0.735163795,3.242313316,2.113316074,0.915287554,0.83987614,0.844465603,3.192513567,3.344190123,0.347207096,0.0,1.180753812,0.374053281,1.10795615,0.517903051,0.81742662,0.0,0.054068918,0.043056372,1.293228409,0.276346394,0.457737703,0.056509058,0.49607188,0.559818241,0.232658891,0.072537169,1.099119092,7.798155254,0.073017322,0.34179652,0.155367778,0.087874305,0.392661126,0.052402426,0.046523068,1.158729563,2.469614413,0.028284229,3.716799875,2.304131123,0.115129029,0.351917835,1.674307592,0.601316774,0.038036533,0.0,0.688668372,0.950628753,0.020698744,1.142098705,0.151525308,0.0,0.0,0.581151892,0.233376884,0.940495428,0.0,1.027777641,1.814087698,0.0,0.0,2.953882559,0.032150463,10.63903352,0.462313877,8.705450052,0.927760648,12.05698309,0.0,0.512630737,0.30199469,1.730274703,0.26153323,0.0,0.132122677,0.0,0.59965223,0.721058711,0.081563121,0.356927147,6.76577674,8.392399728,0.92184612,1.970518198,1.534997283,1.506952125,0.726094037,0.0,0.213592165,0.040501769,0.0,10.42829349,0.0,5.919575818,1.682500973,0
RNA213_FPKM,0.778931477,0.140593949,0.507721738,1.682344642,5.442951262,1.214466089,0.356989827,0.183426289,0.143736577,0.103771725,0.636522708,12.93739274,0.234884502,0.033060018,0.056945142,4.295722502,0.0,0.154431936,0.370553283,0.0,0.099200957,0.929030018,0.538568126,0.0,0.287680934,0.419076393,0.06331834,0.495900276,1.2790993,0.940946611,0.287095589,0.776600065,2.472241526,1.387297822,0.552474815,0.253477944,0.305853504,2.252197041,3.028085021,0.769115208,0.0,1.644764795,0.653186823,0.401286055,0.685358249,0.863459066,0.112555845,0.048940377,0.0,0.979354076,0.250243776,0.16577163,0.051163972,0.149716458,0.690427875,0.210664403,0.084437074,0.49757774,5.099631818,0.176295334,0.353705246,0.120570836,0.10941212,0.592562543,0.075917671,0.0,1.049127509,1.950674744,0.012806305,3.279695342,1.407030568,0.104254384,0.318649162,0.649754468,0.653361711,0.143500346,0.0,0.675529734,0.465914989,0.028115431,0.482565875,0.274305677,0.0,0.0,0.0,0.31697155,0.510949617,0.0,2.710921511,0.994192775,0.0,0.756158301,2.971644838,0.02910729,8.102575489,0.47836234,10.26362199,0.254547124,13.50760359,0.09721366,1.624733628,1.366749542,1.976444027,0.142090888,0.0,0.0,0.054658555,1.194469524,0.761717803,0.049232145,0.525203733,6.719150345,9.242063738,0.834589614,2.548879446,1.828776441,0.545749035,0.43827611,0.105303924,0.128925922,0.0,0.239546332,11.10871232,0.0,7.37675332,1.428214194,0
RNA219_FPKM,0.89975464,1.169383148,1.080802388,3.020906465,3.182966673,0.555547505,0.285489935,0.133493412,0.0,0.0,0.496335545,12.8329666,0.0,0.034371881,0.026313243,4.858257384,0.0,0.107039993,0.275183787,0.0,0.085947813,0.858573416,0.559939185,0.0,0.081564475,0.33027153,0.065830891,0.309346933,2.216425939,0.489142276,0.103318828,0.634352817,2.329232332,0.944954278,0.287198854,0.263536267,0.476985231,2.244863317,3.577389235,0.321000175,0.0,1.282460292,0.326956832,0.625814383,0.712517249,0.512984117,0.468088807,0.050882392,0.0,0.553354644,0.0,0.473961553,0.053194223,0.466972183,0.536062754,0.219023831,0.07803346,1.034644498,6.627027736,0.022911369,0.436665262,0.125355238,0.165445182,0.61604588,0.049331362,0.0,0.484781424,1.335500796,0.013314475,2.763349052,1.462813706,0.162586992,0.0,0.506611643,0.339616133,0.089513251,0.0,1.350565903,0.418693462,0.029231086,0.573388222,0.0,0.0,0.0,0.656454524,0.209054926,0.252952317,0.0,3.154856593,0.80890388,0.0,0.589622708,1.235825372,0.03782788,4.678800002,0.746016536,10.32879551,0.714549258,15.48546513,0.30321366,0.965260054,0.852590326,0.977249109,0.196956172,0.0,0.248672179,0.034096485,1.016028057,1.131268718,0.089575043,0.756004399,3.492685308,11.74339645,1.08463397,3.76283888,1.787161607,0.851107561,0.455667456,0.0,0.201062797,0.0,0.0,15.15775666,0.0,7.272327643,2.177692282,0
RNA23_FPKM,1.498426415,1.14553957,1.378883686,3.582369647,5.716521855,2.226339661,1.873778394,1.942890821,0.380613497,0.105700145,1.053442426,11.84617229,0.717605934,0.185195746,0.347981873,4.66882403,0.203850279,0.838859685,1.024392772,0.744349012,0.269425113,0.841067211,1.096935387,0.0,0.31960554,0.571365446,0.322423852,1.111174473,2.026398268,0.598925265,0.371107943,1.318182749,3.068567447,1.99752013,0.984742022,0.903608188,0.623012749,2.908507424,4.34555563,0.628916265,0.0,1.842539753,0.264861496,0.0,0.404109889,0.125593729,0.458544534,0.049830076,0.0,4.033001375,0.509737704,0.295474627,0.156323629,0.457496046,1.869137051,0.901130673,0.305769472,2.027096449,19.07648539,0.0,0.968098994,0.24559852,0.293752078,0.181027479,0.164303831,0.385984268,1.068482455,3.827915822,0.052171978,3.776752961,1.531828515,0.902524766,0.714004069,1.157974681,0.388156467,0.064306337,0.0,0.910249247,0.723812492,0.028637908,0.140382446,0.0,0.164696107,0.0,0.589496317,0.579675706,2.366442598,0.0,2.843306753,0.96847544,0.236660635,0.192476173,2.11868738,0.096344888,5.989842847,1.33977357,17.14260613,0.933306249,16.1122177,0.29706063,0.0,2.505535513,3.043862287,0.108525308,0.0,1.096171787,0.211538012,0.0,1.329842747,0.062673855,0.740565079,4.226461744,4.183318588,2.337603746,2.180513726,1.60176379,1.25058903,0.669631084,0.107218271,0.196982685,0.0,0.609897942,4.808140787,0.0,11.22281857,2.908973306,1
RNA246_FPKM,1.498025751,0.632147454,0.543469999,5.362888308,5.620514448,1.659822939,0.897122286,0.907144861,0.025851101,0.093317005,0.786976257,8.893493864,0.528051316,0.208091352,0.147923849,3.632961477,0.119979007,0.648032517,0.428382778,0.109546049,0.237870784,0.649781041,0.807181417,0.0,0.117579426,0.273494239,0.398574327,0.445939671,3.194855336,0.423074398,0.635438068,0.448893579,4.306934674,0.903314114,0.993513418,0.45588146,0.825118782,2.870586579,4.455411158,0.393730879,0.092582226,2.218342164,0.500307631,0.541286362,0.908139362,0.9982127,0.0,0.0,0.105138086,1.780336022,0.0,0.111802941,0.061345788,0.403898793,0.722957624,0.719838795,0.118105902,1.491355038,9.964200135,0.0,0.318032366,0.036141217,0.125203037,0.426245041,0.110929467,0.151471081,0.83850761,2.780676246,0.080612731,3.546442943,2.355789063,0.421836065,0.401164574,0.146061399,0.538486182,0.056771919,0.0,0.560683117,1.597608272,0.058993381,0.557876342,0.246670125,0.290918169,0.0,0.378481302,0.367748108,1.476716221,0.056347968,0.836753395,1.282612337,0.0,0.509983055,1.068903877,0.085062044,11.06282325,0.161313238,8.564140124,1.21309645,10.39850469,0.43709824,0.417441751,0.245810648,2.253916077,0.2342262,0.0,1.720574494,0.004915185,0.634639378,1.418689854,0.099607168,0.726512612,6.752176439,6.278767142,1.125760466,2.475185779,2.104796025,1.104110047,1.379423439,0.09469484,0.40577945,0.024730424,0.107706345,18.85316775,0.0,4.868431898,1.45539384,1
RNA253_FPKM,1.610656574,1.162964958,0.824906888,2.688019413,6.198992759,1.757890392,0.946385367,0.62586459,0.148623895,0.0,0.740384901,10.92162587,0.971458752,0.102545233,0.124301051,5.00367204,0.20692163,0.479015428,0.383107113,0.0,0.205133688,0.96055199,0.0,0.067458457,0.297424761,0.468221429,0.589200575,0.615271397,3.526664311,0.0,0.890488447,0.554398612,3.514578844,0.840825585,0.714075016,1.048359364,0.790632766,2.424562405,5.692258935,0.940293749,0.212932771,1.785512434,0.562772106,0.622352525,0.67128231,0.637727373,0.0,0.0,0.16116488,1.496829263,0.0,0.214260227,0.105799929,0.464389003,0.632503728,0.130687346,0.13580652,1.371954432,13.28254633,0.0,0.457112932,0.02076974,0.133687761,0.796440133,0.137367137,0.087093275,0.723149591,2.705449836,0.026486251,3.479511075,1.153762297,0.1616876,0.395353107,1.455468234,1.01321237,0.077153135,0.0,0.934817847,0.677656268,0.038755812,0.356410026,0.141757108,0.0,0.0,0.544000388,0.285427701,0.817564894,0.0,0.543852014,0.491611176,0.144158671,0.977336407,0.614601408,0.060192417,8.446036068,0.185472437,11.07844292,0.605332133,13.67853351,0.201059197,0.959836992,3.391495993,3.065162094,0.171387582,0.293408267,0.741889748,0.022603282,0.785892126,1.406302639,0.146347163,0.543011872,6.333924636,10.19246607,0.431528648,2.793448115,1.626073394,0.705381929,0.679720216,0.108839015,0.133323559,0.0,0.247717209,10.91106245,0.0,8.105832918,2.165714282,1
RNA26_FPKM,3.095335098,2.610205286,1.003295439,1.169070272,8.126523396,3.289115355,1.47942826,1.862986057,0.533709985,0.377760802,0.434463235,16.24531076,1.026061676,0.595725442,0.152018332,4.012312462,0.218561607,2.417371686,0.924978677,0.1330375,0.30695354,3.043757959,0.588165789,0.14255599,0.713967916,0.7750586,0.207448305,1.191450885,4.035470832,1.41295,0.361757143,0.848078788,4.176291614,0.940347987,1.055868045,5.536423261,2.004120467,3.80335363,11.57398766,1.287449082,0.337307677,0.987880136,1.235087069,0.876482353,1.024174666,0.269421855,0.0,0.0,0.042561426,4.650024264,0.136644577,0.950448573,0.0,2.943073854,2.700965722,0.552155639,0.450819254,1.992468604,32.66430573,0.0,1.448455621,0.04389147,0.358432169,0.291195374,0.24872718,0.0,1.40035312,7.118097008,0.27971319,4.190202258,1.271631168,0.398493721,0.417592932,0.354766667,0.713472449,0.313418752,0.327633461,1.952100572,1.483282055,0.061409258,2.710317574,0.299566958,0.0,0.0,1.723866197,0.632740558,3.122052114,0.06843143,1.723243862,1.132907768,0.634450163,2.47738265,1.947185227,1.16026596,9.239042568,0.457113605,10.17718235,0.305787686,10.305515,1.167828562,0.253479734,7.463079266,2.658494798,0.53014219,0.0,2.220266082,0.0,1.482286332,0.475318446,0.154577302,1.102937049,5.611032492,7.401342798,1.822896808,7.960882954,11.54341547,1.043014,1.196594273,0.0,0.351997329,0.0,0.0,1.971309645,0.0,8.204576555,2.495421844,0
RNA277_FPKM,0.803824779,1.218779644,0.898202974,1.325690139,4.054671791,0.721861051,0.589433026,0.181717029,0.035589846,0.128517273,0.88684739,13.66925873,0.0,0.102344407,0.047016239,4.068728823,0.0,0.701234191,0.262214484,0.0,0.122856554,1.150567798,0.0,0.0,0.25906791,0.677993566,0.156862377,0.491279223,1.056076723,0.436997265,0.218791072,0.320565186,0.861033948,0.473904714,0.342169868,0.627789767,0.75750851,2.027050698,4.602090307,0.333697932,0.0,0.611063261,0.247158944,0.248400742,0.223322554,0.0,0.0,0.0,0.0,0.580016774,0.0,0.051307285,0.0,0.556254152,0.303031766,0.052161488,0.034857352,0.205337612,6.67938455,0.027282216,0.602243396,0.074661162,0.123168892,0.403580403,0.011748481,0.2085893,1.154834668,1.826436228,0.015854504,3.079226675,1.381935442,0.129137864,0.236780809,0.067028772,0.606822711,0.042651035,0.0,0.540531759,0.361826642,0.08124227,0.256131086,0.16979841,0.0,0.0,0.58647319,0.261678904,1.461309023,0.0,0.951977637,0.909991878,0.0,1.170425436,0.736183656,0.027036191,5.480459479,0.518352928,14.48926808,0.441323194,9.1655031,0.120352776,0.575007353,0.338413555,1.940111784,0.117296066,0.0,0.444324963,0.040615506,1.210214497,0.606401891,0.076212442,0.550299128,5.873335766,9.155811247,0.775205254,4.860863843,1.087046293,1.013833654,0.814182054,0.0,0.0,0.022710036,0.0,7.566065014,0.0,6.761218048,0.707468873,0
