,ENSG00000170412,ENSG00000100297,ENSG00000235897,ENSG00000125520,ENSG00000119711,ENSG00000282998,ENSG00000254781,ENSG00000143036,ENSG00000198763,ENSG00000146834,ENSG00000075891,ENSG00000254469,ENSG00000213973,ENSG00000250634,ENSG00000224830,ENSG00000147246,ENSG00000115486,ENSG00000166881,ENSG00000174652,ENSG00000170271,ENSG00000161921,ENSG00000161513,ENSG00000279133,ENSG00000148225,hsa-miR-1271-5p,Diagnosis
62,0.1453634085213032,0.4603174603174603,0.2558139534883721,0.2863705972434916,0.1774757281553398,0.2280701754385964,0.0,0.2204724409448819,0.2733721814035976,0.1587548638132296,0.7412935323383084,0.3647798742138366,0.3076923076923077,0.375,0.4125,0.1034482758620689,0.1997804610318331,0.123342175066313,0.4976744186046511,0.2666666666666666,0.207112970711297,0.2312925170068027,0.4772727272727272,0.3563259471050751,0.1399137579097775,1.0
63,0.3283208020050125,0.4920634920634921,0.7093023255813953,0.5007656967840735,0.3277669902912622,0.175438596491228,0.2830188679245283,0.1850393700787401,0.4242209272865467,0.2856031128404669,0.5845771144278606,0.6352201257861636,0.0096153846153846,0.625,0.075,0.1034482758620689,0.1822173435784851,0.4403183023872679,0.4372093023255813,0.4196581196581197,0.3661087866108786,0.1870748299319728,0.5484848484848485,0.5654038598999285,0.2260282710757297,1.0
64,0.3082706766917293,0.5850340136054422,0.6511627906976744,0.6998468606431854,0.3557281553398058,0.3859649122807017,0.3773584905660377,0.1614173228346456,0.8989612363820623,0.3696498054474709,0.6144278606965173,0.5974842767295598,0.25,0.4,0.0124999999999999,0.0114942528735632,0.3106476399560922,0.3368700265251989,0.5604651162790699,0.5170940170940171,0.3786610878661087,0.3673469387755101,0.4742424242424242,0.6140100071479628,0.1664880587875076,1.0
65,0.1303258145363408,0.2947845804988662,0.1395348837209302,0.2358346094946401,0.1732038834951456,0.175438596491228,0.0377358490566037,0.374015748031496,0.5116797567772992,0.1424124513618677,0.1393034825870646,0.3459119496855347,0.3076923076923077,0.4,0.45,0.1494252873563218,0.2777167947310648,0.1153846153846154,0.3406976744186047,0.2914529914529915,0.4665271966527197,0.1938775510204081,0.1939393939393939,0.3827734095782701,0.8154342723004696,1.0
66,0.1303258145363408,0.4467120181405896,0.2325581395348837,0.2557427258805513,0.2407766990291262,0.1578947368421052,0.2075471698113207,0.2677165354330709,0.3183177096529009,0.422568093385214,0.4328358208955223,0.8301886792452831,0.903846153846154,0.6,0.4,0.3103448275862068,0.3951701427003292,0.5305039787798409,0.427906976744186,0.4598290598290598,0.303347280334728,0.4897959183673469,0.4803030303030302,0.5707648320228735,0.12524239640743,1.0
67,0.4260651629072681,0.8072562358276645,0.4651162790697674,0.7871362940275652,1.0,0.5789473684210527,0.1132075471698113,0.9173228346456692,0.5087914872054725,1.0000000000000002,0.7039800995024875,0.6603773584905661,0.6346153846153847,0.675,0.5250000000000001,0.8850574712643678,0.902305159165752,0.5212201591511936,0.9883720930232558,1.0,1.0,0.7074829931972789,0.4378787878787878,0.4174410293066475,0.1920034700959379,1.0
68,0.2055137844611528,0.5351473922902494,0.6162790697674418,0.333843797856049,0.4077669902912622,0.1403508771929824,0.3962264150943396,0.3070866141732283,0.598783886496073,0.8412451361867705,0.0099502487562189,0.6666666666666667,0.2980769230769231,0.65,0.4875,0.1034482758620689,0.8902305159165752,0.7427055702917771,1.0,0.5948717948717949,0.4707112970711297,0.5170068027210885,0.3909090909090909,0.9989278055754112,0.1900898142478057,1.0
69,0.100250626566416,0.4739229024943311,0.5116279069767441,0.3660030627871363,0.2419417475728155,0.3333333333333333,0.6415094339622641,0.1692913385826772,0.1949835317963009,0.28715953307393,0.3955223880597014,0.6226415094339623,0.4615384615384615,0.575,0.425,0.1724137931034482,0.4698133918770583,0.5238726790450929,0.5616279069767443,0.2538461538461538,0.2217573221757321,0.2176870748299319,0.4030303030303029,0.5864903502501786,0.1441620738926312,1.0
70,0.2105263157894736,0.5759637188208617,0.313953488372093,0.6339969372128638,0.2007766990291262,0.0350877192982456,0.830188679245283,0.2637795275590551,0.4889282999746642,0.2077821011673151,0.5621890547263682,0.3647798742138366,0.2307692307692308,0.4,0.5,0.1149425287356321,0.5192096597145993,0.4151193633952255,0.3651162790697674,0.2111111111111111,0.2405857740585773,0.391156462585034,0.5196969696969697,0.4739099356683345,0.342442335170443,1.0
71,0.7794486215538846,0.6575963718820862,0.2674418604651163,0.5957120980091883,0.6135922330097088,0.3333333333333333,0.0566037735849056,0.7677165354330708,0.421231314922726,0.5315175097276266,1.0,0.1949685534591194,0.5096153846153847,0.775,0.125,0.1494252873563218,0.4138309549945115,0.3832891246684351,0.4441860465116279,0.6410256410256411,0.9435146443514644,0.4047619047619047,0.4318181818181817,0.2887776983559685,0.2049780567462747,1.0
72,0.2230576441102756,0.7301587301587302,0.5348837209302325,0.6385911179173047,0.1836893203883495,0.2807017543859649,0.2075471698113207,0.2795275590551181,1.0,0.442023346303502,0.4925373134328358,0.5534591194968554,0.5288461538461539,0.475,0.275,0.2528735632183908,0.4401756311745334,0.4840848806366047,0.4988372093023256,0.2837606837606837,0.4246861924686193,0.3197278911564626,0.4242424242424242,0.7483917083631166,0.2343207797509696,1.0
73,0.3784461152882205,0.691609977324263,0.872093023255814,0.6768759571209801,0.3623300970873786,0.2280701754385964,0.3773584905660377,0.2244094488188976,0.2856346592348618,0.311284046692607,0.6517412935323382,0.4716981132075473,0.0865384615384615,0.325,0.0374999999999999,0.1034482758620689,0.3172338090010977,0.6803713527851458,0.5244186046511627,0.223076923076923,0.5815899581589958,0.3299319727891155,0.7272727272727272,0.8498927805575411,0.8728439477444377,1.0
74,0.4160401002506265,0.9750566893424036,1.0,1.0000000000000002,0.3976699029126214,0.4561403508771929,0.5094339622641509,0.2755905511811024,0.3855079807448694,0.4319066147859923,0.9477611940298508,0.7484276729559749,0.2307692307692308,0.2,0.0124999999999999,0.1149425287356321,0.4237102085620198,0.76657824933687,0.7732558139534884,0.3256410256410256,0.6652719665271966,0.3979591836734694,0.7227272727272727,1.0,0.6100352112676057,1.0
75,0.238095238095238,0.7210884353741498,0.6046511627906976,0.9494640122511486,0.4671844660194175,0.4385964912280701,0.320754716981132,0.1732283464566929,0.5088421586014694,0.2972762645914397,0.8233830845771144,1.0,0.4038461538461538,0.225,0.275,0.3793103448275862,0.8858397365532383,0.6312997347480107,0.5174418604651163,0.3743589743589743,0.2510460251046025,0.4795918367346938,1.0,0.7155110793423873,0.0270080628699734,1.0
76,0.5789473684210525,0.4149659863945578,0.1162790697674418,0.3353751914241961,0.276116504854369,0.1578947368421052,0.0188679245283018,0.5590551181102362,0.0,0.1229571984435797,0.5572139303482587,0.6226415094339623,1.0,1.0,0.15,0.574712643678161,0.1811196487376509,0.0318302387267904,0.2976744186046512,0.5264957264957265,0.5439330543933054,0.2789115646258503,0.4212121212121211,0.0,0.1086573790569503,1.0
77,0.1779448621553884,0.4149659863945578,0.4186046511627906,0.2955589586523736,0.2462135922330097,0.087719298245614,0.490566037735849,0.3031496062992126,0.4738282239675703,0.3151750972762646,0.2985074626865671,0.4402515723270441,0.1634615384615385,0.55,0.4875,0.160919540229885,0.5971459934138309,0.3832891246684351,0.5395348837209302,0.2991452991452991,0.2928870292887029,0.2551020408163265,0.5242424242424242,0.687276626161544,0.2526025719534599,1.0
78,0.2832080200501253,0.4875283446712019,0.3720930232558139,0.2526799387442572,0.3398058252427185,0.2105263157894736,0.3018867924528302,0.3385826771653543,0.2957689384342539,0.3782101167315175,0.2164179104477611,0.4276729559748429,0.4230769230769231,0.6,0.6875,0.5172413793103449,0.641053787047201,0.6220159151193634,0.6151162790697675,0.3435897435897436,0.2656903765690376,0.2482993197278911,0.5969696969696969,0.7340957827019301,0.4188865074505001,1.0
