,IGHV3-21,IGHV1-18,IGKV6D-21,IGHV1-2,IGHV1-3,IGHV3-7,IGKV1-16,IGKV1-12,IGKV1D-42,IGLV4-60,IGHV4-4,IGHV3-64D,IGKV2D-29,IGLV4-3,IGLV9-49,IGLV1-50,IGLV10-54,IGLV1-47,IGLV7-46,IGKV3D-20,IGKV3-15,IGHV1-24,IGLV2-8,IGKV1D-16,IGKV3-7,IGKV3-11,IGKV3D-15,IGKV2-30,IGKV2-40,IGHV2-26,IGHV4-28,IGHV3-33,IGHV4-34,IGHV3-35,IGHV3-38,IGHV4-39,IGKV2D-26,IGKV6D-41,IGKV1-33,IGHV3-74,IGKV1-37,IGKV1D-13,IGHV7-81,IGHV3-66,IGKV1D-39,IGKV3OR2-268,IGLV1-40,IGHV4-31,IGKV2D-30,IGKV2D-24,IGHV1OR15-9,IGHV5-10-1,IGHV3-64,IGLV1-36,IGLV3-25,IGLV3-27,IGKV6-21,IGKV3-20,IGKV1-17,IGHV1-69D,IGKV1-6,AC135068.3,IGHV7-4-1,IGLV11-55,IGHV1OR21-1,IGKV1-9,IGKV1-39,IGHV3OR16-10,AC135068.9,IGLV1-51,IGLV5-48,IGLV6-57,IGLV5-52,IGHV8-51-1,IGHV1-69,IGHV4-61,IGHV3-73,IGHV2-70D,IGKV3D-7,IGHV3OR16-9,IGHV3OR16-12,IGHV3-72,IGLV3-9,IGKV1-8,IGHV2-70,IGKV1D-17,IGKV1D-37,IGHV3-15,IGHV3-13,IGHV3-11,IGHV3-20,IGHV3-16,IGHV3-23,IGHV3OR16-13,IGLV4-69,IGKV3D-11,IGLV8-61,IGKV2D-40,IGKV1OR2-108,IGLV3-22,IGHV3-43,IGLV3-16,IGLV2-11,IGLV3-10,IGLV2-14,IGLV3-12,IGLV2-18,IGLV3-21,IGLV3-19,IGLV2-23,IGKV4-1,IGKV5-2,IGHV3OR16-8,IGHV3OR15-7,IGHV3-30,IGHV1-69-2,IGKV1D-12,IGHV2OR16-5,IGKV2D-28,IGLV3-32,IGLV2-33,IGLV5-37,IGLV7-43,IGLV1-44,IGLV5-45,IGKV2-24,IGKV1-5,IGKV2-28,IGHV4-59,IGHV4OR15-8,IGHV1-58,IGHV3-49,IGHV3-48,IGHV3-53,IGHV5-51,IGHV1-45,IGHV1-46,IGKV1D-8,IGKV1-27,IGLV3-1,IGKV1D-33,IGKV1D-43,IGHV2-5,IGHV1OR15-1,IGHV6-1
RNA310_FPKM,9.825412228,7.49432773,0.187855956,8.105531686,4.083975369,10.00409382,0.0,0.386095909,0.0,0.212246094,2.394692366,1.305714963,2.085005855,0.0,1.31479332,0.379422646,1.501982965,12.45682785,4.389619108,2.761990954,1.564107481,0.747569855,12.4810079,0.0,0.0,2.939420634,9.699098388,0.984831529,0.0,1.612867246,0.0,1.425759677,3.840842962,0.0,0.0,1.084511487,0.0,0.0,0.544028748,2.224734345,0.0,0.817157474,0.189711323,0.0,13.68819687,0.0,23.02626359,0.179516556,5.639677699,0.787823616,0.0,4.496557061,0.0,0.58630566,10.71405847,0.0,0.0,4.417091106,0.0,0.0,0.606363485,0.0,0.0,0.0,0.0,0.0,1.737023886,0.0,0.217657467,8.688963272,0.0,7.398745007,0.607963389,0.0,0.372976145,0.672322123,0.878911433,0.0,0.0,0.0,0.0,0.415204338,4.165773277,0.578940011,1.716487208,0.577539869,0.652742562,2.46091488,0.893219293,4.222525511,0.370279932,0.0,8.357464901,0.870400029,3.300124454,6.57452552,1.484305364,0.477098153,0.0,0.0,0.0,0.399132914,10.56231814,11.46228647,36.88005882,0.0,1.255905673,5.48699938,9.169121129,11.93578426,15.99167414,0.0,0.0,0.0,1.069413879,0.0,3.519997467,0.0,8.644724767,0.0,0.0,0.0,4.190052651,7.073176931,0.0,0.0,8.230438778,0.984831529,1.086364582,0.0,0.0,0.0,0.889084019,0.403534369,0.0,0.0,0.469085817,0.0,0.0,4.8251796,3.519096955,0.433116775,6.299838262,34.16532716,2.96165295
RNA314_FPKM,10.55730705,14.76314544,1.387421159,0.907283184,15.08425359,13.41665582,0.750602188,1.188054757,0.0,0.522425873,0.453520782,0.0,0.945806736,0.23476293,2.312450714,0.0,2.113474296,12.3156949,4.667468112,3.825541039,4.279375403,0.460141524,9.695334286,0.500312609,0.0,2.895179868,9.791861913,2.182520208,0.151133324,4.468151607,0.0,14.7021282,4.728709821,0.0,0.0,2.670377666,0.484918375,0.0,0.937768718,5.639049512,0.0,0.0,0.0,1.550502845,24.90162684,1.080963108,15.10417281,3.756439956,2.87319116,1.697601833,0.0,0.0,0.438789249,0.962689791,11.44874702,2.508733003,0.69883652,9.457671531,2.251806564,0.0,2.23995495,0.0,12.46887519,0.0,0.0,5.087293032,4.039588697,0.0,0.26801547,25.52819266,0.512515355,6.965833378,0.498992523,0.0,0.918293903,0.827871089,3.462809144,0.0,0.0,0.0,0.0,0.766831424,2.256618324,1.188054757,2.113333576,0.0,0.535745513,7.791147653,1.319663382,5.998469916,0.455706425,0.0,12.04098784,1.071776453,7.222898416,2.982046564,1.599190133,1.321712548,0.0,0.0,0.0,0.0,21.27957203,4.951528608,48.69951807,4.781926298,2.061507957,9.426167011,13.04503745,12.05754906,34.98258893,0.0,0.0,0.0,9.216210623,0.0,4.333574936,0.0,15.49324685,0.0,0.0,1.011596492,6.386855019,15.39143498,0.0,0.0,9.066484322,4.365040416,2.865935627,0.0,0.456807165,0.0,1.313553829,0.0,1.153282422,0.0,0.288730025,0.0,3.961381141,13.78249843,5.81810546,0.71115994,4.003300519,20.89778556,3.19043054
RNA315_FPKM,21.32760122,18.39128801,0.249093197,1.466185991,11.0928507,7.34622537,0.539042951,0.511955366,0.0,0.844302081,7.575244387,0.0,2.037939074,0.0,1.993050841,1.761181916,2.419440722,4.506630651,0.0,1.144989754,1.844248402,0.743643195,3.153415063,1.347937673,0.0,1.299797042,1.543938279,2.090148189,0.162746194,1.872122509,0.0,15.13111845,8.151890067,0.278358245,0.0,0.0,0.0,0.0,0.0,1.909574104,0.0,2.710215109,0.0,1.193256301,6.50425062,0.0,5.257582379,1.428503641,2.063690617,0.783685521,0.0,0.0,0.0,0.0,4.290304178,0.0,0.250933788,4.330798893,0.0,0.991828036,0.804308824,0.0,4.562683271,0.0,0.0,0.996678051,4.608539384,0.0,0.0,6.810685009,0.0,3.752629559,0.537620674,0.0,0.247279412,0.222930236,1.865349643,0.0,0.0,0.0,0.0,0.963890103,1.547242247,2.304112843,0.853735624,1.14924729,0.288609399,5.129782942,2.369862514,6.6783867,0.73647555,0.0,23.58746424,0.0,5.350155479,2.983509537,4.922601233,0.158197388,0.0,0.0,0.469489022,0.0,8.151890067,0.0,33.20562553,26.90592653,0.277599776,1.015613884,6.757234353,10.55520505,10.22764159,0.24970372,0.0,0.0,6.856134158,0.0,1.647977246,0.0,2.612818625,0.0,0.0,0.0,4.234585942,2.182100388,0.769867388,0.0,6.703746955,2.874153843,0.617449198,0.0,0.492169651,0.0,2.59472222,1.427596837,0.745456959,0.0,0.311081276,0.0,1.600522404,3.328337272,2.400783606,0.957745189,2.695875347,21.93855856,3.191995745
RNA318_FPKM,14.81420822,17.1302662,1.198151396,9.988240926,12.61201025,21.46166163,0.864274993,1.231266133,0.0,0.676856244,4.112857161,0.0,1.049962278,0.0,2.995152849,0.0,8.440521772,15.4507016,7.84870893,3.670533594,7.760250192,4.172898871,69.50459937,1.080343741,0.0,4.166804717,14.6424031,1.047102395,0.0,1.929064552,0.0,1.515776351,1.633249019,0.0,0.0,2.305871893,0.837681916,0.220145517,1.272410153,2.782602128,0.205211022,0.21721805,0.0,1.338917817,26.7158566,0.0,35.91777935,0.0,1.860692644,1.047102395,0.0,0.0,0.0,0.415643699,5.587734429,2.166173955,0.0,7.554382345,1.944374588,1.986977083,2.149072582,0.0,5.891445382,0.214367419,0.0,2.396077151,11.28567871,0.0,0.231371067,45.34778697,0.0,4.627159913,0.430997292,0.0,0.594713496,0.0,2.990140737,0.0,0.425385348,0.0,0.0,0.662221515,3.543139803,1.436477155,1.824859239,0.0,1.850707103,9.71801019,2.089119925,4.316416694,2.164630284,0.0,20.038881,0.694113202,6.627042906,3.126949299,5.91795901,0.0,0.0,0.0,0.376377819,1.272841353,47.36745159,13.04121478,18.69018175,0.688263934,13.35168954,9.90322193,10.61471749,19.19679711,21.55553075,0.20018134,0.0,0.0,1.89477397,0.0,4.402661588,0.0,8.143472424,0.0,0.0,0.0,2.545442999,15.21431077,0.205727926,0.837681916,10.28531573,3.769331989,3.959577999,0.0,0.394560323,1.674199531,2.268508228,1.430205921,0.796819383,0.0,0.872851767,0.0,0.641418745,9.849433432,4.168859456,0.460567595,10.37056748,12.0305112,4.722870143
RNA319_FPKM,5.357588453,6.742534371,2.440793538,0.920799195,8.359614157,3.571666295,1.422042195,1.350582789,0.0,0.424195265,2.209844638,0.0,1.645490347,0.0,1.501983601,0.0,1.287018455,14.71672565,3.39085319,2.588411781,2.779689108,3.363157715,10.39728443,0.203119955,0.0,1.567120645,4.847953967,1.378287051,0.0,0.40304117,0.361314555,5.166837917,3.071556464,0.0,0.0,1.445438336,0.0,0.0,0.0,2.354783341,0.0,0.81700511,0.0,0.539433322,10.21164772,0.658108653,9.811150436,0.358781976,5.248983435,0.984546831,0.0,0.0,0.0,0.977031206,5.456180149,0.407317469,0.756635274,4.223437981,0.406239909,3.176346662,0.0,0.0,9.93317967,0.0,0.0,0.938809937,2.122426812,0.0,0.0,22.10948007,0.0,17.83803035,0.0,0.0,2.236663141,0.0,1.054353792,0.0,0.0,0.0,0.0,2.075427712,0.999463356,0.771844023,1.072551017,1.443508512,0.870237737,6.853212061,1.428630913,2.922320975,0.37002093,0.0,10.30993249,0.217505221,3.482188935,1.729609298,2.782230055,0.596231777,0.0,0.0,0.353821857,0.797906289,9.982845569,0.0,21.39449689,1.294248896,3.557162066,3.061479116,10.99919606,11.77874103,24.83568021,0.0,0.0,0.0,2.494347795,0.0,2.690793954,0.0,6.453946122,0.0,0.0,0.0,2.792373766,14.47018698,0.0,0.39374022,6.639822595,1.575157161,1.396142698,0.0,0.0,0.174895997,0.533189881,0.403394096,1.685586916,0.0,0.586218724,0.0,0.0,7.91058381,2.412317314,0.0,10.7669777,21.9712801,4.625999448
RNA32_FPKM,6.244013407,6.306091637,0.0,1.192403124,3.02106479,4.856431323,1.578466392,0.999507309,0.0,0.823990554,2.146150783,0.563332541,0.284080553,0.0,0.972625694,0.491003425,0.972190628,4.153692125,0.516510096,1.340809654,3.824779852,0.967892723,1.538716989,0.789112647,0.0,3.044185184,0.75324389,1.274954109,0.47649294,2.087970297,0.0,11.07468964,2.485932675,0.0,0.0,1.403906579,0.0,0.0,0.845127898,1.016457063,0.0,0.52887337,0.0,0.232852912,4.496150784,0.0,1.710291129,0.464617727,2.013966286,0.0,0.0,1.940284593,0.0,0.0,3.92527677,0.0,0.0,4.723522704,0.789112647,4.113266897,0.0,0.0,3.957794443,0.0,0.0,0.972625694,2.748473363,0.0,0.0,5.879490632,0.0,5.352433659,0.524687037,0.0,0.0,0.435134326,0.682573411,0.0,0.0,0.0,0.0,0.940660121,2.156991475,0.999507309,1.944381256,0.747751709,0.281666271,4.778639517,0.693685071,5.886583422,0.0,0.0,9.437737833,0.0,2.848020506,1.343829496,5.524448927,0.0,0.0,0.0,0.0,1.291511955,5.71780464,0.0,10.38938044,0.0,0.541843016,1.321456284,5.275430438,5.150393568,8.317670359,0.0,0.0,0.0,2.538033407,0.0,1.340248255,0.0,3.683044973,0.0,0.0,0.0,0.774765144,4.045843858,0.0,0.764832258,0.747751709,0.509888172,1.205374336,0.0,0.0,0.0,0.460315711,0.348259872,2.182792382,0.0,0.455396306,0.0,0.780849687,5.246898163,0.780968974,0.560685302,2.630616588,7.887688267,3.83381534
RNA325_FPKM,1.923324995,3.429045064,0.0,0.0,5.443598019,6.34674406,0.0,0.0,0.0,0.457000036,0.594918132,0.0,1.417705146,0.0,1.617593484,0.204239522,2.772049168,11.7852682,7.303420656,4.646076879,1.683965478,0.402515847,9.757746956,0.437656119,0.0,2.320603561,6.6827852,1.060294549,0.0,1.519366741,0.0,2.878131005,2.274191489,0.0,0.0,1.556695847,0.424189777,0.0,0.234325797,1.408909281,0.0,1.539571086,0.408479044,0.387433286,10.11758126,0.0,7.924648222,0.386528068,2.72179901,1.060294549,0.0,0.0,0.383837617,0.0,6.093644926,0.438817011,0.0,2.06757437,0.0,0.201257923,1.088197037,0.0,2.674404499,0.217105004,0.0,0.0,0.831150421,0.0,0.234325797,10.84248182,0.0,8.66826576,0.0,0.0,0.0,0.0,1.324665282,0.0,0.0,0.0,0.0,1.117607767,2.332127134,0.623318746,0.0,0.466317408,0.468651595,2.460207343,1.538594732,1.049116026,0.0,0.0,6.891784642,0.0,5.526456019,4.656541016,9.388713916,0.0,0.0,0.0,0.0,0.0,11.37130824,0.433073333,26.5382813,0.464702284,2.028100113,4.395984949,12.94249645,9.060803379,17.2165067,0.0,0.0,0.0,0.383837617,0.0,0.891638457,0.0,5.065711814,0.0,0.0,0.221168467,4.081409063,7.968936934,0.20835518,0.84819966,2.953651296,1.484304432,0.835383584,0.0,0.0,0.376842854,0.191474552,0.144863409,0.201748796,0.0,0.0,0.619471662,0.865963004,5.818052945,2.164907509,0.0,3.719334593,12.41688227,0.0
RNA328_FPKM,7.031591659,14.9432266,1.167237421,3.43453313,8.863251945,9.437066753,0.420921061,0.799728502,0.0,1.318784821,9.15893636,0.901676895,3.069054691,0.592401646,1.556254929,0.0,0.555650872,13.48947086,4.753367116,3.03965446,6.120571197,2.710423341,27.85644893,0.631581649,0.0,6.089479967,8.840869996,0.81613319,0.127083196,1.461822009,0.187186072,4.246047192,2.983845184,0.0,0.0,1.685030514,0.407969644,0.428862968,0.901569782,4.337622331,0.0,1.26968113,0.0,0.186309322,17.14099694,0.454594746,14.85790866,1.301294826,4.834431444,0.612148368,0.0,8.344952287,0.0,0.809903165,11.51639644,1.055294495,0.195946011,5.56973091,1.89454489,0.0,1.46566891,0.0,4.354458356,0.0,0.0,2.334474841,5.597719508,0.0,0.0,24.74989055,0.215593714,8.340029271,0.629915207,0.0,0.193092429,0.696481278,1.274494704,0.0,0.0,0.0,0.0,2.903159843,2.761588187,0.599843878,2.889257795,1.196444109,0.0,7.283049369,1.665437136,3.7008293,0.958665119,0.0,11.78789032,0.225365667,4.177785821,6.45152309,7.303343993,0.494242149,0.0,0.0,0.550087243,0.206633975,14.91903686,3.749215485,36.0232293,0.446933037,1.517586337,5.419139994,20.47243237,12.838675,30.31869914,0.0,0.0,0.0,6.276780671,0.0,6.648598996,0.0,5.780539464,0.0,0.0,0.0,3.720000819,13.46018563,0.0,0.407969644,14.35818219,2.244220845,2.250472713,0.0,0.0,1.631293778,1.841879743,0.696753108,1.940712315,0.0,0.242913223,0.0,1.874706724,10.19582589,3.436830352,0.299075491,7.788440033,26.59786171,14.95488431
RNA330_FPKM,5.237629212,6.991148783,0.500562706,3.436895685,3.110013554,5.713745832,0.36114177,0.514397353,0.0,0.188449054,0.0,0.0,0.68250475,0.0,0.667538333,0.0,0.667253247,3.353727133,2.127259898,1.226903106,2.007270629,0.664289972,6.864321997,0.0,0.0,1.392785414,3.619155304,0.174919378,0.0,0.358298134,0.0,2.533512215,1.535476099,0.0,0.0,0.642407479,0.174919378,0.0,0.773331278,2.208984517,0.0,0.0,0.0,0.319699272,8.349254534,0.0,3.856749606,0.0,1.554912506,1.924876997,0.0,0.0,0.0,0.0,1.975531655,0.0,0.0,3.753510145,0.0,2.49081559,0.359241024,0.0,1.697720078,0.0,0.0,0.667538333,2.743577298,0.0,0.193253704,4.91243914,0.0,1.933380939,0.179996194,0.0,0.82825664,0.447987192,1.405470114,0.0,0.0,0.0,0.0,0.27666236,2.220662055,1.54319206,0.953189206,1.026262937,0.386718383,2.49872715,0.158647808,2.452774465,0.328943588,0.0,4.739296158,0.0,1.465848305,1.84458347,1.318772663,0.0,0.0,0.0,0.0,0.531766615,7.336473896,1.965188557,32.76521942,5.942890371,0.743932366,4.64809376,3.07735364,2.854951196,7.864940417,0.0,0.0,0.0,2.3752325,0.0,2.207533856,0.0,3.597050235,0.0,0.0,0.365004249,0.354575556,2.92284142,0.0,0.0,2.693957708,1.225008526,1.516569755,0.0,0.0,0.0,0.473912376,0.95616792,0.499341821,0.0,0.20841464,0.0,0.535942792,5.144160654,1.697217161,0.0,1.80551183,35.18673139,1.973482074
RNA331_FPKM,10.06194358,7.999803395,0.682564711,5.689870524,3.180123627,8.276776774,0.738542241,0.0,0.0,0.385489808,2.008231547,1.186165092,0.697895865,0.692726965,2.047512359,0.0,0.292399635,5.143751945,2.356283214,1.724992645,2.368304737,2.207223935,5.26418077,0.55385751,0.0,2.848283612,2.467120873,1.789258714,0.0,2.014755188,0.164260772,14.08657002,1.046790694,0.0,0.0,1.149475543,0.0,0.0,0.988400706,1.90209059,0.0,2.041547146,0.0,0.817108781,11.32154058,0.0,6.858457706,0.0,1.943346144,0.357813617,0.0,0.850988901,0.485749742,0.0,4.040114352,0.0,0.0,4.710558122,0.0,4.414628761,0.0,0.0,0.347132613,0.0,0.0,0.682564711,2.45472328,0.0,0.197764386,6.27888647,0.0,2.372330184,0.0,0.0,4.5733574,0.305355165,0.31933023,0.482392025,0.0,0.0,0.0,0.565832807,2.876106974,0.876646858,0.389796957,1.049367647,0.790846932,3.672893093,1.136109548,2.213088148,1.177173749,0.0,11.14621029,0.0,2.831355619,2.043173508,3.87694271,0.21668837,0.0,0.0,0.0,0.543787373,9.072062103,3.470903966,17.35940476,0.196097832,1.901392094,2.89800929,5.368091669,3.892350062,7.52331063,0.0,0.0,0.0,1.619050809,0.0,1.504753607,0.0,7.753899233,0.0,0.0,0.0,2.53761004,4.034739291,0.0,0.0,7.214629662,2.505076578,0.84589147,0.0,0.0,0.0,0.969250642,0.488912377,1.361618507,0.0,0.319630746,0.0,0.0,8.065599406,2.374885367,0.0,2.584602819,20.95523227,1.513432328
RNA334_FPKM,4.333491601,2.356573713,0.0,2.6480648,1.921919916,6.098976174,1.825844735,0.346853767,0.0,0.381347512,0.496491261,0.0,0.69018922,0.0,0.843727763,0.0,0.771119429,7.96987717,1.254889491,2.326413405,1.405227528,1.679244063,5.339666449,0.730411636,0.0,3.345101728,2.439886925,0.530863733,0.0,0.724660363,0.0,1.12095697,0.51759214,0.0,0.0,1.136782245,0.353968716,0.0,0.293253337,5.525962535,0.0,0.734296804,0.0,0.0,6.974892965,0.0,7.630693388,0.0,2.620896114,0.176895017,0.0,0.0,0.0,0.0,5.993355526,0.549169379,0.0,4.140911331,0.365205818,2.182983372,0.0,0.195436421,2.060241565,0.0,0.0,1.856132926,2.601140616,0.0,0.0,8.161134359,0.0,1.5640836,0.0,0.0,0.837584114,0.0,0.473768549,0.0,0.0,0.0,0.0,0.466330615,2.395321088,0.346853767,0.385608378,1.426989411,0.0,7.264716855,1.123563847,1.459131734,0.0,0.0,10.38416931,0.391070253,3.788485623,4.041469215,5.834596375,0.0,0.0,0.0,0.0,0.179192355,5.17609561,2.529306865,10.30086113,0.581564202,1.504418286,1.834290734,2.562852049,2.062258894,16.676565,0.0,0.0,0.0,2.241752256,0.0,1.116101649,0.0,4.522337985,0.0,0.0,0.0,5.019376963,11.37939669,0.0,0.0,2.4648118,1.592591199,0.557768886,0.0,0.0,0.47161015,0.479251981,0.60435141,1.009935882,0.0,0.421519998,0.0,1.445344269,6.762860546,0.903362971,0.0,2.373561285,35.9739228,1.330413279
RNA335_FPKM,17.81545929,10.55135561,0.0,0.864463235,7.301359997,6.078207814,2.622672424,0.45286579,0.0,5.477183295,2.161383324,1.787220985,1.416243109,0.223740085,1.542515911,0.44503848,3.272655756,14.83633492,1.638672747,3.240491235,3.058487206,0.438541568,14.46887217,0.953653886,0.0,3.218821467,2.731155128,0.462155345,0.0,1.18280426,0.424095493,9.409856055,0.450601461,0.0,0.0,1.060349231,0.0,0.0,1.404207049,9.979808736,0.67941668,8.629038212,0.0,0.21116453,15.81998665,0.257620727,9.300344278,2.316285459,4.335256806,0.462155345,0.0,3.077507354,0.0,0.917254882,4.269103115,5.976520402,0.0,8.336714055,0.476826943,0.0,2.846151133,0.0,0.0,0.0,0.0,3.525717847,5.43462547,0.0,0.0,13.66947551,0.0,7.914645735,0.0,0.0,0.0,0.986101582,3.505931189,0.0,0.0,0.0,0.0,0.365415998,1.955090773,0.67941668,3.524519595,0.0,0.510596556,6.187177608,1.467183738,4.572898387,1.085899815,0.0,29.20738959,0.0,7.313312132,6.698447137,5.224591635,0.0,0.0,0.0,0.623059536,1.404472086,22.98208337,8.729543513,13.90008411,1.265866357,3.192399893,4.790759467,24.38417334,11.13114305,48.41322341,0.0,0.0,0.0,7.318897999,0.0,2.67215681,0.0,5.135326975,0.0,0.0,0.0,1.638672747,16.40395609,0.45400651,0.0,2.710561277,1.848621379,3.277291281,0.0,0.0,0.615963186,1.6688943,0.946973298,2.41797604,0.0,0.963189324,0.50638172,2.595209886,12.0017694,1.533521938,0.508285411,3.338037077,16.3401541,5.42927275
RNA336_FPKM,6.206889373,14.16822767,1.151531571,0.564806334,9.738003965,10.04066972,2.28430891,0.788965573,0.0,0.867426238,0.94122867,0.0,1.233526811,0.194749521,2.111170581,0.0,0.877118152,7.715014527,8.1558725,4.410188419,6.571236813,3.056041832,17.15764062,1.869049348,0.0,2.803553594,6.145227927,2.415448448,0.125373893,2.678501186,0.0,8.560258427,11.57874069,0.0,0.0,2.031691218,1.006390655,0.0,0.55593818,4.279377029,0.0,3.7579822,0.0,1.102989256,16.07579145,0.224240163,9.836559411,0.0,6.160785466,0.0,0.0,0.0,0.0,0.39940996,3.924961485,3.9561946,0.580108968,4.906334616,0.623080003,0.764010458,2.892086866,0.0,8.396674338,0.0,0.0,1.727385461,3.944646787,0.0,0.0,17.75826826,0.0,4.892378486,0.0,0.0,0.952651348,0.687107874,1.97590107,0.0,0.0,0.0,0.0,1.803401689,1.021640808,1.972323394,2.411923932,1.623061594,1.3342108,2.514858144,1.27798265,2.821389535,0.567528292,0.0,15.26395862,0.889541921,10.49158004,4.243193062,4.929994936,0.243739308,0.0,0.0,0.0,0.0,4.121313871,2.87694505,43.74119456,3.748643961,0.641755425,6.519926285,5.622021116,9.538773687,19.40607736,0.0,0.0,0.0,4.006982843,0.0,4.655012414,0.0,12.74784082,0.0,0.0,0.20985042,4.281884541,9.245156271,0.0,0.201241172,8.558293646,3.824321447,1.268720397,0.0,0.0,0.178779173,1.453742122,0.549926967,1.340323267,0.0,0.359578994,0.0,3.082400696,4.536416238,3.185222852,0.442714739,4.776438261,12.89805161,4.161468929
RNA338_FPKM,9.581206682,7.071312482,0.0,4.025123453,6.373961316,2.306659943,1.009107184,0.575120257,0.0,1.264629073,0.548915737,0.0,1.198911771,0.0,0.559652475,0.0,0.319689752,5.248826055,0.792649841,3.600458771,3.45233445,0.371351668,6.788352989,0.403771259,0.0,2.530264734,4.045970084,0.782487664,0.0,0.0,0.179464298,5.133513993,2.0980956,0.0,0.0,0.718047503,0.0,0.0,0.64843587,1.949588465,0.0,0.60877091,0.0,1.25074485,7.101968765,0.0,3.749218248,0.0,1.352071015,0.0,0.0,0.0,0.354119572,0.0,12.64898016,0.0,0.0,4.959116672,0.0,0.0,0.200716649,0.0,3.605916959,0.0,0.0,0.0,1.725360771,0.0,0.432366957,11.76790385,0.0,1.729009568,0.201246244,0.0,0.0,0.500870596,0.0,0.0,0.0,0.0,0.0,0.618642871,0.827424111,0.95839828,0.852430695,1.147256349,0.64843587,3.317113541,0.354943106,3.226071515,0.0,0.0,6.357899496,0.216068914,3.095546455,2.405711942,0.552893387,0.0,0.0,0.0,0.0,0.0,3.433265728,1.398083903,12.90560939,0.642971523,0.8315264,1.013854448,23.88033035,2.431796092,17.72667768,0.561024172,0.0,0.0,4.425462511,0.0,2.879073052,0.0,6.847026296,0.0,0.0,0.0,4.557999192,7.515157378,0.0,0.0,3.585290117,1.173835191,3.082690559,0.0,0.0,0.521407431,0.529856163,0.801743826,1.674862407,0.0,0.233016085,0.0,0.599209064,3.833999565,2.196958743,0.0,17.35831256,20.96510025,2.390033194
RNA339_FPKM,10.50004465,8.354274181,0.570896844,8.400613745,6.700723941,10.68118366,0.617716426,0.977864574,0.0,0.860183931,4.853747698,0.0,0.778404846,0.0,1.332233233,0.0,1.522141119,14.91880126,2.830787119,5.24808848,11.0956913,3.030526356,14.60557352,0.617716426,0.0,4.170246003,6.487111572,1.197640704,0.0,1.838783947,0.0,3.070417285,1.946166144,0.0,0.0,2.014752883,0.0,0.0,1.433375732,4.376313769,0.0,1.449157958,0.0,0.911452226,24.43036688,0.66713374,7.650775998,0.0,4.138573248,0.798427136,0.0,0.0,0.0,0.594139463,8.399129865,0.0,0.383481014,8.173897807,0.617716426,0.189302962,0.614465287,0.0,3.872967452,0.0,0.0,1.332233233,3.911891748,0.0,0.220406565,21.21248894,0.421933039,5.07203888,0.205286326,0.0,0.0,0.851619476,2.315705416,0.0,0.0,0.0,0.0,0.525932568,1.857418601,2.151432099,0.0,0.585313126,0.661464048,4.631608216,0.724154844,6.912387152,0.375164558,0.0,12.79414056,0.220406565,5.573745521,5.961229632,12.78619724,0.24175977,0.0,0.190228649,0.0,1.61759264,8.952364265,4.279414746,36.21192382,1.967912033,5.090788825,7.888043628,22.30066708,9.304208148,27.92615846,0.0,0.0,0.0,2.889898683,0.0,4.196584678,0.0,6.320820059,0.0,0.0,0.0,2.021990799,11.16848424,0.0,0.399213568,8.633287543,3.592922113,2.201723315,0.0,0.0,0.531883392,1.261304148,0.818003283,1.708723619,0.0,0.356483678,0.0,1.630296247,4.889756322,5.094675771,0.438903776,4.942644176,18.08311246,1.87582279
RNA345_FPKM,20.16182334,22.21151795,2.137595698,28.82708952,0.368893097,35.41045547,3.661877916,4.393145191,0.0,0.402521473,2.271302223,7.017098167,18.42167567,0.180785079,7.481385688,0.0,2.136735511,22.19623089,14.76009136,5.566372254,5.604153061,7.444979918,60.31232896,2.891126456,0.0,10.22178132,8.094948282,9.340144475,0.116384004,1.529792897,0.342853584,35.66637732,2.914255468,0.0,0.0,3.942624469,0.0,0.0,1.651136242,18.98913065,0.0,8.525530638,0.0,1.876862421,22.86363737,1.248966629,26.850247,2.383152836,19.36626865,0.373622496,0.0,8.884527671,0.0,0.370770416,20.51418129,5.024362226,0.358898457,13.47802406,0.963708819,14.53542754,1.725546001,0.20639203,0.0,0.0,0.0,1.425063798,5.857595175,0.0,0.20639203,29.0291323,0.0,17.12984592,0.384466421,0.0,4.597535338,3.028861821,2.500791305,0.0,0.379460347,0.0,0.0,1.575273226,4.424939984,0.732224992,5.494527782,3.149653006,0.20639203,41.17820493,1.863768032,5.236861845,2.633363375,0.0,71.84204005,0.825568121,19.99579949,6.235272972,58.77588939,0.339393106,0.0,0.0,0.839359294,1.89237368,23.67751073,8.200898254,45.66954599,0.613958315,5.558303359,3.388533775,15.45980888,30.91219402,63.91649367,0.35713915,0.0,0.0,16.56538611,0.0,9.033186774,0.0,14.21794729,0.0,0.0,1.753228557,9.083181991,24.49260222,0.367034694,1.120867488,11.09248935,6.724995965,3.679450854,0.0,0.351963221,1.16171915,1.855139476,3.572499707,4.797660844,0.354532295,2.11326695,0.0,2.288682305,15.37611055,6.484386526,0.547792381,8.865905538,10.31913979,4.739857701
