,ENSG00000005513,ENSG00000006118,ENSG00000007062,ENSG00000018625,ENSG00000019582,ENSG00000020181,ENSG00000021300,ENSG00000034971,ENSG00000041982,ENSG00000047457,ENSG00000048545,ENSG00000054654,ENSG00000058668,ENSG00000059804,ENSG00000064300,ENSG00000070729,ENSG00000078674,ENSG00000079215,ENSG00000079819,ENSG00000080166,ENSG00000080644,ENSG00000080823,ENSG00000080824,ENSG00000081148,ENSG00000081479,ENSG00000083067,ENSG00000085552,ENSG00000087086,ENSG00000087274,ENSG00000089057,ENSG00000089280,ENSG00000092200,ENSG00000096384,ENSG00000099814,ENSG00000100285,ENSG00000100503,ENSG00000101265,ENSG00000104237,ENSG00000104419,ENSG00000104722,ENSG00000104852,ENSG00000105392,ENSG00000106078,ENSG00000106772,ENSG00000107165,ENSG00000107317,ENSG00000107736,ENSG00000109047,ENSG00000110092,ENSG00000111664,ENSG00000112041,ENSG00000112619,ENSG00000112706,ENSG00000112902,ENSG00000113070,ENSG00000113262,ENSG00000113319,ENSG00000113657,ENSG00000114349,ENSG00000115306,ENSG00000115380,ENSG00000115461,ENSG00000116133,ENSG00000116560,ENSG00000118271,ENSG00000118785,ENSG00000120500,ENSG00000120549,ENSG00000120738,ENSG00000120885,ENSG00000121769,ENSG00000122641,ENSG00000123384,ENSG00000123416,ENSG00000124942,ENSG00000125462,ENSG00000125730,ENSG00000127603,ENSG00000127663,ENSG00000127914,ENSG00000128578,ENSG00000129244,ENSG00000130561,ENSG00000130723,ENSG00000131016,ENSG00000131095,ENSG00000131389,ENSG00000131480,ENSG00000131711,ENSG00000132386,ENSG00000132470,ENSG00000132475,ENSG00000132915,ENSG00000133256,ENSG00000135094,ENSG00000135406,ENSG00000135931,ENSG00000136235,ENSG00000137497,ENSG00000137573,ENSG00000137766,ENSG00000137877,ENSG00000140443,ENSG00000140522,ENSG00000140545,ENSG00000142798,ENSG00000142949,ENSG00000143248,ENSG00000143878,ENSG00000144406,ENSG00000145555,ENSG00000145675,ENSG00000148400,ENSG00000148600,ENSG00000148604,ENSG00000149294,ENSG00000150275,ENSG00000151062,ENSG00000151914,ENSG00000154277,ENSG00000156194,ENSG00000157890,ENSG00000159399,ENSG00000160111,ENSG00000162998,ENSG00000163629,ENSG00000163914,ENSG00000164236,ENSG00000164318,ENSG00000164742,ENSG00000165238,ENSG00000166963,ENSG00000166987,ENSG00000167615,ENSG00000167978,ENSG00000167986,ENSG00000167996,ENSG00000168066,ENSG00000168263,ENSG00000169710,ENSG00000169762,ENSG00000170345,ENSG00000171603,ENSG00000172493,ENSG00000173706,ENSG00000175899,ENSG00000176406,ENSG00000177359,ENSG00000179270,ENSG00000179604,ENSG00000181222,ENSG00000182253,ENSG00000182985,ENSG00000183638,ENSG00000183914,ENSG00000185567,ENSG00000185664,ENSG00000187033,ENSG00000187775,ENSG00000188770,ENSG00000189223,ENSG00000196576,ENSG00000197406,ENSG00000198408,ENSG00000198691,ENSG00000198712,ENSG00000198727,ENSG00000198744,ENSG00000198763,ENSG00000198786,ENSG00000198804,ENSG00000198840,ENSG00000198886,ENSG00000198888,ENSG00000198899,ENSG00000203485,ENSG00000204469,ENSG00000204525,ENSG00000204580,ENSG00000205581,ENSG00000212907,ENSG00000213626,ENSG00000229807,ENSG00000237412,ENSG00000244731,ENSG00000245532,ENSG00000248527,ENSG00000248905,ENSG00000249364,ENSG00000251562,ENSG00000253406,ENSG00000260037,ENSG00000260254,ENSG00000265203,ENSG00000274012,ENSG00000275023,ENSG00000275395,ENSG00000277586,ENSG00000278570,ENSG00000281508,Disese Group
sample_54,995,6708,25448,6346,1046,1744,21388,0,577,20746,21564,45916,7334,3726,5098,36636,13287,7730,29405,74,2716,5970,33645,70409,11116,3552,10771,5182,32163,20261,6007,13773,9397,6856,1425,4685,31374,31944,10937,2125,4662,30344,2812,3770,137,5839,8930,35334,280,21710,16425,53773,28707,2095,73,6734,7059,16958,82333,34792,705,19271,1502,7027,1026,6287,8327,2411,170,23717,144,137,16188,15058,5018,4815,1076,50257,8559,19765,971,23264,126620,19904,13559,18151,40520,175,99092,2919,4429,12452,89581,26838,15,143,8915,109,11936,5410,7660,26321,13291,7467,22788,469,6646,267,775,12721,2772,3298,1945,43842,6192,15734,11661,24225,30396,1926,25020,1759,17433,84,12230,24502,191228,16787,7592,33011,20933,7874,3712,63486,21962,21414,19219,6253,16054,4157,1986,1092,27232,14317,9530,9304,31089,37715,7606,6504,14445,5794,24645,17591,8673,5809,40,4219,7252,0,443,3682,93,11692,98200,9703,30921,5,10691,46253,82199,1634,49266,25975,17232,2753,8588,286,4301,15112,10320,4092,82,100,829,37795,2485,20610,775,632122,1960,3467,5930,182818,574379,19238,968,5560,12879,110492,1
sample_55,1020,5918,23206,4990,1299,1733,21519,0,1347,11253,24280,37232,5951,3344,2875,47467,12526,6910,34824,37,2907,8624,39787,42135,10646,4198,9792,5922,36473,19073,5852,12212,9479,9236,1783,5123,20564,53803,5479,3268,4065,38366,4478,4835,43,6268,7120,31105,357,13753,13863,58484,28766,2777,67,6953,6378,15190,70073,27408,700,8160,2439,9448,229,6981,5511,3736,299,32408,238,129,14882,12031,7481,4525,1329,50332,9492,19550,3035,16672,103129,16340,14439,12505,55826,132,67916,856,2344,13154,155995,26051,2,178,13026,87,10565,3849,6662,24485,10689,8131,23636,509,6811,394,1412,12524,3167,9773,2694,38568,11230,14016,12706,18003,32425,2622,28235,2009,30096,161,14204,29288,241114,16860,4215,19987,21905,10624,2830,51772,21622,25558,19890,7593,18944,5464,2685,1454,25331,14126,12166,4757,29509,32823,9085,7448,13129,3536,30045,17774,11050,7320,9,7751,3419,2,251,3761,25,10965,99536,11674,27506,3,7733,30336,106935,1153,35514,18674,15069,2472,7784,1297,3842,18506,7618,3193,84,95,288,25171,2117,20251,768,580856,1588,3220,9395,146244,534600,14120,652,10607,13042,97855,1
sample_56,843,4271,25782,1868,1629,787,27784,0,716,19332,23578,36041,6514,4471,3315,36505,15355,6450,30936,104,2123,7026,72226,70990,12478,3216,9173,9984,26664,15359,5134,9489,20582,5894,2314,5591,24797,55336,5778,4184,3996,35085,4865,6228,388,7795,4714,49513,409,20900,14881,66381,46951,2081,92,4516,8433,19008,76472,26569,1936,11862,2068,7430,1172,9228,7084,2866,398,29725,219,179,10557,14239,5575,3214,1343,48893,5996,21070,2781,26700,76540,16126,11807,7740,29635,139,103421,2365,1897,13632,98451,23504,6,237,10170,155,10068,4923,15057,14753,11265,9588,22724,357,5921,248,1811,9680,2768,7793,1598,41234,12392,14135,13014,14090,34626,4412,13455,1825,21079,97,18439,30998,265861,19180,5783,22599,14365,12905,2613,34656,21023,25229,28479,5724,22136,4681,2207,5196,25194,13008,13191,4060,36297,27059,11116,6065,12784,4875,21789,18480,7525,10740,57,4461,2405,0,373,2883,22,11351,88945,12255,25887,27,5919,22798,142404,893,29731,15413,11262,1611,8563,534,3770,15749,6701,5391,67,56,632,24243,1503,27619,839,601524,762,2311,6900,206915,1020766,12397,846,17200,8631,149928,1
sample_57,1832,6212,24771,2577,1254,1350,19672,3,557,15608,17750,49773,4453,5395,5768,41731,10723,8071,27631,52,2332,8610,36064,49186,9056,2992,7921,6440,28683,16374,5219,9552,10472,7460,2073,4434,20173,41917,9177,3169,4861,34440,3342,4603,341,5594,5828,31497,275,23584,14400,50396,29468,2232,156,7475,7452,12502,62603,30747,1046,20755,2006,5613,1392,4670,4815,2244,2464,21263,178,232,12228,12587,3419,3601,1292,50985,9582,20027,1349,25062,76760,19163,10107,14596,36832,116,80246,1585,2635,13761,104337,29187,48,242,11415,63,9747,5242,8449,23378,10903,4441,23088,484,6610,632,2112,11130,1898,6325,2225,34172,7030,12024,10773,17299,32922,2430,17574,2234,28943,169,6490,24146,206433,15866,4348,23103,20078,10117,2756,46975,24661,19268,18691,5955,15797,5189,2990,10560,25706,12742,9032,4944,32364,25507,8200,4764,10381,4524,23223,22671,7319,7881,26,3884,6229,0,205,3249,21,9751,82932,13251,28271,4,11070,33189,103677,1638,41103,24032,17635,1526,7779,334,3421,14798,9208,4304,32,438,679,56699,2449,20980,861,548486,1842,3053,9456,184972,726906,16178,2134,9366,11961,98955,1
sample_58,2428,7457,23115,5049,721,1535,24360,2,492,8090,19048,53856,5254,9708,2596,57637,11929,6999,33973,37,2721,13806,30120,39343,15691,3432,9385,6091,33606,17602,4934,10704,9582,8628,1726,5473,17299,56392,9009,2502,3906,42759,3742,4092,108,9686,11085,37412,297,20855,15787,56746,24447,2158,620,11265,7424,13415,64254,32073,1137,31459,2055,5585,519,6772,5204,2841,8959,19247,195,314,16360,9178,4297,3614,407,49176,14127,16774,2068,18321,80082,19425,14545,3705,63117,205,53559,963,2706,14444,197055,31807,274,145,13650,89,11812,2677,7495,24850,14243,5283,24409,428,7830,225,2760,11996,2079,9991,3133,34733,13064,15448,13012,18827,31228,2224,21490,4528,46244,137,14224,28387,234118,17967,3604,21397,24313,8879,2671,55233,24518,23965,17994,5787,17892,6101,3493,16800,24982,17225,11597,2321,24643,30835,11019,7928,13273,4679,31347,25632,9820,6537,20,5826,4023,1,614,4201,27,10946,100201,11691,25103,2,7408,24126,97039,987,30814,16725,13789,4024,7612,1092,4551,15717,5739,3325,89,3819,199,31930,1821,19947,841,635399,1564,3571,20667,182521,479650,16349,586,8147,11834,103473,1
sample_59,1485,5634,22267,3553,1439,1292,22327,1,2190,12219,17848,48860,6658,4626,3348,60802,12338,7514,32537,77,3330,8944,40217,39894,9899,4383,8917,5373,37034,16213,5283,12068,11025,12417,3493,5636,22591,45811,7830,5513,3688,37360,4653,5980,309,6641,7160,37542,303,16574,14939,56713,23675,2419,92,6614,6460,15770,65055,32472,934,8164,2239,6617,1180,6862,5774,3247,857,29719,247,119,14590,11416,6925,4668,2135,57232,10632,20184,2520,20094,77755,18966,13043,23182,54223,147,70907,1642,2928,12048,156693,34277,3,252,13839,91,10772,4563,6515,22417,11994,6913,23415,575,7936,462,2733,14149,2910,7742,2172,36205,12720,14239,12331,17131,35200,3547,19827,1961,33394,173,12835,21637,192314,17271,4497,23093,23895,15196,2789,49237,22952,23413,17276,5966,14850,5056,4083,7543,23912,13160,12111,4671,33803,28827,8820,8350,12726,4939,27656,19806,8448,12036,84,4598,3410,1,277,3713,45,10585,88769,13911,30348,4,11044,40261,102837,1461,50886,21879,19312,2096,7615,1781,4276,14899,10858,3934,66,139,249,33958,2963,22263,735,564791,1794,4122,11298,123681,671886,14221,1570,13722,14829,108853,1
sample_60,1872,5747,31080,3212,2183,1197,35514,0,3042,18524,33796,55346,9701,7207,5179,63501,15666,11671,32984,79,5611,9012,57829,78539,12602,3792,9592,8722,42531,20004,4558,12570,14568,13522,1852,5391,31264,63273,9360,2278,4013,53882,4533,4501,821,6816,5564,52995,451,28003,18761,79759,45623,3598,134,7201,9024,25078,91017,35327,1224,16989,2372,6508,3051,7979,9399,3570,277,44151,306,198,13344,12489,8595,3938,3777,56479,13587,25576,2391,26692,85061,22675,16550,34396,56784,216,101751,3164,4504,13063,251245,31721,49,298,16641,290,12698,6342,11773,22376,16022,9496,28446,432,8610,416,2074,10280,2668,8973,2647,45374,9582,18216,15941,18893,38872,3073,13363,5028,52633,190,18609,34034,304896,28960,6354,34457,27667,9230,2934,55899,26100,34027,27837,6374,34197,5373,3389,4419,36778,17252,18478,11380,36699,31856,12362,8411,16036,7607,34625,36142,6284,6491,20,6984,6345,1,993,4866,32,14030,119476,13176,31197,3,8031,37653,130625,1464,41624,20693,16097,2495,9563,2762,4952,16387,8475,5550,65,442,1008,20883,2013,30033,1563,527324,1437,5806,16818,210082,908592,16879,3570,8686,21935,124091,1
sample_61,2165,5287,18278,3543,2522,718,14321,0,2895,10143,14558,42602,8043,3142,8836,22405,12292,15138,25186,50,3760,5002,47766,57682,6793,4026,7516,12370,26245,17417,7845,8909,22160,9784,11260,8060,15353,33491,5475,19884,7298,15162,2566,27124,439,3764,3668,31985,1390,21337,8848,31167,19501,2424,217,10799,7476,18309,43887,46674,1608,1582,9578,9812,965,5116,7528,3773,910,31388,1836,45,17765,29920,9574,3138,4474,53752,6832,20452,2217,21010,53488,24156,20152,27665,17873,162,180862,3017,3207,11782,42200,17027,1,8177,8366,219,11343,7462,12725,15457,12846,4399,16655,1004,7202,371,2096,12676,3892,4344,2657,40321,1953,17479,7330,16582,63098,11198,9692,2298,8775,50,6340,15811,110222,20572,5780,22412,16799,37074,3142,30258,28644,17914,26180,8206,12519,23194,3539,1458,25602,13190,10754,7194,32004,9555,5947,4177,10868,10070,18569,17183,1295,49227,23,5155,5566,1,1233,4028,0,15523,64188,18141,35509,5,17176,38947,126606,2201,53935,30857,21014,1541,11069,522,3588,12516,10896,7073,19,31,932,74348,2904,22484,1224,942539,616,3800,2019,115107,867097,15929,2022,51627,13548,131322,1
sample_62,3949,5792,23800,4790,1147,963,25245,0,722,5288,29677,54838,8636,5141,4238,41043,11984,6397,33678,34,1743,6410,47760,50532,21203,2865,9810,5788,39650,14515,5650,11936,10447,9291,3694,5306,21344,60468,5198,5578,3386,39453,5477,4751,529,4434,6059,41500,397,10731,14082,69723,38014,3184,264,4843,8697,16086,84563,23233,469,4642,1457,7053,2547,8428,5575,4113,7957,27498,160,185,11524,14045,5675,3240,542,52059,5551,19679,2779,22300,136072,13962,9065,5283,47817,95,76750,1372,1923,15554,171807,22382,39,162,9946,140,7675,4507,7076,21131,10536,10334,22585,389,4908,326,3066,9672,2594,7990,3386,34872,8550,11464,12739,12207,26825,3611,26104,2269,21587,60,10934,32303,278175,16612,3868,25702,14617,13801,2121,36213,18533,26718,21795,5903,23730,4287,1956,13864,22020,15205,11684,5177,37615,27800,10256,9224,10229,2972,23776,18637,10529,10061,37,6199,2386,0,372,2893,16,8834,84716,17769,45927,2,11964,47595,135217,2324,57553,25222,25465,2115,7504,242,3375,14195,12717,5270,38015,281,236,10499,3557,24220,713,455711,1670,4209,9401,172196,850177,10591,1012,16759,16256,151833,1
sample_63,1970,3272,10412,2286,1827,865,11681,1,996,7234,10238,21263,10237,5268,3018,15117,9652,11687,15606,35,2329,2769,31648,27927,3557,4922,3722,6603,20780,16353,5780,7045,19643,8195,10704,9519,7430,19081,6634,19621,5341,12794,2757,28353,1039,6932,7438,12568,752,11957,5307,18874,12838,3983,162,9402,3824,12367,22166,35255,1642,9665,10672,8721,2225,4773,7041,3643,1138,29199,1681,28,18417,23176,4845,4536,2719,46326,6586,13130,2405,12953,42071,19140,18563,10885,15924,135,165479,2668,2263,9991,40540,8434,6,5992,7316,233,8380,5093,10281,8438,12426,5207,8798,600,7327,569,3989,10983,3758,5135,3068,18383,10051,17901,5077,8967,56659,13938,8251,2152,12232,193,12373,12827,55484,11366,3172,14716,16538,45901,2190,25664,22647,14495,14702,6305,9609,23506,4432,5239,22552,10277,7138,6398,20160,8720,3510,5389,9735,6776,16441,8840,1378,57602,72,2863,5086,0,330,3498,2,12873,34618,19748,41901,5,12234,45153,194619,2236,62739,30878,23104,1537,7727,410,3522,8212,13005,5027,46891,328,701,45179,3215,17743,530,640626,1080,1832,1922,50267,519261,12642,4241,66897,6630,123884,1
sample_64,2469,4064,13017,2948,1548,933,12368,0,1725,9510,10033,36485,7402,3832,3709,36646,8453,10238,24494,35,1473,4808,22399,23779,5178,3249,6827,4606,24569,14122,5199,10181,8020,6807,2431,5912,11312,34701,5600,3197,4523,17601,3332,5507,377,5884,7220,19012,652,14835,9488,30638,11654,2600,106,8496,5289,11568,40003,24915,869,7135,2206,8276,697,6028,2671,2993,2595,28239,242,83,16292,7368,6538,3960,3422,46016,7880,13265,1780,12970,68948,14873,9617,14749,19814,109,54819,979,2865,11075,84521,19798,19,406,13349,130,7848,4544,8354,16382,9248,5680,18734,429,5326,472,2943,11673,3247,5315,2858,21091,9140,12556,8814,12714,31847,2454,14661,2608,18590,76,10265,24021,74256,10558,2781,16714,19218,10270,2773,44940,21146,17379,12003,6357,10769,5690,5806,9417,13759,12338,6096,5294,29989,21647,6323,5654,8980,5005,20559,14337,2972,8628,29,4485,3651,0,228,3370,7,9855,51701,9898,21047,1,7240,25538,90628,1097,30764,17164,11130,1879,6341,230,3371,13845,7139,3831,41543,760,788,37637,1677,17293,568,495523,2689,4389,4960,44150,522897,13460,4043,9947,15937,93313,1
sample_65,1437,3777,16721,2558,2178,631,14881,3,2475,8114,15445,27888,9273,3539,3117,23220,11774,9271,26271,52,1847,5822,28564,31234,5895,5343,8257,6762,25854,17080,5398,9660,13685,11943,4839,7793,12198,35906,6867,10833,5034,20469,3682,13957,1212,6987,5819,18065,710,17344,8035,32616,14531,3648,139,8091,5573,15108,36901,34111,1491,8877,5136,8365,2843,6602,8151,4247,674,33485,750,38,15355,13822,7971,3456,3767,49049,7610,16214,2544,14275,66212,15168,10024,21910,24202,118,118971,2823,2368,13322,85830,16356,2,2432,10398,197,8623,5253,12878,14683,11687,5462,14491,526,5308,760,4409,11440,3101,6673,2240,23058,8991,14525,10186,11706,51248,7574,11255,2661,20225,109,12302,21634,87853,15587,3460,19804,17439,24118,2565,34852,21106,17779,17644,6188,13013,11097,4895,5065,18651,13230,9129,3876,25015,26554,6718,6368,10472,7528,24051,14333,5077,33097,83,5027,6352,0,646,3462,5,11542,55959,17079,30284,5,10217,32861,151604,1551,44408,23398,17826,1306,7237,994,3194,17282,8937,5818,47841,197,508,49924,2710,19959,525,678040,1944,3664,5790,54911,456131,11831,3434,40542,12902,104344,1
sample_66,1582,4564,16326,2214,2569,769,17599,1,2109,9105,18264,25719,9584,3065,3660,24220,12042,10262,26178,73,1864,6325,30941,32389,5622,5322,9324,8650,28243,19644,6183,10284,13907,14944,4646,8799,13008,33866,7613,10608,6067,22312,3796,10916,919,8309,7573,22001,706,20197,9903,35678,16838,3924,131,14546,5672,16287,43004,33433,1460,9060,4288,8783,2584,7150,9921,4862,540,38376,691,33,17528,13514,7347,4140,3785,51764,7976,16352,2653,19213,73925,17252,9409,21540,26663,123,103423,2995,2862,14479,83781,17932,2,2319,10470,185,9967,6388,13143,17668,12101,7799,15754,482,6022,528,4803,12751,3701,6555,2635,27846,10754,14951,9186,14375,52081,6559,12187,2748,20854,159,13175,20706,108189,17670,4074,19588,19463,21264,3561,41442,24784,19026,22459,7249,15342,10008,4339,4917,21599,13097,9932,3979,27256,24402,7014,7449,12174,7263,23578,16196,5335,26884,84,5403,8668,0,714,4169,5,11866,63530,25730,46909,2,19586,60079,164667,3399,78318,40031,33186,1715,8590,1114,3548,15690,16062,6957,49182,205,634,46441,5360,22316,523,700443,1695,3281,5152,71959,569579,14907,3487,31984,13379,148006,1
sample_67,935,4714,13604,1642,2138,757,15903,0,1027,9949,13064,26469,7617,10523,2316,22749,10263,9397,18638,80,3767,4003,38815,35218,6559,3193,3861,6860,19895,16804,4663,4849,20789,7984,11539,6867,13325,20918,7922,15112,4971,17658,2764,15916,862,8027,5571,24683,371,20307,8996,27617,14685,2694,208,9706,5459,14135,34717,45227,1954,16571,5208,4743,1753,5279,5840,2849,2605,24326,813,59,15552,19516,3398,2876,1180,45678,11716,14366,1422,15339,15196,22110,15492,9554,23214,167,152091,2469,3563,9948,57557,19914,17,3161,7804,248,10393,6047,10462,12147,12914,3599,8215,473,7296,694,3008,10402,1871,4315,2208,22237,5195,16423,6749,12542,54161,9104,3249,1688,32187,126,11429,11414,72806,19581,4098,26802,19285,30186,2305,30372,23002,14988,16501,4177,13000,9940,4890,7218,26578,10600,7879,9563,27997,13933,5429,3212,9269,8896,16346,21049,1317,35623,29,1367,3833,0,276,3180,4,10511,42778,17280,42387,4,11943,40820,167689,2206,69646,28207,25449,1333,7180,1671,3138,7847,13827,6608,28,2348,395,68806,3080,17197,640,587598,575,1078,4559,71153,981918,15221,1593,45315,3866,162419,1
sample_68,1320,5590,19182,2440,2260,1077,17050,0,1598,16574,18913,37648,10148,4004,4708,24986,14911,10556,24168,32,1951,6158,34220,48325,6772,5534,7302,6007,30463,17255,6079,9655,17434,12513,7840,8494,13472,31012,5374,14288,4399,18229,4048,14207,230,7213,6322,25233,647,15768,9914,37866,18895,3891,109,8969,6490,18447,43077,38529,1449,7102,3646,9618,1103,5761,11193,4728,203,31403,395,101,16576,17628,7391,4482,3777,58218,6374,18918,2275,19100,67530,17535,13135,16852,27222,129,133282,2850,2520,8705,69392,15407,2,1474,9388,132,10341,6973,13127,15908,11931,8078,14906,455,6621,409,2522,13107,3513,5523,2870,33938,10430,16573,9785,13197,57883,10268,9186,2819,12857,218,12407,19620,111151,17596,5827,23920,18591,32415,2758,31680,22209,19106,19754,6289,15652,9533,4355,675,28587,14007,10501,11521,27903,14570,7324,5742,11744,7782,23058,15602,4114,42481,46,5586,6414,0,488,3784,5,10915,62358,11990,25210,8,8127,27254,100309,987,38569,16973,13274,1873,8328,1541,4002,10697,7837,6276,46120,60,1148,68135,1918,22228,303,545606,1587,2251,3280,84316,613121,13989,3732,43711,8773,147414,1
sample_69,3098,6440,13879,4363,4418,2498,20671,2,3719,27448,17533,22473,18772,3978,10490,13637,14435,25440,20535,93,3931,4297,46952,31876,9691,7743,4709,17367,27985,23340,9223,6424,31707,10924,17176,8523,13300,17490,10898,22017,7797,15443,5233,28369,1178,11661,10541,25328,1671,17210,8894,24054,14902,7445,239,24059,5948,18007,36337,49863,2822,5120,9885,11969,6314,18009,13274,8336,550,88776,1225,204,31635,32899,15322,5220,5839,55227,6913,13738,6827,20266,40053,27318,18607,53501,19150,204,181029,5530,6954,16239,34759,9304,17,1779,5398,2672,13572,13486,20557,8955,15972,24412,9070,1023,11715,1071,5417,15443,6352,8812,5108,23451,14991,26813,5626,12835,73240,17505,7429,2404,4445,375,31110,13150,96743,15206,4605,17657,16306,55036,2730,24659,28595,20714,28969,9168,19328,20036,3312,1750,38981,10489,7574,5909,22285,9989,4997,13114,13600,12434,21313,8720,1559,56200,218,4296,4835,1,579,6953,41,18181,29242,26611,53016,11,11886,33984,259328,2220,54515,27024,22521,3851,12507,1279,8190,7805,11220,7691,49986,54,2241,37951,2926,27534,728,941583,249,1580,1721,63326,1289937,17524,4441,79668,7163,263033,1
sample_70,955,5793,25793,1051,902,663,24824,0,468,3010,35494,48177,7896,4294,2123,33076,15284,7902,30863,61,3573,7065,68423,61116,20623,4172,7472,7790,39367,20858,8472,12569,34209,19404,12851,11015,21293,49261,8315,27884,5909,29777,3943,22319,474,4721,4624,41206,461,21653,14363,67189,40223,3843,141,9125,9382,26935,75525,36857,1434,4316,10248,11275,1348,4999,22464,3965,301,26883,1582,37,11364,38614,4189,2053,491,65268,6887,24033,2826,21429,81874,20527,11375,5302,36424,189,170951,2498,1018,14174,119515,17725,0,2840,11889,120,10861,3758,17594,17769,13979,8050,19500,432,7697,659,3185,14119,3207,6607,1849,43883,6967,18110,13278,14896,65636,21455,15063,2600,20197,197,11151,32980,262913,26297,6162,26779,15121,46336,2162,25346,23490,32720,26565,8565,32295,15102,6327,239,36647,15046,17497,2326,38637,29337,10284,5691,11880,4923,23038,21451,5369,55153,28,7263,2786,1,468,3027,6,15885,64194,28541,62830,7,13662,41471,239138,2791,62626,29068,27706,1111,9993,726,2646,12331,13035,9065,40898,20,123,26703,3993,34735,1529,817450,1028,4279,4783,163563,1239509,15142,585,101302,15616,232081,1
sample_71,4180,5511,22154,3173,898,1237,19872,1,433,5382,22524,54627,8682,5330,3949,44231,12329,6431,34956,27,1254,7556,38150,39604,20440,3857,11135,4191,39366,15171,6026,14939,10043,10219,4030,5966,18315,54434,5478,5839,4370,31518,5734,6164,623,5129,7090,29506,411,10098,12210,53073,24888,3813,153,7771,8215,13962,66679,24476,504,5235,1595,8751,2422,7325,4854,4431,6841,21887,174,176,12185,11687,4979,3788,358,58816,6289,17670,3470,16340,133214,14390,8695,4454,45812,119,78099,1216,1972,14657,158183,22987,47,265,10805,143,8399,4999,7148,24510,10289,9234,23130,381,5213,451,3105,11764,2699,7669,3427,30622,11564,12027,13510,14663,33170,4234,28417,2572,18603,137,10876,30399,184620,14329,3357,23398,17508,15816,2271,48580,21027,24102,17533,6542,18089,4820,2078,12886,19107,16274,9173,5084,32327,32136,9039,8162,9536,3053,25075,16344,11261,14002,54,5714,3281,1,640,3019,14,10325,81032,9980,25365,5,5693,25124,101569,995,31027,12767,12469,2345,7182,216,3368,16825,5841,3975,50670,565,232,22461,1707,22243,626,629157,2170,5206,11380,102896,469412,13235,861,19912,18326,111347,1
sample_72,2591,6889,23741,3368,1673,1662,18081,2,1613,12843,16742,61155,5609,2406,10129,37700,10526,11537,31612,52,2878,7681,55047,55953,9711,3477,10768,11872,34417,14690,6202,13369,13099,4888,1088,5314,19020,45466,5860,1831,5680,22336,3528,4064,252,3933,4960,40730,933,17539,12791,46005,22555,1880,198,9150,8264,16346,68722,27625,916,2262,1477,8504,826,4810,4814,2873,1523,28830,211,107,16879,12647,10403,3774,3778,52645,7721,19341,1650,25773,133768,18656,11504,18980,27075,159,81540,1805,2892,11298,86485,27201,3,259,10937,127,11243,4985,5904,23094,10795,5228,29244,628,6401,153,1536,12512,3213,3622,2623,45864,2253,14118,10515,20720,35470,1993,21173,2473,13135,34,6463,20548,183794,16889,5576,23135,18708,7932,3661,42893,25566,22605,24207,7647,15450,6032,1947,5178,21628,16012,10467,10481,34434,18642,7440,4606,10810,7337,18982,19696,3629,4477,26,6846,3136,0,1073,4208,11,11931,95252,9060,22395,2,11494,30258,48757,1349,33498,19081,12101,2233,9558,394,4278,14941,7824,3716,27,85,999,29655,2178,21751,818,629318,1541,5219,4446,161112,603484,16263,1850,4252,18333,74123,1
sample_73,5620,4578,13760,18754,8180,5687,16957,2800,2023,64339,10255,35257,18158,6561,13394,14359,10423,34481,22029,3479,5820,3030,26757,44657,13171,6013,4246,18715,19908,17455,5842,6006,12230,3473,1188,9452,15088,28170,7671,1306,3999,17676,3791,4804,2849,13611,9184,19488,1949,11810,6957,25568,18507,4101,430,7430,4862,13315,34384,33183,8015,8633,3184,8852,2872,26333,3056,4571,5328,96629,179,446,34727,10152,31622,3358,11672,40630,4987,14883,2981,19464,51416,19969,24404,78344,18242,8682,83046,5784,12887,21458,46437,10844,30,228,5968,2166,10495,7909,7737,8849,11701,8565,8904,6348,7313,231,9264,8987,5070,6734,5638,23696,5583,19125,5852,8482,37882,2836,7856,3596,9813,23781,17417,17061,87490,12154,3479,14540,13226,9814,1976,20927,19534,16389,34025,6832,11272,6593,3088,23287,25326,11329,6923,17667,22624,9249,4830,9433,10745,17850,20133,8580,1148,5480,309,4766,3496,5679,545,7741,5261,11398,36173,15065,35802,7,10158,37073,144679,1858,48466,25739,18542,4111,8806,1049,9220,9164,10832,4708,47887,342,5977,30849,2498,17323,487,489906,917,1855,1735,73647,814343,9861,25487,4045,7477,111407,1
