,AC093525.8,AC131649.2,AC005921.3,AC099811.6,AC092117.2,AC092653.2,AL133243.4,AC233300.1,AC134407.3,AL356750.1,AC020951.1,AC090181.3,AC018529.3,AC005785.2,AP000560.1,AC022413.1,AC005261.5,AC009951.4,AC009948.3,AC141586.5,AC141586.4,AC020978.8,AC064801.2,AC118344.2,AC131212.2,AC012676.5,AC005839.1,AC020763.3,AP003108.3,AC092139.1,AC000123.3,AL356274.2,AC027290.2,AC012513.3,AC055811.4,AC120114.3,AC093525.10,AC127070.4,AC087741.3,AC093330.2,AC010435.1,AC127024.8,AC130448.2,AC022532.1,AP000648.4,AC092881.1,AC126474.1,AL845472.1,AC025809.2,AC109326.1,AL353795.3,AC007998.5,AC084876.2,AL353763.2,AC011466.4,AC009093.7,AC111170.3,AC008985.1,AL445363.3,AD001527.2,AL662907.2,AP000974.1,AC020978.9,AC099521.2,PRO1804,AC124319.3,AL118508.3,AL031602.1,AC006330.1,FP671120.9,AP001148.1,AC091925.2,AC002350.2,AL023806.3,AC005538.2,AC007224.2,PWAR1,AC008537.3,AC091132.3,AL158212.4,AC073592.9,AC026362.2,AL139288.2,AC008993.2,AC006128.1,AC120057.4,AL031587.5,AL359922.3,AC090617.9,AC093909.6,AC099494.2,AC090373.1,AC009716.2,AC079777.1,AC004678.2,AC007610.4,AC004836.1,AL109806.1,AC020604.1,AC011815.3,AC021106.2,AL359258.3,AL049833.3,AC099804.1,AP001767.3,AC093642.3,AC012313.10,AC100788.2,AC067931.1,AC090772.4,AC008533.1,AC102945.2,AL132780.4,AC015799.1,AC020910.6,AC020895.2,AJ003147.3,AC005831.1,AL121753.2,AC009090.4,AL049780.3,AD000864.1,AC002525.1,AC093323.2,AL118508.2,AC069547.1,AC080080.1,AL132656.4,AC002310.5,AL356273.3,AP001350.2,AC015804.1,AC074183.2,AP001528.2,AC004623.1,AC093525.9,AC011498.7,AC117503.2,AC112484.4,AC006511.3,Diagnosis
R_JS024_FPKM,55.11421712,0.181551829,1.082337067,1.31198691,0.971559459,1.047368153,0.057598093,5.589669855,0.37676885,0.358751926,0.39429538,0.295694307,1.509630327,2.128567334,0.231120899,0.910004885,1.613965966,0.959166775,0.203233047,2.052942869,0.967756456,1.020204659,0.824648718,1.183898752,2.312926644,3.664182103,1.337712144,0.6783616,2.084286709,1.295030735,2.717814251,0.7875648,5.215641311,0.59243372,2.756766807,1.959010537,0.913105305,2.255623928,0.066470851,1.500605927,0.228214706,0.684174892,5.267278306,1.917296339,1.907304345,0.36952956,0.623285824,0.208448098,0.0,2.169119526,0.329783558,0.755580052,0.05239101,3.529056663,0.388374287,1.171432726,0.508762075,0.079978773,12.67762212,0.342176699,0.753131724,0.037509944,1.291509982,2.71252028,0.131028638,0.870164669,1.294456553,0.208871468,0.405590625,0.0,0.075910332,0.349750922,0.587810328,0.112476421,0.048034461,0.702244989,0.0,1.428141638,0.039582775,0.278495291,0.0,0.080431401,0.0,0.333261425,7.169963128,1.162808261,2.566702404,0.107229025,0.668180867,2.657417191,0.457751718,0.0,0.570792711,0.0,0.0,0.294981694,0.0,1.793726598,0.046902167,1.135940513,2.192191178,0.153644335,0.047905958,1.379525271,0.396178036,0.037267944,0.773620232,0.371933984,0.800744952,2.720942108,1.000558403,0.125930009,0.315546207,0.803094795,0.192034823,1.898990208,1.588105044,7.91490257,3.983812473,1.746731542,0.848468723,4.330870008,0.496861018,0.0,0.193174188,0.451684953,0.0,1.054934399,0.585264031,4.051745007,0.163685989,0.411660856,0.388443541,0.055116181,0.547274807,2.102700724,2.120409037,0.446936287,0.39270279,0.401779212,1
R_JS025_FPKM,66.04402155,0.205448008,0.886549229,1.012333292,0.599701946,0.969693497,0.106661024,5.581486966,0.969019577,0.930087474,1.387300847,0.602367047,1.066734763,3.679078186,1.070073762,2.780517561,2.391062627,0.824657496,0.1693641,1.698657319,1.844801602,0.0,1.14532486,1.757383311,1.835676734,4.580207705,1.496658001,0.571006175,1.744305482,0.685223557,2.449806654,0.198885454,4.549359238,0.705273295,2.127100803,1.927250489,0.951152513,1.930904034,0.615545689,1.368698989,0.0,0.67308332,3.547039591,1.72731177,1.876381917,0.357712885,0.833586503,0.284427632,0.23003937,1.506291489,0.552535992,0.349881096,0.0,2.657660334,0.154129776,1.288045881,0.370123258,0.037035203,10.5027402,0.422432006,0.745413469,0.0,1.778388371,1.60854952,0.0,0.2685676,2.820071313,0.193441259,0.166889343,0.0,0.140571905,0.971740075,0.544259042,0.017358556,0.177901891,2.27597876,0.0,0.837469491,0.073317259,0.257860906,0.893825134,0.044693758,0.088876548,0.308642009,10.18284563,2.153306004,2.690430392,0.148961353,0.0,1.497740862,0.423855771,0.0,0.616599823,0.0,0.165512614,0.50721287,0.0,2.524487359,0.347457519,0.876386775,1.249145769,0.071146992,0.044366945,1.161260565,1.467469919,0.069013345,0.984863616,0.172188565,1.112098693,1.145113106,0.617521647,0.0,0.803509875,1.221606863,0.355654908,1.487781011,1.432724067,5.960551108,6.809864196,1.055751408,0.419012257,6.249866145,0.51118375,0.179743829,0.268313249,0.313652436,0.102795644,1.250286268,1.204213458,2.209266572,0.227390731,0.190624873,0.53953662,0.0,0.779596583,1.804444573,2.535988868,0.551762271,0.363692192,0.372011443,1
R_JS026_FPKM,43.94692966,0.125172343,0.996355618,1.066128992,0.382784343,0.154774256,0.229772035,8.744089622,0.482412749,0.41341381,1.328190479,0.314558017,0.915599707,0.880570574,0.614702766,1.936016784,1.602422587,0.485845941,0.072065278,1.316488276,1.463370731,1.460929094,1.888473175,1.349314334,1.816000404,4.344410079,1.506990943,0.874683106,0.923796661,0.574008297,1.005177947,0.084626762,4.236366179,0.712722925,3.665611632,2.930484413,1.365940685,2.188137586,0.648225423,0.814017258,0.47208159,0.26534863,5.942674138,2.021158228,1.708356169,0.148895226,0.552483571,0.320926461,0.0,1.742530023,0.445471719,0.0,0.0,1.626757631,0.245922433,0.454325455,0.483230218,0.070889337,12.65770746,0.505629053,0.989896237,0.133020366,3.082294126,0.540340675,0.0,1.322314758,2.767381801,0.370327246,0.758994317,0.0,0.16825723,0.0,0.825011876,0.066468414,0.80907817,0.933805565,0.0,0.675173466,0.035101323,0.370327246,0.427820015,0.02851621,0.085100958,0.295434763,7.980664907,2.577394846,3.69194246,0.142587077,0.592531295,2.458116794,1.055092914,0.0,0.252983181,0.0,0.475290258,0.597647666,0.0,1.971699156,0.166327718,1.006851667,1.644368446,0.13621605,0.0,1.222912668,0.351153154,0.016524286,0.685787501,0.741834868,0.591533243,1.754252004,0.295570253,0.0,0.769303652,1.016989688,0.425608821,0.302142486,1.118999794,8.606532053,4.672417254,1.591396036,0.20058093,5.603035122,0.0,0.0,0.0,0.500479477,0.098396867,0.598492596,1.959913556,1.875657032,0.0,0.547403262,0.77479529,0.0,0.671744089,2.773174055,2.192955232,0.264095217,0.348242077,0.044531236,1
R_JS027_FPKM,54.45048635,0.182283313,0.318300964,0.911978633,0.637815631,0.242671057,0.020010972,3.428244319,0.465572693,0.748113685,1.178532534,0.411130292,0.331357359,0.887757721,0.739052587,0.759023868,1.660401317,0.809567802,0.127139156,0.394710062,0.9496637,0.218212537,0.23882933,1.319302963,0.872786999,2.260453637,1.356045051,0.40724049,1.170175131,0.90017535,1.92669653,0.0,2.985043179,1.029530423,3.087291266,2.383018454,0.833088997,1.09457064,0.277261141,0.93409742,0.211538237,0.356675972,4.327035435,1.368744641,0.994333925,0.385292839,0.385120657,0.183021441,0.0,1.696215357,0.32748014,0.0,0.036403811,3.79407488,0.269941059,1.017858132,0.126296517,0.083387389,16.69690982,1.189357807,0.595706532,0.052153436,2.094684673,3.029492805,0.0,0.316828031,1.905357557,0.387216959,0.1879571,0.0,0.422153451,0.0,0.987426487,0.104241367,0.233736518,0.488197068,0.0,0.959604262,0.055035479,0.048378003,0.167693025,0.022366197,0.0,0.540551947,6.295415397,2.425134786,1.75047188,0.0,0.464284419,2.891226434,0.636453233,0.0,0.115719753,0.0,0.0,0.146444526,0.196356865,1.994936692,0.097802182,0.263192923,1.172224599,0.267031858,0.0,1.569117988,0.137641841,0.0,0.739379454,0.28008156,1.205895121,2.579132262,0.115854957,0.0,0.712912446,1.016766933,0.600723991,1.04921472,1.528473287,8.655961975,3.876815439,0.758839233,0.786380604,4.420692966,0.345360741,0.0,0.033556695,0.745666068,0.102884506,1.055938024,1.220425102,4.224579614,0.455174597,0.143020948,0.675109828,0.038316483,0.5267279,1.390301764,2.149468549,0.310656181,0.272868913,0.174534278,1
R_JS028_FPKM,52.96572308,0.136282793,0.66791711,0.692459985,1.458564464,1.32660755,0.04865215,3.424562878,0.63632508,0.90885373,1.465062972,0.899008815,1.241290094,1.318239632,0.780773816,3.073900165,2.017208271,1.243904994,0.171615985,1.032799696,0.961448748,0.662699412,0.812478203,1.539321237,2.232264031,4.718800603,1.435626206,0.963453124,1.083150602,0.468698122,3.08548363,0.302305292,4.323403975,2.001208684,4.138652517,2.481493795,1.59040714,1.32978511,0.785938455,1.210484465,0.256958579,0.469431672,4.245853577,1.444067594,3.137422327,0.581562206,0.292428017,0.268672942,0.083939808,0.457955577,0.27848987,0.318946651,0.088507627,3.377543946,0.187385531,1.051111194,0.859269227,0.033760767,15.77698141,0.481668058,0.570202629,0.158403614,1.454185402,2.779644683,0.073785139,0.76980083,0.707320755,0.294019771,0.380543548,0.0,0.224370555,0.590857558,0.703232489,0.205775575,0.446249575,0.593020093,0.062659294,1.648223349,0.066869821,0.294019771,0.0,0.067931985,0.729420872,0.562902956,8.37658792,0.982204771,2.944509133,0.090574572,0.0,4.195571166,0.386614955,0.376202141,0.421766066,0.0,0.0,0.498192517,0.119227691,2.060047403,0.237663584,0.479598078,1.139283083,0.097318701,0.0,1.906301606,0.334644988,0.015731604,0.489956568,0.444966767,0.901578714,1.253314315,0.704114387,0.106370981,0.666202669,1.404810093,0.81091629,0.986840201,1.444246692,8.020667229,3.933549935,0.880944908,0.3343589,5.205862253,0.466177577,0.054617309,0.122357007,0.333726443,0.093739624,1.354127346,1.757268298,3.991828149,0.138262829,0.695264937,0.081985202,0.06982145,0.888758573,1.992220816,2.947097359,1.132362185,0.331536651,0.296853695,1
R_JS029_FPKM,51.06089572,0.479719207,0.353571209,0.650045522,1.146069424,0.296533037,0.097858763,5.399104736,0.533332167,0.731292562,0.971189815,0.452119373,0.776046019,1.928400069,0.392633799,2.086840063,1.480497925,0.698280885,0.172612726,1.112973175,0.966982415,0.799871268,0.87551612,2.202585923,1.796100706,6.496582315,1.538579475,1.099947702,0.91918112,0.628522956,1.773293897,0.121612147,3.651455161,1.329859306,3.902385989,2.599811997,0.775538842,1.409709206,0.677545002,0.970155399,0.0,0.326890511,2.033507138,1.408400727,2.210546848,0.299584745,0.294095773,0.177044891,0.0,0.74843002,0.266759618,0.962634544,0.044483873,2.317955107,0.282706799,0.559696427,0.617314667,0.135883383,10.20087187,0.096844508,0.992573235,0.031848739,4.247040674,2.044981228,0.0,0.492723075,1.099420878,0.118290395,0.497572248,0.0,0.064485565,0.594224405,1.164919891,0.079603482,0.938416162,0.596554697,0.0,0.606484585,0.067250861,0.177406211,0.410030857,0.013658451,0.08148225,0.377472575,8.882762822,1.975603218,2.796971465,0.0,1.135234685,2.453327966,0.311086805,0.0,0.323192681,0.0,0.075871197,0.393672757,0.0,2.620409507,0.438216139,0.964669712,1.002612585,0.065260166,0.0,1.597755608,0.336551876,0.015821631,0.98558652,0.368561636,1.020132236,1.470683101,0.141569719,0.160439091,0.670071956,0.706461265,0.32622532,0.744394721,0.622529282,5.15386812,5.257590441,1.627785112,0.384340001,5.368432501,0.281312438,0.109914341,0.410211256,0.383613002,0.09427454,0.465917086,2.09876923,2.408916241,0.069490804,0.174765377,0.247445105,0.0,1.358723663,1.306755446,2.476309221,0.885835745,0.333433944,0.127955349,1
R_JS030_FPKM,55.47627616,0.324963468,0.521604912,0.538196985,0.869507436,0.624835616,0.077325669,6.375796028,0.59945886,0.610035258,1.305663074,0.476364934,1.742139687,1.651088744,0.372336866,1.46596833,1.964495557,0.613153471,0.05456321,1.250968293,1.018933994,0.0,0.307502563,1.681829142,1.478567536,2.746442809,1.895609093,0.634706844,0.789191364,0.331137057,2.367925302,0.106789936,3.967875189,1.47704687,3.472401378,3.177793465,0.357518276,1.713993433,0.059491587,1.783979289,0.340421274,0.306151548,4.071251348,0.881162039,2.364867143,0.345749142,0.185928464,0.284734095,0.0,1.031322989,0.449751842,1.014369213,0.140670277,3.874279927,0.49650042,0.655234406,0.650480183,0.107371819,16.36226036,1.020830163,0.488085365,0.0,3.378627296,1.336549644,0.039090326,0.667520979,2.725821721,0.0,0.362967544,0.0,0.0,0.626055998,0.131512857,0.083876039,0.386918729,0.7856389,0.03319601,1.704182001,0.106280063,0.249254021,0.647993271,0.014397263,0.5153387,0.596539711,5.596723878,2.601791163,2.513834062,0.239925652,0.0,2.895309051,0.819377994,0.0,0.38313754,0.0,0.079975217,0.754250904,0.126396164,2.375930161,0.335820504,0.338837919,0.754568435,0.068756043,0.107189898,1.34692133,0.0,0.0,1.298172066,0.332883984,0.238852959,1.770942935,0.895365003,0.281769226,0.35301836,1.283445875,0.128903755,0.610099057,1.056843876,9.822576937,3.839631207,0.846770842,0.556896186,3.212529282,0.543505957,0.0,0.216114261,0.656895963,0.066227411,0.453205386,0.349172844,3.545607858,0.0,0.0,0.260743496,0.0,0.979592938,0.734388603,1.383764433,0.666681929,0.351470034,0.674204898,1
R_JS031_FPKM,40.70711153,0.341850247,0.954448686,1.525885605,0.645681145,0.69596605,0.401962146,5.790618161,0.625973799,1.001362429,1.297088882,0.471638816,1.54446971,1.697599079,0.645173108,1.270020641,1.351480773,1.980575083,0.202603206,1.436921391,0.680982212,0.0,1.027596283,1.83584657,1.515143265,4.794175155,1.916946978,1.137300081,1.078846453,1.106596094,2.206903181,0.713730254,4.888373,0.970235881,3.867704767,2.766587509,1.308488925,2.078851927,0.331320141,1.406604493,0.151669747,0.426298819,4.29607191,1.653027318,2.951015898,0.251164501,0.690386487,0.262469587,0.049532545,1.081162455,0.579221227,0.753229079,0.0,3.752537054,0.22120854,0.875866737,0.978142441,0.279054721,11.97265942,2.046790948,0.880204901,0.0,2.871997609,0.850714984,0.0,0.454385642,2.049441306,0.416443138,0.494175829,0.0,0.151348276,1.045988038,0.683643496,0.112109248,0.095770006,1.050089952,0.0,1.233807582,0.078919227,0.0,0.240586647,0.0,0.0,0.664448977,7.899831483,2.318380413,3.862129807,0.106895384,0.666101835,3.685717684,0.730123893,0.0,0.592705024,0.0,0.089079487,0.88211945,0.14078493,1.716567925,0.187024926,0.377410765,2.353484578,0.114874705,0.0477569,1.125227005,0.98736334,0.0,0.771124371,0.926935242,1.729422749,1.479408496,2.160973305,0.18830727,0.865134249,1.343814594,0.38287462,0.82516218,1.664279226,7.890092103,6.659577695,0.72552585,0.0,3.461610818,0.715439374,0.064492519,0.337002978,0.900514251,0.07376665,1.388166282,1.037193611,3.814663772,0.163176684,0.205189991,0.0,0.0,1.972444364,2.198319193,1.805500749,0.445545653,0.391480903,0.450595671,1
R_JS032_FPKM,54.34600995,0.061885227,0.478906331,0.209619179,0.579518355,0.66931036,0.088359126,3.782525925,0.256856963,0.302651842,0.876947807,0.136064699,0.426539907,0.653031351,0.212732464,2.861457351,0.841731636,0.31525122,0.171452337,0.43549915,0.74220075,0.421306289,0.474339782,1.008860966,1.165672094,2.353565498,1.132816907,0.496622004,1.014439118,0.141894897,0.676388382,0.109824835,2.270505326,0.454357727,1.99679958,1.22074739,1.488148301,1.207683228,0.356874889,0.927575611,0.466794429,0.327971014,2.570644253,0.198701513,1.447539927,0.154580133,0.424916507,0.218763356,0.07622323,1.195674252,0.445627063,0.0,0.0,2.345699573,0.255305317,0.505367732,0.083604689,0.061346253,15.55664932,0.087449291,0.378432726,0.028758983,1.625428891,0.514240297,0.0,0.28600867,1.459897915,0.373802858,0.138252905,0.0,0.029100336,0.0,1.127054178,0.071876955,0.47895561,0.80796624,0.0,1.168319669,0.0,0.160188145,0.0,0.0,0.883244041,0.085170835,5.209491379,0.891910784,1.671348665,0.164496121,0.0,2.481162292,0.561776118,0.0,0.054714994,0.0,0.205590772,0.226216694,0.108277118,0.770369352,0.359754481,1.016301216,1.422634646,0.058925037,0.0,1.0580098,0.0,0.014286721,0.593322941,0.475418391,0.307007383,0.569066171,0.255780746,0.096592307,0.423533458,0.505921104,0.257753606,0.672174808,0.780736675,4.977585873,3.90143447,0.855873814,0.390438873,3.979840754,0.296368974,0.0,0.111112165,0.606192277,0.028366815,0.291265191,1.845290859,1.55370723,0.062749262,0.157810789,0.223429451,0.0,0.742588475,1.53397467,1.52458001,0.228542863,0.301086373,0.46217986,1
R_JS033_FPKM,51.10696356,0.288249573,0.237959301,0.260386621,0.308529509,0.0,0.219504185,2.505894172,0.558339864,0.307602438,0.450770987,0.73246486,0.416310444,1.48710577,0.308260889,2.427416603,1.968099532,0.685306163,0.077454017,0.749007357,0.32539762,0.0,0.261905142,0.82351375,0.755498828,2.00718313,1.752313241,0.176257044,1.260112454,0.528771132,1.697542446,0.272841395,2.728930895,0.443461125,2.042683527,0.699847348,0.48934078,1.297411621,0.633278819,0.597443206,0.289942565,0.081465166,0.456117798,1.382278899,2.668749564,0.048006983,0.329863329,0.282190733,0.0,1.808158923,0.56850307,1.079853283,0.14975145,4.617157005,0.369951265,1.255490664,0.415463033,0.038113967,17.16274789,1.956006474,0.593769008,0.0,2.145255363,0.69683987,0.0,0.236858147,3.62696039,0.132650122,0.21465188,0.0,0.072313716,0.333348326,0.233322366,0.250008158,0.274597884,1.672601116,0.035350941,1.768709026,0.075414702,0.132650122,0.0,0.061311965,0.0,0.423402481,8.011848541,1.66185213,2.768162244,0.15324864,0.636844563,1.761131646,0.785046712,0.0,0.067974828,0.0,0.68107636,1.003601275,0.134601217,1.982234634,0.268124912,0.541068135,2.570389878,0.146401716,0.0,0.119519848,0.0,0.017760077,0.4605975,0.206680977,1.525634743,2.120927304,0.635497951,0.060012076,0.225484782,0.929001316,0.274450647,1.159680647,0.892253139,9.701795971,4.262343454,0.67023268,0.107762512,5.389680473,0.0,0.061659806,0.046028679,0.968136874,0.035263294,1.005020127,0.619481895,2.444648949,0.155930582,0.588333858,0.185019584,0.131275249,1.283382252,0.879418718,2.693393242,0.425832326,0.37428584,0.765494686,1
R_JS034_FPKM,52.54307474,0.450243533,0.966336465,1.17140197,1.301114184,0.623295709,0.231439103,10.37253417,1.083901739,0.704663076,1.900967355,0.580830568,0.85126727,5.067897464,1.238216063,1.624920376,1.440974076,1.009264162,0.326601058,2.456898065,1.880515763,0.0,1.840694178,1.963009002,2.596072382,6.747399832,2.537978724,0.550592855,1.216730176,0.660728797,3.213929765,0.724460345,5.749017919,1.171258605,4.968159875,4.044699092,1.477671013,2.355837613,0.35610103,2.239626939,0.135868639,0.763572899,8.550383155,1.804331369,2.554312476,0.164955446,0.49465234,0.254666716,0.0,1.39197406,0.953411159,0.337378457,0.0,1.848490845,0.842087761,1.634203633,0.940935804,0.107135365,10.00822858,1.731375345,0.857903508,0.033497568,5.026211562,3.591882285,0.0,0.443931594,7.477985642,1.118976875,0.362125903,0.0,0.237230514,2.186042115,1.793108312,0.133888523,0.21443637,0.156781753,0.0,2.252598707,0.035348671,0.559521128,0.0,0.028731115,0.171401274,0.892734702,10.05950918,3.114727839,4.583212772,0.143638373,0.596706674,1.753715672,0.735730235,0.0,0.36099061,0.0,0.478710666,0.827688959,0.126117814,3.65142063,0.418807158,0.845051571,4.065062959,0.102906942,0.042781538,1.23162112,0.0,0.033281454,0.604348576,0.691807215,1.429711139,3.754501784,0.595438917,0.506008558,0.211344566,1.45963259,0.257194685,1.52155188,2.254062,7.302149609,4.651252616,1.581159528,0.454544643,6.583844488,0.640748994,0.057773623,0.0,0.554462472,0.099122348,2.411215706,2.380393605,5.868377937,0.365365076,0.367626181,0.346801192,0.0,1.014832361,2.564154783,3.076395308,0.532031112,0.350696028,0.224178011,1
R_JS035_FPKM,37.92608056,0.227560846,0.505751789,0.99621987,0.421524908,0.151519496,0.149953859,2.663089592,0.871861347,0.996224748,0.992282562,0.821166361,1.034213828,3.32490443,0.521498501,0.710680713,2.240920903,1.218778421,0.035264134,0.758087144,0.296380514,0.817264089,0.298205891,0.831673896,1.376318392,3.020750403,3.579303238,0.133802437,1.773915003,1.605453147,3.030100577,0.393505963,3.447633819,0.587545308,2.480894181,1.345844813,0.59432653,1.551148429,0.461518597,0.62195522,0.264089019,0.185559826,1.454374463,1.708786759,3.568869086,0.276952612,0.360561909,0.276093322,0.086222959,2.352882129,0.272549745,1.639503276,0.0,5.594123861,0.14442582,0.508311979,0.094603601,0.312331318,23.39257216,1.088877483,0.743708374,0.065091652,1.638024369,0.608298816,0.0,0.6472489,4.162775886,0.30214796,0.078195155,0.0,0.23057908,0.6069288,0.72263423,0.357868463,0.875433555,1.828428089,0.0,2.974340385,0.309155536,0.30214796,0.20951348,0.0,0.0,0.385648604,7.064111864,2.018394644,3.908351764,0.0,0.0,6.015898281,0.397302941,0.0,0.371501958,0.159156567,0.077574353,0.255969905,0.122601737,2.054732751,0.244215059,0.821484728,2.19510659,0.166693383,0.062360426,2.176580737,0.515715208,0.016176795,0.335672543,0.026905331,2.663460387,9.444723943,0.578831984,0.054662096,0.616132002,1.070258102,0.458321085,0.802846316,1.413441242,11.4015965,2.287026554,0.757900229,0.098151467,3.419698458,0.479062468,0.0,0.125729921,0.734931652,0.096323667,0.512663571,0.395015286,4.805301966,0.426148581,0.714558104,0.589952331,0.0,0.949868558,0.712053763,2.108415832,0.387859025,0.0,0.392209659,1
R_JS036_FPKM,47.78140675,0.466493786,1.626643548,0.56670709,1.420380089,1.531079702,0.137815046,8.303044128,1.135026522,0.658003944,1.760770368,0.990459391,1.235491854,0.792199908,1.327126514,4.136301492,2.31670196,1.010732678,0.178266883,1.428107788,1.225647546,0.0,2.356441514,2.922172301,1.844452321,5.00389728,1.511249133,1.352375462,1.054794346,0.663865249,2.813178327,0.399668315,5.953696232,1.282356514,4.966665132,3.254623003,1.45634124,3.393841667,0.583106078,1.321668718,0.060672186,0.647914609,4.391384611,1.735551001,2.820128479,0.415229458,0.441771383,0.27995582,0.118886509,1.729749739,0.588580839,0.602625849,0.0,2.776684989,0.442399457,1.459624909,1.622852884,0.15947111,12.55720714,1.455413634,1.201140322,0.0897501,4.436467242,3.694250416,0.0,1.387798301,0.850065796,0.666294751,0.646865641,0.0,0.0,0.278949856,0.976543361,0.059795824,0.306443346,0.560087554,0.088746267,1.252743524,0.220989453,0.444176048,0.769931678,0.089809224,0.306157184,0.708697764,10.4465082,1.391126554,3.977716306,0.042761176,1.065838256,1.658480037,1.022165007,0.355279419,0.341386993,0.073129711,0.213805878,0.604857425,0.112635904,4.63454301,0.561073096,1.811532876,2.286084493,0.091906259,0.0,2.500169837,0.157989299,0.014861845,1.002447315,0.568493543,0.319274947,2.564271307,1.994578286,0.552351538,0.817855694,1.440931341,0.076580336,0.776587469,1.39629072,8.878403486,4.154383524,1.296188648,0.721730703,4.978212212,0.792430351,0.051597661,0.038517348,0.720365512,0.0,0.639365312,1.607544112,3.62596985,0.195825859,0.164163593,0.232357364,0.043958857,1.74571874,3.067263859,2.677283602,0.950433274,0.313206856,0.120153387,1
R_JS037_FPKM,35.77057541,0.836577466,0.926361074,0.718852388,0.49133361,0.706147127,0.174810064,3.214930711,1.100963264,1.451503151,1.834626312,0.41875543,1.044791669,2.727195603,0.420816964,1.564770007,2.481488916,1.143441524,0.164460106,1.6347364,0.287901451,0.873228285,1.251227317,1.083459717,1.403757519,4.354933591,2.029658419,0.748529411,1.946089119,2.245588232,2.421374031,0.217250122,3.945799887,1.49814881,3.356497594,1.816410821,0.750465399,2.367661033,0.134466769,0.453095531,0.230877014,0.259543691,2.664046719,0.838670403,2.73309919,0.492702756,0.210164149,0.210838082,0.100514283,1.09706469,0.333583206,0.0,0.053022532,6.47297848,0.617319376,0.814679863,0.808686149,0.080896265,27.94151273,1.384541024,0.577901006,0.0,2.47870534,0.80155222,0.088354506,0.670625847,3.542888056,0.070463069,0.364676008,0.0,0.191974982,0.0,0.941389729,0.208573053,0.097170997,0.887978398,0.0,1.877903433,0.280281044,0.211308122,0.0,0.065083269,0.09712273,0.112426187,9.270045408,1.17614765,3.135035842,0.054260783,0.676235126,3.856717604,0.46305622,0.0,0.360851779,0.0,0.0,0.468872223,0.142926667,2.032121122,0.284695909,1.149015835,4.776058682,0.349687885,0.096911042,2.283402232,0.801445744,0.037695471,0.489059377,0.564329939,1.484878499,5.504427266,3.542069719,0.191098625,0.23942048,1.044426133,0.485650384,1.280565754,0.617829445,7.365471294,2.603749899,1.619591516,0.286082744,1.973285329,0.949280942,0.130871921,0.195390224,0.742421318,0.07484576,2.30487432,0.920836196,3.825116744,0.0,0.832766612,0.49118111,0.111496915,1.533003473,1.556250801,1.429867112,1.657826078,0.794415518,0.253992699,1
