,IGHV3-33,IGHV3OR16-13,IGKV1-12,IGLV2-8,IGLV2-11,IGHV1-3,IGHV1OR15-1,IGHV2-70,IGKV2-40,IGLV10-54,IGHV4-34,IGHV3-7,IGLV6-57,IGKV1-33,IGKV1-39,IGKV4-1,IGLV2-18,IGHV4-31,IGKV1-16,IGLV4-60,IGKV1-6,IGKV3-20,IGKV2-28,IGHV3-72,IGHV3-13,IGKV1D-33,IGKV1D-39,IGHV1-46,IGLV7-43,IGLV3-1,IGKV2-30,IGHV3-11,IGHV1-18,IGHV3-48,IGKV3-15,IGHV6-1,IGHV2-5,IGLV3-10,IGLV3-9,IGHV3-21,IGLV2-23,IGKV2D-24,IGHV3-53,IGLV5-48,IGHV7-4-1,IGLV3-12,IGLV3-19,IGLV1-44,IGLV3-21,IGHV1-69D,IGHV2-26,IGLV1-51,IGLV1-40,IGHV5-51,IGKV3D-15,IGHV3-74,IGHV4-59,IGLV2-14,IGLV8-61,IGHV3-73,IGHV3-15,IGLV3-25,IGKV1D-12,IGKV3D-20,IGKV6D-21,IGLV4-69,IGLV4-3,IGKV3OR2-268,IGHV3-30,IGLV7-46,IGLV1-47,IGKV1-5,IGKV1D-16,IGHV3-66,IGHV4-61,IGKV2D-30,IGHV3-20,IGKV1-9,IGLV9-49,IGKV1-8,IGKV2D-28,IGKV3-11,IGHV3-23,IGLV3-27,IGHV1-69,IGKV1D-43,IGKV1-27,IGHV4-4,IGKV1D-17,IGHV1-24,IGKV2D-40,IGHV3-49,IGKV2-24,IGKV2D-29,IGHV5-10-1,IGKV1D-13,IGLV3-16,IGHV1-2,IGKV1-17,IGHV3-64,IGLV1-36,IGKV3D-11,IGLV5-52,IGHV3-43,AC135068.9,IGKV1D-37,AC135068.3,IGLV5-37,IGHV4-39,IGHV1-58,IGKV2D-26,IGLV5-45,IGKV1D-8,IGKV1OR2-108,IGHV4-28,IGHV3-64D,IGKV5-2,IGLV11-55,IGKV3D-7,IGKV1-37,Diagnosis
RNA63_FPKM,0.344095238,0.209973997,0.0,2.437854901,3.336229513,2.627709153,13.44174857,0.0,0.0,0.931951963,0.556064671,1.551808384,1.26020322,0.315050805,1.30395115,6.339117921,1.616058253,0.0,1.176856447,1.228872201,0.0,5.004423526,2.091074993,0.701314267,0.0,0.679283453,3.94360865,0.339581478,0.577729528,3.166761266,0.760376127,0.0,1.808288844,1.201325365,0.670920112,0.35736156,0.784515051,0.0,0.321702923,5.344921162,3.101429628,0.0,0.0,0.0,0.0,7.497323077,1.376585034,3.17515386,0.369478187,0.0,0.389252093,3.240028237,4.189736415,0.361719628,0.561681486,1.263029687,0.898690377,15.12311556,1.253556903,0.169612863,3.223514946,3.316765747,1.398847865,3.998524813,0.0,1.592547984,0.0,0.0,0.688043363,0.770251141,3.825350549,1.114837178,0.0,0.0,0.0,0.187647648,0.0,0.0,1.268881559,0.0,3.168369343,3.215232102,1.201325365,0.0,0.359963707,0.0,0.776300234,0.0,0.0,0.0,0.0,0.168840139,0.380269352,2.330145571,0.0,0.591558161,0.0,0.177747772,0.196086828,0.0,0.0,0.667897949,0.0,0.0,0.420127613,0.420127613,0.0,0.0,0.523354984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RNA64_FPKM,6.280618598,2.130050688,0.755686324,2.763373496,3.195706297,0.761425714,8.307529984,0.0,0.0,0.315099817,1.691890511,5.770546854,4.26032291,0.639015206,8.312746055,14.67514569,3.278072557,0.0,0.994690601,0.0,2.176678376,9.023090218,4.434428857,1.625746795,0.874402435,1.476310131,7.799356608,0.34444499,0.390601503,3.211765122,1.542375165,7.153705751,3.484546578,0.52224877,8.846152137,2.355468341,0.0,0.0,2.772847112,16.43760185,1.947249724,0.578490945,1.053461146,0.0,0.748167058,0.0,3.390669811,0.966048685,0.499606573,1.097675756,0.0,2.706095244,3.510231197,0.550271875,2.088731775,2.561999978,1.367184251,17.20842592,0.908195766,0.516273384,3.097103449,9.695963098,3.040164259,0.675872263,0.919298404,3.230153239,0.0,0.0,3.663679062,1.36720682,2.771255381,3.392212677,1.392525465,0.528364095,1.151804433,3.236158275,0.0,3.309130091,1.286979525,0.944706149,5.676964579,4.603717205,16.88356959,3.191121031,0.0,0.0,4.330564308,2.16376372,0.0,1.64660877,0.116816599,0.513921341,0.578490945,1.718646612,3.668034115,0.0,0.0,1.26228927,2.586030057,0.0,0.0,1.862922934,2.579206759,0.0,0.426010138,0.0,0.0,0.0,0.707678017,0.0,0.0,0.0,0.0,0.0,0.0,0.213115836,0.184386985,0.0,0.0,0.0,0
RNA66_FPKM,1.850682683,0.205472598,0.546549901,2.805077019,5.619672638,0.367076035,18.69295222,0.810219798,0.0,0.303808465,0.0,2.866739437,2.670366204,1.335183102,2.550681149,9.5693656,1.778148726,0.508240329,1.150935771,0.0,0.572439107,3.081744895,1.115522363,0.587910435,0.50587642,1.423694927,4.821317377,0.332102078,0.0,1.821890476,1.115522363,3.066014416,2.299120171,0.167897748,3.281051626,2.446195415,0.767351026,0.379568151,1.258389101,0.674555088,2.166738893,0.0,0.0,0.0,0.0,0.0,4.039142297,4.50294223,0.963650126,0.0,0.0,6.151321565,4.097669974,0.176906895,1.281781688,0.494137458,0.439448204,10.82274397,2.27690645,0.663749858,1.49331941,5.533879004,1.172651541,1.303634552,0.531850515,1.211421357,0.0,1.864515949,3.028375371,2.071803212,3.74141682,2.180763404,0.575467886,0.0,0.0,0.183624879,0.0,1.772890977,0.709189946,0.546549901,2.06584732,2.219836897,8.056868086,0.76938644,0.0,0.0,1.138884088,0.0,0.0,0.0,0.0,0.165220563,0.0,1.035874871,0.530553319,0.0,0.0,5.564510509,0.19188314,0.0,0.0,0.0,1.530652706,0.0,0.205472598,0.0,0.0,0.0,0.68249103,0.17519765,0.0,0.0,0.0,0.0,0.68249103,0.616223402,0.0,0.0,0.0,0.0,0
RNA67_FPKM,4.239522725,0.235370091,0.626040435,4.819601093,9.759081705,0.0,7.529213076,0.928071886,0.0,0.464035943,5.190995969,2.897256897,3.999976629,0.941085889,2.50416174,11.57842967,0.90531263,0.0,0.878967554,0.458780252,0.655694982,6.229334412,1.064724472,1.010124702,0.965680335,0.543511184,6.847677058,0.633958083,2.157345251,4.591040941,0.63888229,6.496944525,7.09018612,0.769096609,3.194551471,2.401581621,4.83395316,0.0,0.900743046,7.91931278,6.121623028,0.0,0.436364436,0.0,0.0,0.466512503,5.067161635,6.936244207,1.103665511,0.0,0.0,6.405485257,5.713912729,0.810365208,2.936433477,1.980967048,1.342235631,18.80124694,3.410608092,2.280678198,5.891822824,3.715767763,1.79085347,2.239677242,0.406059783,1.982286209,0.0,1.186407269,3.468641668,1.941538388,8.774896675,3.12247339,0.0,0.0,0.0,0.630795173,0.0,1.827609485,1.015262944,1.043322976,4.022636278,2.754443915,10.18972423,0.0,0.0,0.0,0.869763705,0.0,0.0,0.808393516,0.515915738,0.378310823,0.425842182,0.23725493,0.6077173,2.429956287,0.862986325,7.966951687,0.439360982,0.192774112,0.211413848,1.68354117,0.0,0.956780056,0.0,0.0,0.0,0.222154123,0.977041281,0.0,0.0,0.0,0.0,0.0,0.0,0.470477199,0.0,0.0,0.0,0.0,0
RNA69_FPKM,18.61200389,0.441181214,2.348195444,14.91338443,40.4982108,8.675375245,7.501213607,0.652640912,0.0,1.957922737,0.973456038,13.58385158,4.853673135,1.213418284,6.261787525,28.51786434,2.75882906,0.909771998,2.266331504,1.290858821,1.844569316,11.87684356,4.592961782,1.052492998,1.811267019,2.548418931,24.02708498,1.545786664,3.843587424,13.89342272,3.195219773,9.055912326,11.58716445,2.163383765,5.109832553,6.38055037,7.829318329,5.708475157,0.675821963,11.22940907,9.77385337,1.397947107,0.818372843,0.0,11.23654721,0.656307434,16.3199207,14.00854929,7.503475044,0.378922064,0.613242642,20.4212473,12.05521964,1.329754565,8.850206313,7.16459632,1.41603301,47.65862351,10.72285866,1.603973318,2.673288863,12.7069629,5.667948841,5.250459476,3.427561565,11.52421456,0.0,1.112521186,7.769987804,6.473224506,17.22182656,13.17534476,2.060436027,1.276813517,1.192996437,4.337586371,0.0,0.0,3.618046842,2.348195444,6.98927976,7.350953699,27.40261415,2.065901375,0.567100599,0.0,2.650498076,0.0,1.317549511,1.136960811,0.241827591,0.886975888,0.39932556,2.336454467,0.0,4.763976317,0.809230974,0.373469948,2.884441151,0.0,0.198240403,6.139272256,0.0,0.358840941,0.441181214,0.0,0.0,0.416409006,1.46594791,0.940537234,0.0,0.0,0.291642263,0.0,0.0,0.0,0.381708256,0.0,0.0,0.195749945,0
RNA7_FPKM,5.551903077,0.467546172,0.829175689,3.670674719,9.901492828,1.044485216,4.441152706,0.921821017,0.131763678,3.572399932,1.856458961,5.756637881,5.609910951,0.934985158,3.939012325,15.79690344,1.573884085,0.771055898,0.436623806,0.455922096,0.651389109,7.63242437,0.634686824,0.33449711,1.535115167,1.620045787,8.119600394,0.377905132,3.214844107,8.49995395,0.423189228,5.931166779,4.829996502,0.763916491,7.467189162,3.379959293,4.365637482,0.647978695,1.968822958,6.716106858,2.465567691,2.750438929,0.0,0.0,2.052595325,0.0,7.660281032,2.296940433,0.137016715,0.0,1.299358853,16.12058514,3.649245314,1.207452983,5.834117399,1.405695606,1.833590674,19.49909086,6.377773158,0.755176028,5.475675575,7.382741806,0.889520011,2.039612098,0.403530071,4.332350279,0.409537962,0.0,3.06310683,0.857173829,5.271111461,5.428432235,0.654835613,0.0,0.0,0.835473226,0.0,1.008732666,0.605202595,0.6219293,3.761250837,4.209721857,6.30296794,0.218790617,0.60079578,0.310232705,2.375987915,0.0,0.0,0.802948721,0.128080843,0.563844787,2.115752104,1.414444923,0.0,0.219372507,0.214244319,2.770156463,0.654835613,0.0,0.0,1.672485551,2.394795207,0.0,0.0,0.0,0.0,0.0,1.747255493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20216682,0.0,0.0,0.0,0
RNA72_FPKM,7.620383457,1.298308283,0.767676422,13.14870893,4.391970145,5.027595028,25.74877555,0.853450324,0.0,2.240252025,0.572779945,6.217011251,2.596616567,0.973675357,2.878687502,18.03046134,2.913608686,0.178374696,1.212441333,0.844019934,0.602926258,4.96475009,2.937737502,2.477205984,1.243365567,1.699588003,6.500539521,0.466465979,2.975889938,5.757375005,2.741780482,5.005876579,6.892884014,1.237609245,3.110474217,2.944727701,4.041262465,2.999260801,2.982276798,6.394739712,8.216270279,0.58746661,0.668790869,0.0,7.030055836,3.218307938,7.496239909,14.55649361,7.35897491,1.486789372,0.801929701,9.817564174,11.072352,1.117811766,6.172229444,3.513193196,1.851728582,45.79041671,7.74870056,2.621779464,7.865338393,7.839079089,4.117512701,1.201454368,1.494059736,5.104218721,0.0,0.0,2.658277554,7.538975802,6.380762821,7.465789609,1.616588445,0.178792435,0.334283606,3.28730439,0.0,0.560175985,1.494059736,0.0,5.440217185,1.948566429,13.43734375,0.0,0.74159033,0.287157158,1.199745613,4.029651846,2.009951857,1.672542097,0.0,0.347989995,0.979178425,0.763781706,0.0,3.047121346,0.0,1.09904754,0.0,0.354449207,0.0,3.440534261,0.604517092,0.0,0.64904243,0.216273003,0.0,0.0,1.617446593,0.369003884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RNA74_FPKM,16.88856517,0.0,1.255107056,22.6371874,15.87811388,13.91103466,18.8007973,0.0,0.342007532,2.990066996,5.352219924,11.11913807,7.277626689,1.819406672,7.530642338,31.834471,2.333263436,0.166680325,1.699180276,3.154206499,3.943678488,14.09404057,1.646897806,1.735812312,3.485111222,5.417563355,27.14050016,1.198425194,2.594974589,18.10943023,3.293592591,14.33285197,18.10158524,2.477787953,10.97884101,10.14543996,7.362695597,10.64837493,3.715172538,20.91085146,22.74484226,2.561705684,1.999689584,0.580207899,11.71614475,0.401004314,16.65757659,17.57305878,4.26744555,0.347341936,3.746085686,21.28030027,15.955587,3.307120652,9.731268963,8.388393365,2.306712631,25.91752636,13.44511365,1.633019046,5.715476069,16.15039168,6.732245397,3.047010039,0.34904043,14.98784337,1.59377207,0.407878674,7.450794351,7.41433063,23.67045969,13.27983999,1.510242824,0.835538812,0.0,4.335935544,2.923281763,5.059827904,5.408868334,1.972282669,5.082829937,7.281931869,20.6487217,2.460811772,0.173153347,0.804874867,1.120925208,1.368997092,0.0,7.118872194,0.997344944,0.487691833,2.378784712,1.631175361,2.784933543,0.0,0.0,1.540264135,2.643029674,0.331223981,1.089550711,3.375220327,0.37666896,1.644307196,0.202093991,2.830213079,0.0,0.190746468,3.52611253,0.0,0.0,0.0,0.133593968,0.0,0.0,2.425800796,0.349895921,0.0,0.0,0.0,0
RNA75_FPKM,17.9677116,0.0,1.144548313,5.790163017,5.043470122,4.118793908,12.90473683,1.272430806,0.0,1.817772224,1.138825572,6.507713858,2.027940896,0.737388105,6.376844349,17.53916927,0.709353972,1.672577421,2.754476203,0.719151679,0.0,13.99141026,1.835546504,0.0,0.453947258,1.19248751,11.42297657,0.198674118,1.69038276,3.270163096,4.171598958,3.30202499,2.698359979,0.753237688,4.122445508,1.411233195,1.549369778,3.91812103,0.988134986,3.178117875,2.333452918,1.00119091,0.113950567,0.0,0.0,1.096810267,6.386876668,7.942992326,1.297224103,0.31662177,1.024841089,11.87773232,4.317088799,1.428443356,4.601315441,2.217248573,1.183155103,14.56939555,4.558421953,0.893511339,2.978317877,4.110152158,2.104929677,10.82165212,0.477255064,3.106264707,0.0,0.557706631,8.45531747,3.211582178,4.796860627,7.951077854,2.065949497,0.152378861,0.142375872,5.272034993,0.0,0.0,1.591191596,0.654102783,5.74744485,11.95281543,17.62488924,0.0,0.31585327,0.244608172,1.703658018,1.716698169,1.957127828,0.31662177,0.707345076,0.296427215,0.166835317,2.881982927,0.476091027,0.17304727,0.507006029,2.809096799,0.0,0.301929344,0.0,6.155813901,0.0,0.0,0.0,0.0,0.0,0.0,1.071835832,0.0,0.0,0.0,0.0,0.0,0.0,1.474776211,0.0,0.0,0.0,0.0,0
RNA78_FPKM,7.817352662,0.908986681,1.209317708,8.534127531,8.02210712,36.96245325,3.863278285,0.672302206,0.0,1.904660942,2.005451866,7.275801879,8.86287481,1.931639142,3.628103706,85.2902919,1.530126671,2.249244923,1.697737029,3.102522034,4.433182982,9.024758139,2.056873709,0.867222429,0.932837997,2.310023002,9.387540284,0.122516092,2.292022823,7.457685072,2.674012656,3.731199944,2.934880696,0.928519303,5.444801291,4.252668851,3.395632607,3.360076245,0.348017677,4.477427262,8.309680765,1.028513689,0.280973992,0.0,4.589665876,0.901326681,10.2137598,13.57053031,2.265344243,1.951777972,0.842184511,30.31477256,11.43186288,2.739299942,2.836143879,5.466512518,2.268915104,20.15496326,0.387526931,2.019287841,6.975759036,4.010982589,5.621913401,7.391080803,0.0,2.488937795,0.0,0.229280115,5.583763737,6.042633926,11.62903251,12.06320633,0.0,0.375728687,1.75531892,2.437156524,0.966555033,0.588469901,1.372998748,0.806211805,6.170791871,7.981109204,13.55585465,0.0,0.389408129,0.0,1.259969759,0.0,2.563415854,1.366317489,0.249124455,0.0,0.617138948,1.37525261,5.087146029,2.133459432,0.0,3.462794424,0.212296403,0.0,0.0,3.432822936,0.635050632,0.184903319,0.0,0.0,0.0,0.214566953,1.509987287,0.0,0.0,0.0,0.0,0.0,0.0,0.908986681,0.196686373,0.0,0.0,0.0,1
RNA86_FPKM,6.458427456,0.219055039,0.582862529,5.982375143,7.732219872,0.391526222,3.504640961,0.215995611,0.0,0.539989028,1.933160721,9.17068387,4.599916157,0.657165118,2.914100076,14.51588532,0.632096149,0.722676905,0.613701816,2.136089194,1.83141542,7.925535944,1.78445605,0.626971045,0.179828904,1.416865709,4.318538307,0.118055617,2.811650393,3.885537624,2.577330699,2.452033468,4.33761771,0.357992726,5.772857346,2.981056046,2.454583449,1.619401651,0.503208864,7.372591576,3.388639108,0.0,0.135422818,0.0,0.0,0.0,15.38234417,12.74902915,0.899144521,1.693279464,2.841169033,17.29321568,9.87892013,0.377202092,2.733548994,1.448903092,1.40593507,20.3885036,0.747115254,0.707793399,3.715721747,4.273080009,2.500896344,1.737672558,0.189062173,11.25694117,0.383753989,0.0,4.485095403,3.213346128,7.409242064,5.813699152,0.613701816,0.362184678,0.0,3.131995593,0.0,0.756248693,0.756248693,1.360012567,2.863821293,3.353226245,8.770430112,0.820439563,0.750742028,0.0,1.416976445,1.112610487,0.43605129,0.564426488,0.480288378,0.528426621,0.793091578,1.988273024,2.074405158,1.645243167,0.0,0.741740325,3.681987081,0.0,0.590278083,2.612188807,1.020137584,0.0,0.0,0.657165118,0.219055039,0.0,0.727778154,0.0,0.0,0.0,0.0,0.0,0.0,2.190550392,0.189525561,0.0,0.0,0.19428751,1
RNA87_FPKM,8.503915098,0.494308193,1.75416808,8.439741399,7.199580118,2.209239716,10.87755259,2.681407865,0.0,1.584406156,10.25390296,9.538514379,1.730494527,1.60684817,5.043171757,25.30428813,1.902340315,0.0,1.61604383,3.133797812,0.688908211,8.290514558,3.803882707,0.589694292,1.217605209,2.51294245,13.69361576,1.199165227,3.173322431,6.139342391,4.027714317,4.98152602,8.939481482,1.414038352,9.477048668,5.257043739,10.38907511,0.913820544,2.271666689,13.39456766,7.475063218,0.671243897,0.764227278,0.0,5.64419771,0.245208786,9.721982513,7.287799331,1.739598578,8.068627307,3.435757123,15.70371091,7.504478721,3.618327453,5.729715857,4.014074629,5.112631514,25.18161791,5.90207312,5.591437692,7.987864108,4.59315063,5.174900355,5.098803325,1.706989965,4.16562587,0.866202104,1.246782216,1.619858227,7.253344726,9.434339222,5.085043969,0.692553228,0.613079906,0.572833961,4.19772889,0.42045974,0.0,2.773679237,3.289003678,6.215593024,15.13815022,14.74659413,3.240660838,0.847280213,0.492077293,2.056160271,5.022491184,2.132396256,1.698683445,0.270948435,0.795169585,1.118907117,2.617991005,0.0,1.856805574,0.906699865,11.71945901,0.0,0.0,0.0,3.341248324,1.381451821,0.0,0.0,0.0,0.0,0.699960214,4.106817034,0.0,0.0,0.0,0.326761783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RNA89_FPKM,1.396677359,0.426368418,0.5672414,12.51633755,10.91038778,2.857422424,13.64196885,0.420413552,0.0,3.257756251,0.376270129,5.949571054,3.410401186,1.172331097,1.89048173,12.8669264,3.485355979,0.0,1.194338333,0.415768098,1.584126162,4.5145989,1.929260842,1.525245753,0.175009362,1.37883224,5.403195845,0.0,2.540711184,4.726365794,4.630357847,1.908921311,2.752882579,0.174199134,2.383320886,2.357045315,4.777353334,4.924328759,0.979305618,2.624841529,10.64208948,0.771671381,0.527061013,0.0,4.492138209,7.608874551,8.18310204,9.506229421,1.624873432,2.379984929,0.395034256,7.737211937,7.579924986,1.468214492,2.090065036,2.563692882,0.912040182,14.78664825,3.998540515,5.682062992,1.721765969,6.930277143,1.216873019,3.719990502,0.551985519,5.746557284,0.0,0.0,0.349206616,9.57644973,9.798401104,5.374562767,1.194338333,0.176238936,0.494008922,5.143295285,0.0,2.023632651,1.103813912,0.0,3.751432072,6.526315187,8.708766602,0.0,0.547966207,0.0,2.363664346,2.345740542,0.848608816,0.183099819,0.233708155,0.0,1.157589462,0.215011502,0.0,1.400834883,0.0,0.0,0.796168885,0.0,0.0,2.711422564,1.588305915,0.173396373,0.0,0.0,0.0,0.0,0.354136592,0.0,0.0,0.18955674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RNA94_FPKM,5.941390574,0.0,0.0,0.0,0.0,0.0,15.16802812,0.0,0.0,0.108354545,0.0,0.0,0.0,0.0,4.484274906,10.96185241,0.0,0.0,0.0,0.0,0.0,0.193954636,0.0,0.0,3.428869755,0.0,13.20828448,0.0,0.0,0.0,0.0,4.593531448,0.0,0.0,0.0,0.0,0.0,6.906599978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.803674525,0.0,0.0,0.0,0.0,0.0,5.299366768,0.0,4.759070853,0.0,12.74021981,0.0,2.308337501,7.102955832,0.0,0.0,1.220590272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884379225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
RNA95_FPKM,3.953801801,0.0,1.019362748,3.923995896,9.331768623,2.670736652,2.528580238,0.90675224,0.0,0.680003422,2.23147206,4.529139073,4.137811193,0.689635199,2.854346857,11.16143969,0.442139369,0.379124178,1.288048811,1.120735838,0.854256058,7.100296564,1.040272753,1.206201113,0.943503194,0.955921041,7.121950737,0.247733051,3.583042271,0.815621362,1.664481022,8.063178702,3.166785861,0.563521355,4.222519739,2.346421448,3.220122026,2.124344902,0.351985137,6.79370861,3.879541437,0.832352057,0.142164758,0.0,3.229806475,0.0,3.659074998,5.560337046,1.213162252,0.197508703,1.064846125,4.797824485,5.582671016,0.593759086,1.639261613,0.414720997,1.31140929,14.53380449,1.567989369,1.671221226,3.156684838,5.979334483,1.749723986,2.552876515,0.0,3.486031864,1.006715567,0.0,1.882830052,0.843161824,6.778942393,4.423376269,0.644024405,0.0,0.0,2.670736652,0.0,1.190421639,0.793685335,0.407701378,2.080694232,3.519059373,9.204047858,0.0,0.197029313,0.0,0.424777875,0.389125056,0.0,1.382137536,0.0,1.293982978,0.832352057,0.695546358,0.791749517,0.0,0.0,2.140500777,0.644024405,0.0,0.0,1.644873143,1.070465365,0.187041652,0.0,0.689635199,0.229960558,0.0,0.381800349,0.0,0.62420827,0.0,0.0,0.459674641,0.0,1.609230955,0.0,0.0,0.0,0.0,0
RNA97_FPKM,17.53037217,2.980302994,1.441941434,14.24434951,8.129429311,5.326820035,21.67484776,4.274305093,0.152764941,2.805116007,4.782080519,16.23650631,6.502423854,0.948333632,6.488060754,26.13221906,3.127187494,0.0,2.024217982,2.377859808,0.50332028,14.10689549,5.149905284,2.843370154,1.111986666,2.8792209,13.73564875,1.02217335,1.739022192,9.371673343,7.847461584,8.492444231,7.231412596,1.771190734,10.38622453,7.605158725,4.301143059,2.25336453,2.904424114,26.91257897,5.143920678,5.3951126,2.009943626,0.0,3.092807621,0.0,9.640040152,5.119885383,5.083903684,2.792403431,2.761278102,5.654819453,4.699833434,1.632984254,4.347400255,11.89386323,2.704928317,35.68663287,4.158382853,7.003455418,8.754134654,5.285429107,5.155881961,7.307352189,0.701448801,7.532555778,0.0,1.092924037,5.769413752,1.490630366,8.459541599,8.988670954,0.0,3.135689735,0.418515769,20.58069753,0.0,3.039874483,0.935265068,1.68221996,7.084379849,7.807423515,36.75052694,0.0,0.928454886,0.359514486,2.25336453,3.669547298,3.236034776,2.792403431,0.148495114,0.653513804,3.187970932,1.09307771,4.665444408,1.017349503,0.0,0.68799175,4.301143059,0.44376266,0.0,3.231014347,3.028173642,0.0,0.812726798,2.167576196,0.0,0.0,2.700418377,0.0,0.490414632,0.0,0.0,0.0,0.675041317,7.315150652,0.0,0.0,0.0,0.0,0
RNA98_FPKM,6.704184973,2.258086333,0.751040649,5.0108115,4.483712674,6.306206293,4.516172665,2.226548814,0.0,1.252433708,1.245475743,15.98866521,4.233911874,0.987912771,3.755203245,16.66826261,1.0859734,2.560791247,1.845149249,3.302919097,0.524410839,9.216770342,2.554822037,0.942522184,2.317164173,2.086660931,14.04499225,0.304238349,1.294000772,5.757978309,3.065786444,8.004960246,7.533609372,0.691930968,8.115543162,4.80183419,6.062633246,1.304163082,1.080673096,7.183208936,6.748593543,0.510964407,0.348994954,0.0,2.974270431,0.0,7.400174175,4.480512309,1.324093813,0.0,1.569103298,12.80720542,7.834196166,0.486039314,4.529002701,8.656969283,2.214179098,19.58086227,2.888059694,1.368028276,3.648075403,6.03072465,2.685661979,4.478115031,0.243613837,3.091395639,0.0,0.0,3.467681883,1.294000772,6.854706791,3.183922952,0.26359275,0.233344401,0.0,2.774730769,0.0,0.487227674,1.705296861,1.752428181,5.39365555,3.812680846,18.22108017,1.585751609,0.0,0.0,0.782497849,2.628342095,0.374579171,1.696998579,0.0,0.226965967,0.0,0.28468017,1.458117943,0.529989678,0.776400463,0.0,0.0,0.0,0.0,2.244100438,0.262897254,0.229580782,0.0,1.411303958,0.0,0.532823847,0.937769971,0.0,0.0,1.756842358,0.0,1.129043166,0.0,1.975825541,0.0,0.0,0.0,0.0,1
R_JS001_FPKM,8.20434106,0.263705308,0.701377599,1.620039633,2.791771936,0.471038761,3.426858672,1.299788358,0.148702834,1.039766084,1.395741422,5.843176357,2.636070331,1.186346303,1.402755198,15.73999013,0.253645705,1.304431235,0.492223044,0.0,0.0,3.489642647,0.477077719,0.503021971,1.298364113,0.852597569,6.929622793,0.426180587,0.483273534,3.039399777,0.238687112,1.573937667,10.89443771,1.292353168,3.789604849,1.569601307,0.984752006,1.461509342,0.403601541,9.3055703,2.966025962,0.0,0.488876155,0.0,0.0,0.522641322,6.91124183,3.985151293,1.082034124,2.037860074,0.976998053,2.870716644,3.658341604,0.453805635,3.759962204,2.853501436,0.751992441,10.64811819,2.472514011,0.425767301,5.110530691,4.65287715,2.006664465,1.254599031,0.0,0.888392024,0.0,0.797566527,2.374990257,2.900542272,2.515038822,2.97352889,0.246264481,0.0,0.814521353,1.649074791,2.914894244,0.682514143,1.820226201,0.0,0.927898209,1.899164583,15.50930873,0.740446378,0.903486064,0.349737426,0.0,0.446187795,0.0,2.037860074,0.0,0.423827587,0.0,0.265800444,4.085378886,0.0,0.0,12.05039815,0.0,0.0,0.236865073,1.467082303,1.227768422,0.428710393,0.0,0.0,0.0,0.0,0.875850019,0.0,0.0,0.234478524,0.0,0.0,0.0,1.054493649,0.0,0.0,0.0,0.0,1
R_JS002_FPKM,22.56161658,0.912195427,0.970905797,10.21396582,5.31282809,9.944955662,6.749916998,0.719523643,0.0,1.798809108,4.668854429,11.2322254,2.736380555,0.820955312,3.074200503,15.68050079,1.228238167,0.30100711,1.192495786,1.245202782,0.0,9.176670055,1.981457418,1.566471487,3.594271595,1.180103974,6.337023139,0.786532715,3.010880261,3.074200503,2.807111228,10.211114,8.010536918,1.043433813,3.788162509,4.034621275,6.984947526,3.034525917,0.838222359,15.12593519,13.46960477,0.0,1.240547936,0.0,5.126158494,3.436887079,4.611964798,8.963269702,7.48812614,4.073887662,1.352175666,8.442982356,11.70870123,1.884800958,5.366493021,9.215295998,2.341795758,20.02410178,4.044366737,6.041899691,5.599854055,11.86276825,2.430187159,3.328362392,1.259606183,6.916228232,0.0,0.0,7.918975772,6.523322394,6.170710373,7.989215173,0.851865042,0.603254015,0.986353188,3.4237034,1.551831257,0.944793417,0.0,0.485361665,4.586758711,3.449905212,21.9131187,0.170863452,1.719303086,0.242163615,0.50569095,1.235441076,0.363108915,0.940195882,0.0,2.347056623,0.330336008,0.920014245,4.869024861,2.055235088,0.0,0.308947345,1.703730084,0.0,0.49153675,1.015232899,0.169961798,0.148422861,0.182480231,0.0,0.0,0.0,1.212185714,0.0,0.0,0.0,0.0,0.0,0.151565933,1.459430393,0.31576236,0.0,0.0,0.0,1
