,PIEZO1,UBE2Q1,TTYH3,CAMTA2,RAB2A,GTF3C6,ZNF222,DENND4B,POLR3GL,RARRES2,MFSD4B,HCFC1,SNX33,HSPA5,RSKR,APH1A,PLXND1,ENSA,ZRSR2,NUP210,SNX20,C9orf78,PACS2,ATP5PF,TAF12,CSRP2,PPID,CASP4,ARHGEF10L,APEH,NCOR2,RSL1D1,HNRNPM,CIR1,MRFAP1,H4-16,SCNM1,KCNC1,FOXK1,SMIM11A,CRNKL1,RAB7A,CAPZB,HTATSF1,MGRN1,PSMC5,OSMR,SBF1,PIGBOS1,ZMAT2,TNS3,SET,SAP30BP,NOL6,LETM1,RARS2,MRPL44,TNFSF12-TNFSF13,MED8,NAALAD2,MAVS,VPS13C,PLEC,GRINA,CLTA,CNBP,ZDHHC24,MTRNR2L8,GINM1,TAF11,GRN,COLGALT1,ATM,CAD,TBC1D10B,RNF26,CSTF1,NPIPB4,MRPL16,Diagnosis
R_JS007_FPKM,19.5869905,17.05512516,14.55271004,14.12557628,9.515305642,11.92449551,1.035648735,28.16972151,9.912629179,0.075524098,0.400871593,10.09692655,1.129540214,119.3695506,1.744210518,12.96828834,11.94290483,7.670464464,13.46374712,51.20944075,12.15221306,12.17962431,3.986067651,10.79367089,8.909640979,0.069937184,11.42039259,13.42313897,3.068234584,10.64573141,9.027224513,8.12266504,16.28533419,16.3273561,7.233033468,0.499733443,9.013804944,0.008564342,6.880731081,0.882525862,4.282135873,12.12852237,8.627959006,7.270105603,4.239731499,5.552887638,0.208886694,22.96577639,5.050750372,37.29761883,1.660812198,29.48546268,4.588472399,3.989328378,4.221296208,7.088450108,17.63666769,14.69198305,6.015913067,0.21227808,5.396346631,4.236796241,31.43629741,17.96246029,8.92294198,24.85028059,7.025059991,4.806945902,8.217219479,10.7650126,54.03308968,28.84506719,9.675181614,3.703766662,13.41837563,16.88621266,2.280794965,0.667892061,11.4694949,1
R_JS008_FPKM,25.90700876,14.47721997,15.66333912,16.77839358,7.17259225,7.416161579,0.183162104,31.71945353,7.780592489,0.106840759,0.32324094,11.06082559,1.19485079,70.10000201,2.088532683,12.45083566,10.6191181,5.175987986,8.175700726,54.51527727,12.02790856,7.485272323,4.128066845,6.685488745,6.683188419,0.056547014,6.962267474,12.32500575,2.606231373,10.64654023,12.55572723,2.990212735,12.08501639,16.93196869,10.14201701,0.857504952,6.312047282,0.042002052,9.270948085,0.563856132,3.840631827,10.86655578,7.104542416,4.337986454,5.489643417,4.575098642,0.540395999,32.43140143,3.608270875,26.848491,2.037664445,18.2523509,3.451649779,4.645041887,4.469939627,4.580600754,10.76782824,0.0,2.727136031,0.292815985,7.932916131,6.858103579,45.33521089,18.45810344,5.765048981,12.02607091,5.523017863,5.639500775,5.361680621,6.779921166,48.05207696,29.00423581,7.455857155,4.331641439,14.9829854,17.72462089,1.838797959,0.749459039,8.428926857,1
R_JS009_FPKM,28.50225044,12.72370528,24.58182402,13.98273868,8.564498749,10.83894042,0.703710785,29.92584433,9.24176164,0.045614492,0.247315495,12.6695324,1.391194056,86.53995293,2.244354059,19.29539559,13.34210855,6.591187598,7.865579727,41.56574541,9.573139467,6.991989794,3.812108305,8.659811052,7.669501513,0.084484991,7.753885184,14.95405466,4.706206476,12.34161584,11.06548417,7.095551471,12.24023354,16.9154633,13.2998804,0.097354522,5.698939988,0.041381388,6.636155633,0.533027813,4.099098917,12.50737861,7.729737228,5.371365761,6.652747618,3.906399561,0.324427295,25.67082495,3.677976291,29.21051797,2.495110778,22.20586267,3.059538461,4.723635054,3.508921692,5.906229863,12.1430208,0.0,4.394895159,0.232389128,5.610274375,6.527275694,51.50253091,26.01432208,10.28866852,16.59945483,5.287721218,4.602830231,5.969799024,8.357668223,87.39629062,36.04285809,6.13557335,4.4112302,15.79108986,18.16075597,2.07576734,0.620609526,9.215605131,1
R_JS010_FPKM,12.76084127,14.8888101,8.334947406,12.56979576,11.47310217,7.888153174,1.268581864,22.93507124,9.837972495,0.050458217,0.343313742,6.194368196,0.341985634,133.4777859,1.953503182,10.39486831,5.218340795,4.62364578,13.1419624,31.64009398,10.53696352,9.190896145,2.531632417,7.127761869,8.681787691,0.09790898,11.98440955,20.1563549,1.214172225,6.316697503,6.188743891,7.266373175,10.34675487,20.33850241,12.33421497,0.746738941,6.06755361,0.022887186,5.949562773,0.684733042,4.945678847,11.07359553,7.988475583,7.472790617,3.542759154,3.323051633,0.558255121,19.1128431,4.946099579,30.80079766,1.309585276,30.70717907,3.790013194,2.876287143,3.033853719,6.002002171,15.39144844,7.994124251,4.079775629,0.366394178,5.037585453,5.184821393,31.56103456,20.94818802,6.854263286,20.34000803,4.691449491,1.618851981,9.430219357,8.093235735,39.7541265,22.9719141,6.206228915,3.293634101,10.6438693,10.79679148,2.291571592,1.083167096,8.252482673,1
R_JS011_FPKM,23.04699231,18.01567523,10.50692006,10.85864073,8.802351724,6.8725676,0.84250139,26.92979554,10.45522777,0.027301452,0.476487076,11.33430477,1.014301182,90.86032769,2.138651347,15.14625787,9.217111045,4.724223587,9.441489916,51.50370305,14.84942266,7.651782967,3.87700429,7.028382044,5.649115418,0.028899375,7.619982394,14.58421827,1.867642846,8.228699184,7.792211487,4.797785474,10.98821248,20.43538097,12.39887561,1.655253085,6.020934863,0.03302896,8.604497109,0.76167568,5.074509916,6.745016771,6.420121079,6.38148264,3.510149116,3.246125722,0.409990863,28.47124747,3.419121474,22.80331466,1.486891466,28.15286167,3.24608879,4.010593911,4.837373013,6.157635136,15.90097862,6.398491842,4.546322127,0.292615382,7.191672151,10.44291517,44.38461881,13.81809289,3.924843163,27.17955267,5.946341011,1.9923076,7.062671904,7.960127304,40.8701279,22.09789935,9.659724133,4.63756456,12.12609487,14.59360635,1.995680256,1.312661767,10.35773802,1
R_JS012_FPKM,20.53146473,17.86953518,6.849086753,14.36987186,8.588928605,8.515336125,0.861877304,30.5983422,7.578852808,0.146626188,0.544082596,7.661376472,1.064935384,104.9763498,2.06862671,13.62871344,7.502278541,5.665203284,9.332517255,58.88668721,10.09125565,9.921694505,4.487154993,6.584257047,6.43621449,0.121962688,10.74317422,13.77843606,1.001338608,9.295702595,8.929009111,5.597542868,11.49347484,18.52878281,12.68403191,1.216322324,5.945618725,0.053849522,8.87106897,0.829208859,5.519949191,15.44284447,6.274204196,7.794559261,4.528627853,4.044747869,0.651212892,32.08833588,3.100309984,24.83150553,1.156303899,28.59630275,3.50310878,3.773763411,4.747510355,5.34745257,16.33311615,6.94702966,4.639091956,0.471096202,7.294149481,8.516447033,34.37607323,15.83257504,4.593114079,16.47533917,5.865079959,3.512559381,5.775782142,10.49784256,30.13487333,21.91637505,11.31362398,5.01820767,12.79414669,17.46784421,1.848985191,0.658756873,8.695588123,1
R_JS013_FPKM,37.78026532,14.48965425,25.92394689,16.7873955,6.677936967,7.90946545,0.225271433,35.65911463,7.196645141,0.032846944,0.375717149,11.54625016,1.490172649,65.15617529,1.193132833,23.50806951,16.42759915,5.115735319,7.052012546,63.96853972,6.235129939,5.901406625,5.153541593,6.564290908,7.047036032,0.034769439,5.096088808,12.91561962,4.358901325,13.03509798,13.50907885,4.33693433,7.83649927,17.04315958,9.608183123,0.182323884,6.46962399,0.017386466,8.803971721,0.414877233,4.117270186,12.5384171,6.296639696,4.841863025,7.700276291,3.060399322,0.372137196,36.14965651,1.62061029,28.42104158,2.481146589,20.79368133,2.608392599,5.955425187,5.633539836,4.80352695,8.277483852,15.36093832,3.054369668,0.196233108,6.323206221,5.264972305,70.25819937,28.67246285,5.064835105,23.03049822,6.204566129,4.48825609,5.21569774,4.711855718,81.92784101,34.77900952,5.687994807,5.517696058,16.33932072,24.02799452,1.857527967,0.412227003,5.75707615,1
R_JS014_FPKM,22.54009673,12.87221178,20.91938388,13.62940399,9.370760047,9.696809655,1.071035618,26.27824766,8.673066414,0.0,0.374743711,8.058679289,1.226015594,73.68531817,1.825191054,13.11356543,12.77141636,5.059351295,8.590849157,44.47276002,7.820645087,6.889116826,2.950161419,10.06486994,8.473676369,0.102201067,7.273939288,21.95486522,2.718669616,10.7580354,10.770823,6.651980819,9.650234606,23.69070945,13.15623952,0.45587175,5.075796549,0.039505108,6.716184507,0.706586062,4.7641838,7.675706552,6.081774165,6.795492467,6.37409193,4.066565894,0.658369573,25.37167009,3.771839377,30.44010432,2.057393856,24.71809988,2.583828868,4.347424459,3.409542913,5.067436667,10.15287608,0.0,3.75417604,0.331293802,6.172508817,9.415788301,57.5761803,25.51636366,6.747016351,18.47246324,4.872338373,2.116336699,6.369486463,6.437378165,66.56584142,24.59518276,8.184482878,4.46099764,14.19201363,17.66594165,2.168177524,0.817478483,7.353954351,1
R_JS015_FPKM,19.20759024,10.29076537,15.20595203,19.9993369,5.724479115,1.856036705,1.176552223,32.57641274,3.616894342,0.055647349,0.211302011,9.626089928,0.971987312,51.75693477,1.477784426,15.49045537,9.055244405,5.474030927,4.598332382,40.95689933,8.003926551,3.524547532,3.125023607,5.408055345,6.212507599,0.088356488,3.70525652,16.35389232,2.207468408,11.873728,14.56102817,1.680158608,7.251034679,13.56670831,3.286694237,0.728574569,4.8809613,0.044877055,9.003292381,0.321667383,2.166032244,12.05327057,7.037127885,1.80922238,14.40322731,3.281882357,0.293199745,36.97144935,1.759752725,23.16860334,2.070599214,8.285535381,3.324582492,3.376805747,3.528927197,2.988121787,7.760374312,0.0,3.433601207,0.065178309,7.705717753,3.404707484,98.35737513,46.30396701,3.809211123,10.71553787,4.718646296,3.225433084,3.016846724,3.822476586,75.64414674,33.29612835,4.200390508,4.092343132,22.34614855,15.5742988,1.166520888,0.493571028,5.736547054,1
R_JS016_FPKM,29.27139029,12.58079808,21.24041947,15.5202092,6.616122915,6.214683833,0.806972819,29.14463845,4.218659212,0.052303778,0.320941021,10.97338913,1.30217644,78.97646265,1.669098577,16.76794585,13.23990984,5.575181389,5.856575372,50.74171728,10.23723319,6.390906171,3.383507817,6.942674103,7.310961661,0.046137549,5.532571816,15.79000462,3.207023418,11.84659679,13.56917163,3.640001761,10.90034372,17.80134605,12.18272708,0.372167283,6.347626671,0.034269806,9.354788273,0.486365428,3.165692164,7.148064194,7.325543657,3.728468698,7.644990964,3.942571108,0.578712995,33.84147867,2.414835499,25.66121562,2.264064832,15.29307866,3.609454151,3.915959979,4.545773439,3.60787495,12.05985856,13.52916362,3.271433421,0.177658859,8.248063442,5.066992042,57.23975125,25.13827312,6.940215649,11.94193383,4.77414679,5.792463122,4.833891529,5.511568999,56.08312581,25.58223466,6.739582176,3.936396115,17.20310392,14.51249351,1.606143836,0.553521241,6.302375057,1
R_JS017_FPKM,24.18176604,13.03807075,19.39820706,14.19648961,7.788579465,5.789480394,1.472526468,27.5048287,5.224180678,0.057259413,0.373996747,8.699944921,1.336115997,117.309483,1.948811493,13.16656924,11.20097672,7.278298125,10.08100431,37.84162876,9.826177961,5.67041613,3.708606376,7.003948601,8.057237174,0.04041022,6.381844072,18.66396748,2.894542771,9.472322228,12.71514382,2.662599163,9.260969392,16.0736641,14.34618957,0.896427478,6.744360101,0.028862045,7.012101934,0.453343273,3.244226728,17.24253904,7.686582418,3.599431967,6.842237236,4.495778777,0.522979719,29.05678255,4.454747427,33.02790333,1.754452133,14.64195779,3.782966367,2.756696049,3.63143259,3.642594322,6.669915636,9.410740389,3.646273913,0.09389961,7.623369412,6.050439631,53.45414205,24.324887,6.10291923,13.58658516,4.416054634,3.200577427,5.381095481,5.76615541,63.46610949,24.11607085,5.047011124,3.606797685,16.24821233,13.57586691,1.948020889,0.496361834,5.850703371,1
R_JS018_FPKM,34.81642977,14.36406138,22.14601434,16.79012801,7.271545152,9.412540449,0.658776928,31.87556512,8.200246828,0.042688755,0.478608898,11.36259464,1.319062069,65.27460762,2.243965819,15.0119208,11.71930897,5.739344048,9.434270071,56.37597399,11.07945817,7.861793929,4.208622788,6.892344999,8.095699483,0.045200347,7.016805885,14.37544692,3.997495633,12.25408599,13.26727106,4.495995826,12.22255202,13.53842779,10.58428556,1.057306792,6.871947836,0.035508554,9.460642793,0.651910803,2.845387871,12.36492742,7.2705782,5.043808468,5.380063962,4.924063012,0.483693381,32.87146409,3.078550553,22.38797518,2.614608991,20.70992535,3.507153978,3.764791344,5.598828941,4.629604502,13.65132401,0.0,3.03157585,0.097524735,7.856882199,6.751926695,60.63694237,22.52395784,7.797084411,12.40341495,6.611034892,5.70099613,5.224849638,8.273938027,64.03088209,30.80486103,7.293998825,4.908431466,14.88054736,17.95587937,1.884337127,1.181322423,7.864203701,1
R_JS019_FPKM,23.51910391,13.8297457,22.81110013,14.47792659,8.619523509,10.250948,0.818117361,27.29357363,10.43141895,0.041488507,0.311997656,6.506320431,1.127829803,87.7879531,2.014214966,16.44479267,12.6020466,6.615205027,9.467334843,42.41580141,13.23433339,9.385342581,3.391217667,9.738097041,9.820880592,0.054901877,10.43516414,16.26539318,2.87966487,11.79447544,8.919106364,5.234174591,11.92695524,21.03555078,16.13024353,0.177171584,8.292741041,0.00627359,7.112139404,0.602299296,4.427202161,15.74389262,7.578333899,5.981418126,5.776816462,4.684351947,0.371697516,25.28009998,3.503839625,32.21077744,1.77418893,23.72256403,3.989799394,3.785163787,4.081111097,5.990752737,14.35271624,0.0,4.630011402,0.284343621,6.080444178,5.572384001,33.12015089,23.04521063,8.351487967,18.45896605,6.287178194,3.930091374,7.456325403,8.065708314,65.06824344,31.27246336,9.053604126,3.120815929,14.64451731,16.37366043,2.495258648,0.771693721,8.270624549,1
R_JS020_FPKM,43.19975125,12.83734415,25.61110881,19.18219953,6.482386469,8.651543571,0.645056136,37.06549124,5.720035283,0.132811045,0.399401033,18.86502839,1.635931448,67.85831038,1.807897911,24.58989151,16.85493552,5.76617149,11.17317131,77.56610366,9.180522445,7.45636805,5.177135181,7.177469631,6.310557767,0.011717523,7.525924297,10.71068193,3.385746625,18.30336122,15.66572444,5.3631878,10.1345045,11.65527778,10.80500197,0.13231082,4.670550516,0.04016173,10.30183268,0.625831905,3.559072221,9.811806589,6.511481564,4.765675325,6.914818054,4.032680215,0.338214457,48.29994876,2.645905264,22.30001343,1.794496518,19.91283145,3.501037736,4.837129645,5.049920093,3.949716566,8.997334266,15.36601879,3.797970343,0.303333502,7.918663761,8.346298398,79.23354291,21.65454209,7.328781285,12.17489691,8.213877761,6.391971252,4.457148596,7.334446234,79.99073682,35.10071698,9.133073526,7.092720552,18.08970608,24.97131022,1.624003588,0.374801179,5.93267529,1
R_JS021_FPKM,16.32279493,10.94871454,15.72128015,15.55512321,9.066562112,6.127433701,0.772656086,25.39098849,5.800617422,0.097986404,0.319664458,6.773268698,0.988531858,64.0287973,1.908863144,14.49132376,12.45410015,6.806494943,9.962171615,28.75710977,9.456276795,4.723010418,2.555382175,5.769055965,7.756459545,0.03111463,6.274140514,18.61925299,3.217090856,9.863014564,7.785406418,2.822239868,9.386900385,20.47496854,13.14150238,1.00395043,7.069867021,0.011851888,5.396260048,0.354601027,3.797853005,14.86914931,6.67607379,3.426263787,11.77019462,2.613227059,0.516248351,19.87448195,4.461823338,26.4946287,2.134356223,13.75357405,3.272860799,2.256624246,2.591853846,4.12809587,10.10823415,0.0,4.157428687,0.137714421,6.943400534,3.91778393,19.39026811,21.94021942,7.577908125,20.23919929,4.503543199,6.267332136,7.011674881,6.355608749,73.89668206,28.51504518,3.702222074,2.73158879,20.14413051,9.979467951,1.448567189,0.402924079,8.08043237,1
R_JS022_FPKM,26.62700774,12.78379839,20.81383595,16.64789772,7.406434739,4.902628065,0.709292911,32.03630441,6.701785465,0.108889228,0.301647909,10.67306534,1.175157128,71.1081501,2.369084988,12.44988902,9.870020385,5.931023103,7.78460854,50.45740244,12.42233007,6.542318402,3.973668482,6.472863011,6.811173906,0.034571733,5.73819574,16.93999374,3.48888065,9.300383455,11.31487485,3.609642732,11.06807885,18.90080054,6.068882779,1.07845861,5.405836566,0.062562669,8.06903067,0.418682597,4.073951782,6.975612864,6.300769615,4.185076944,8.768882925,3.018501495,0.654001574,27.98404203,3.09888261,22.14303066,2.26986895,16.11334333,3.380164065,3.227739215,3.895327892,4.18261156,11.80228317,0.0,3.589246007,0.198949328,8.092703322,8.319751542,52.4897853,27.01301426,5.297552221,13.07410683,5.506186749,4.598061005,5.83541862,6.935256609,57.85490637,25.83587631,6.853694636,4.601989866,14.86264653,13.16323868,0.949025208,1.000858585,7.901932043,1
R_JS023_FPKM,39.00768244,13.1183466,25.58914826,18.42964891,5.904952198,9.046126234,0.589589296,37.992651,5.4894995,0.060699484,0.346612215,16.29227358,1.526882285,62.54007606,1.720131745,23.07463865,15.76166879,5.205428063,9.957846403,75.0236719,9.152995812,6.123371817,5.448965222,8.660583088,5.487834831,0.139194522,6.477401771,11.71014696,3.31464282,14.56399553,13.37408735,3.802433001,9.387438114,12.85039982,8.285166801,0.846450478,4.704118636,0.067300798,10.23510471,0.533878018,3.970359771,10.34525902,5.928883303,4.969698577,5.951506317,3.830242498,0.319783173,43.88897888,2.878955311,23.14775065,2.20349892,18.17912841,3.008192488,4.974712032,6.248703343,3.88579496,9.041058465,0.0,3.317424127,0.220375631,7.959562257,7.928088258,67.45378227,30.52907003,5.151686964,17.73102291,6.409810603,5.08838847,5.04525787,5.282370427,68.78294372,35.35884875,9.030754221,6.413085693,21.02068992,21.42273695,1.953066516,0.844183869,7.007468644,1
R_JS024_FPKM,29.88711627,9.758219222,25.71704888,20.97948786,6.718263568,6.136953541,0.68822252,35.54681321,6.235060856,0.0,0.268289734,13.53201535,1.238454985,48.00342009,1.515542972,25.18190383,15.32008834,4.43074607,6.290123383,62.54793207,7.57011919,3.987789013,4.099016434,6.47076112,6.389371717,0.082630648,6.224461024,14.36562253,3.543819351,13.30830914,14.39675682,3.222169509,6.830564921,15.91995927,8.68875821,0.742714375,5.24124425,0.020235759,6.728701295,0.336317298,4.036094774,11.31976066,6.547137783,3.577249556,8.300575825,2.974184556,0.305525857,39.74380269,2.158204287,25.64363265,1.918054816,13.7912128,2.729109021,4.670461311,4.589614967,3.537539375,9.224762712,0.0,3.581761872,0.133229556,6.588073135,5.021067257,75.91777697,32.54327947,3.607688881,10.85938619,6.289999145,4.709171486,3.730994583,4.15208464,104.1319382,37.08493544,6.308096317,5.074030324,20.70458656,17.31031884,1.365670056,0.944128999,5.0581019,1
R_JS025_FPKM,39.7546998,10.30283952,26.99882273,20.70237067,5.915628027,6.134329217,0.531029457,41.85876855,4.560302454,0.061959018,0.267233911,13.35903005,1.445502456,35.14330951,1.652124355,27.92632905,13.47587707,5.061960148,6.454749271,70.37607766,6.836444841,5.023463338,5.200530152,6.725625035,5.715966673,0.043713304,4.856438381,14.36847185,3.689742504,17.30555425,11.42108667,3.20791859,8.779671457,19.54725953,7.948141572,0.687682272,5.023836432,0.043716073,10.9073645,0.474885222,3.408826733,8.335620592,4.766194486,2.819873243,9.575352751,2.971059161,0.315540703,43.36987007,1.763201705,21.34632183,1.760692553,12.43546838,2.718299698,5.588047089,5.509612332,2.942802669,6.381498895,12.2356396,3.246599643,0.116102994,8.154440149,5.842977712,77.46177026,31.88857648,4.723568865,10.51503612,8.128257004,33.92076303,3.262674884,3.917019275,98.91265765,36.68451811,5.635675166,6.539000872,22.49724002,23.32688428,1.891061607,0.905409145,5.648468214,1
R_JS026_FPKM,37.12366598,11.48174457,28.74195147,17.27815728,5.877584323,5.749253614,0.508402757,38.85574011,4.458842633,0.079083341,0.263050761,14.36514595,1.229263191,38.4230274,1.548614903,19.79924469,12.52428285,4.871551584,9.091904447,62.61466308,15.30768366,5.851014124,5.112973937,5.736027558,6.293224646,0.041856,5.60172413,14.57969152,3.767108664,12.51580451,14.17847262,3.5188956,9.356315551,22.7228419,10.33531234,0.675253468,6.723769994,0.038862642,11.06010177,0.402471537,3.698676518,9.461905116,4.894065231,3.571021343,5.921268504,3.223189605,0.239585475,41.84784059,3.001021158,20.14030572,2.206933788,11.94671578,2.506670353,6.747454107,5.23732473,3.111371175,12.07803767,0.0,3.609550449,0.166728559,10.05880656,4.014576929,90.89113909,36.36986074,6.171232799,8.794239222,6.19306698,5.709235608,5.66538738,6.689941152,76.7363489,29.18872941,5.528562155,7.655261848,17.84047761,18.36812689,1.570519798,0.484220726,6.331655295,1
R_JS027_FPKM,44.83687703,12.30939044,23.53049284,15.96426573,8.096007423,11.05238979,0.850462003,37.68636014,9.523915546,0.186022288,0.353200455,12.16824356,1.224598932,64.11549824,1.50494249,23.40294827,13.87562498,5.101589969,8.271125324,71.40082983,7.857340486,5.552543325,4.704638325,7.694859229,6.543924891,0.0,7.55518454,14.4319288,3.362796142,15.27688795,12.76428202,5.272872174,9.627136334,23.17449279,9.823434011,0.54273865,6.067726934,0.00703165,7.340829431,0.555212006,4.814846575,13.92133436,7.200370922,5.365139795,10.114541,4.460858692,0.343067092,48.07488106,2.970925623,35.04036791,1.841329786,22.63505453,2.870010796,5.07295206,4.805948479,3.899744244,7.444024415,13.22993625,4.573176338,0.157974411,5.643918498,8.686777287,79.23729986,27.46832046,7.709271689,26.34265329,6.355959215,2.166183765,6.651668442,5.990073264,74.45985123,30.60248761,6.684098843,5.757349575,17.20275235,19.18935005,2.548535482,0.403135468,6.669595042,1
R_JS028_FPKM,40.00142079,13.22036913,32.48968197,16.07665712,8.000183102,10.48272021,0.968616102,33.54370664,6.482088295,0.056500596,0.360440603,17.31491219,1.48037611,65.6272961,1.651799944,25.46075505,13.63947845,8.285884493,8.255261905,60.49854534,8.930893629,7.600755316,4.582349501,9.428687658,9.931090594,0.089711267,7.524336127,13.52701537,4.37099684,17.07633912,15.31966352,4.964367212,10.79000365,20.65292348,11.21602333,0.627190256,5.516991919,0.025630825,9.141592943,0.809424853,4.801628218,12.18100818,6.643027259,5.606295318,7.877089804,5.716553738,0.377094256,57.96863859,3.037554881,32.23598028,1.810019241,21.98534139,3.415319416,4.208899576,4.396833538,4.364309391,10.92392561,0.0,4.473342785,0.304430032,5.89606848,7.549629824,100.6031441,20.95454171,7.866352355,17.83565826,6.97944026,7.0763069,4.959434196,5.71153066,60.99661988,35.32793298,7.713007951,5.283139004,18.95816696,20.48696669,1.984457474,0.586576704,7.222567167,1
R_JS029_FPKM,43.17123028,11.86557027,28.08098005,16.56240703,5.855252931,7.936977437,0.519564664,32.74377799,5.406935183,0.037888281,0.129471298,19.46426143,1.511132825,55.78381763,1.629615095,16.29900258,13.99614735,5.074243113,10.00428892,68.17226483,8.665263177,5.786528049,5.450119228,7.220061505,5.872410912,0.060148797,5.850238279,11.87497795,3.771737575,15.31004499,15.21950491,4.169400264,8.592859354,15.38304172,5.256913237,0.646985682,5.000188565,0.014321551,11.63259946,0.514163675,2.895266662,9.667218552,6.025880958,4.77640992,6.584640021,4.198280068,0.22955482,47.77671454,3.34259424,27.63306723,1.96982606,16.2208103,2.928337808,4.686719603,4.867272129,3.098443698,6.303992524,0.0,4.01880309,0.193030988,7.684844042,5.054913539,100.2872765,20.51819035,8.629875287,16.32051589,6.127672806,7.881731655,3.931743453,5.278693094,60.33300843,32.27221427,6.670469489,7.073935656,17.16578433,20.0311912,1.933200864,0.486859406,5.858229029,1
R_JS030_FPKM,29.10461507,12.77009099,13.77464045,14.41495612,7.289833013,9.424430724,0.479065826,27.6455175,6.283575945,0.139712621,0.361986938,13.57849877,1.069355868,64.01310833,1.416496059,12.3562318,13.11333813,4.21481482,8.641401894,58.88050071,10.41731921,4.721295146,4.004766255,7.948595321,6.298413042,0.052817801,6.645251379,16.75059742,3.217670797,10.65094216,11.25961723,4.764041605,8.555331768,14.6814785,8.455412058,0.494257695,4.608151159,0.018108278,7.53468461,0.639606434,5.07656862,6.611913143,5.753037079,5.047447472,6.75452874,3.224157774,0.347063014,34.72014557,3.560068456,28.40750034,2.272399403,18.90463654,3.127704885,3.641302188,4.447962386,4.971594719,7.923748698,10.94409659,3.762320083,0.238469748,6.82064647,7.264951455,81.97652464,20.89306819,7.491753909,15.50068336,5.047002611,12.51980051,4.359420282,4.627460305,67.22827962,30.12633356,6.861443024,5.392982403,16.96039398,13.15972966,2.400432063,0.422480885,5.871182496,1
R_JS031_FPKM,27.59757449,11.86207789,22.33785788,14.50930733,7.320940211,6.951965887,0.381157014,29.91684769,5.771548341,0.066693135,0.455878491,10.45746677,1.373677556,54.31816395,1.510790507,14.02871544,14.87390459,6.589646103,10.74349251,52.17717689,11.74292343,6.667001518,3.896439493,6.671796849,7.384743458,0.070596609,6.204933731,15.39815458,3.840529148,13.0196301,10.49821765,4.299520952,10.8552718,19.11300712,6.117836354,0.360695138,7.193279359,0.01008485,8.604748694,0.586705003,3.697209072,11.48756496,6.85471983,4.256734783,5.593727085,4.543324353,0.38657334,29.58724916,2.615475954,28.47755003,2.569468739,18.28417521,3.465067158,4.030520195,4.844838988,4.27030078,10.9398768,13.9104659,4.566508149,0.390614572,7.689351438,6.657922142,49.68819485,25.00615054,8.934721506,11.67849864,6.384054555,5.039583313,5.200132695,7.132717197,81.38595522,31.63169268,6.303023549,4.346456984,16.94792211,14.40140423,1.582150206,0.840326752,8.587090308,1
R_JS032_FPKM,39.5188165,10.37789815,43.04572735,18.22643765,9.985038161,8.878498069,0.498497771,30.29549729,5.967323849,0.0,0.246290505,13.94656396,1.531746827,53.12159116,0.778700724,26.92524186,15.37983578,5.776770017,7.835342814,51.42347895,8.368651569,4.870393427,4.577052959,9.828020167,9.303371918,0.045261826,4.846470079,19.3286179,5.148192431,17.31326256,12.02237008,3.935321841,8.812187306,23.0035699,14.28084437,0.233682521,6.524927901,0.0,7.288008412,0.53521087,3.273206487,5.957148052,6.576187583,4.374799741,9.307403961,4.362834567,0.261358067,45.47160048,2.72620201,34.56145908,1.884093121,17.58367116,2.575790467,4.128010211,3.82461546,3.115788729,6.912161734,14.40801562,4.756615203,0.04808481,4.873833661,3.39292651,75.92939828,34.22241248,6.798274643,20.48942294,5.822100319,3.983432883,4.583604165,4.546249756,98.00431241,36.63548148,3.967725629,5.498668413,19.91417006,20.4074157,1.896620331,0.237914614,6.677007757,1
R_JS033_FPKM,28.15287181,10.36640004,18.78679908,14.2896111,6.672163553,10.36423709,0.801335389,36.09257837,5.939922063,0.063742273,0.327234252,11.55622658,1.021972261,61.7436393,1.586052506,20.15072737,12.21857079,4.649930586,9.083961347,57.20526143,8.981395908,6.395234213,3.8817465,12.11743594,6.998501762,0.067473037,6.29104615,13.65159275,3.060879533,17.31207603,7.964711116,3.829847314,10.61923727,19.12283627,9.449291551,0.199566938,5.256867842,0.01606332,8.96690183,0.680843634,3.546279759,6.126017603,4.998745449,5.173281857,4.906410391,3.958788635,0.324649452,28.60606506,2.41887145,25.42452205,1.513121967,20.86623948,2.922124757,5.410325487,5.902288972,4.396927212,8.434602823,0.0,3.430180991,0.268774414,5.83203267,5.110157786,38.74616292,26.43802431,8.511750392,18.02548737,8.841575827,7.916986834,5.792335481,5.97064099,61.66041584,35.58906702,5.664831447,4.899672391,18.96216967,21.73249509,2.520015835,0.989381389,6.570935232,1
