,TRAV18,TRAV1-2,TRBV14,TRBV17,TRBV5-1,TRBV5-7,TRBV10-3,TRBV15,TRBV6-2,TRBV7-4,TRAV41,TRDV2,TRBV6-8,TRAV6,TRAV8-2,TRBV4-2,TRBV23-1,TRBV13,TRGV10,TRBV28,TRAV16,TRAV17,TRAV12-3,TRAV8-6,TRAV14DV4,TRAV9-2,TRAV8-4,TRAV13-2,TRAV19,TRBV9,TRBV10-1,TRBV7-3,TRBV5-3,TRBV6-4,TRBV4-1,TRGV11,TRGV5,TRGV8,TRGV9,TRGV3,TRGV4,TRBV20OR9-2,TRBV18,TRBV6-7,TRAV25,TRAV26-1,TRAV24,TRAV22,TRAV23DV6,TRAV20,TRAV21,TRBV7-6,TRBV5-5,TRBV6-6,TRBV6-5,TRBV11-1,TRDV3,TRBV7-9,TRBV29-1,TRGV2,TRBV20-1,TRBV19,TRBV12-4,TRBV7-7,TRAV4,TRAV5,TRAV12-2,TRAV13-1,TRAV7,TRAV9-1,TRAV12-1,TRAV10,TRAV8-3,TRBV7-1,TRBV10-2,TRGV1,TRBV6-1,TRDV1,TRAV8-7,TRBV2,TRAV8-1,TRAV2,TRAV3,TRBV5-4,TRAV30,TRBV3-1,TRAV29DV5,TRAV34,TRAV26-2,TRAV36DV7,TRAV38-2DV8,TRAV38-1,TRAV27,TRBV27,TRBV24-1,TRBV5-6,TRAV1-1,TRBV16,TRBV12-3,TRBV30,TRBV25-1,TRBV12-5,TRBV7-2,TRAV40,TRAV39,TRBV11-3,Diagnosis
RNA339_FPKM,1.76924195,9.101366227,0.0,0.0,1.5520909,0.0,0.634502198,3.882984402,0.0,3.140786861,3.011795437,9.131927431,0.0,2.119480137,6.876912171,3.935010384,0.897367675,3.122076359,17.94105067,23.73859422,3.785855114,4.181844608,6.828545048,1.526327942,5.128720193,7.310362349,9.294937968,4.936616562,20.50322922,3.592922113,0.0,0.0,0.0,0.0,5.217487979,0.0,1.833266788,3.326779734,3.006156852,10.87235625,32.36029349,0.0,3.091938902,0.0,5.215425081,1.594543716,2.04249762,2.180955316,3.6162424,8.628216581,6.581660639,34.95111516,3.558703807,3.811966859,13.48065542,0.427728823,0.0,6.505791352,2.323780471,30.62317957,9.989900964,6.487220482,1.34207732,0.448683837,13.40122951,7.961588773,11.72063402,7.568304094,0.0,0.0,10.9901147,2.464801449,10.95788562,0.614465287,0.394160232,0.502143675,10.48287435,37.50595216,0.0,23.29831618,9.874656427,5.592307518,7.199689783,3.291231111,2.309989489,5.375489278,2.65574911,0.0,0.0,2.62404424,3.547442086,1.32317245,12.27219327,9.45413236,1.22593143,1.418967167,6.354828227,0.22421763,13.89428365,13.4097284,1.021496327,0.757631589,5.334559157,0.245436964,1.64617339,0.397176764,0
RNA345_FPKM,0.0,7.792893366,0.0,0.0,1.78788679,0.0,1.583834493,2.941750781,1.030986604,0.0,2.385179326,113.6240235,0.0,1.442700727,2.574286642,1.280991414,3.779058979,2.142834903,10.81430156,10.60776238,2.87882379,3.612545012,5.660317024,1.94803173,4.628331638,3.883001588,3.417396615,3.731469819,2.65198518,0.747244992,0.0,0.0,0.0,0.399213078,4.296941052,0.0,4.619369637,5.448487264,23.64078403,5.426767175,9.212588893,0.0,3.063863238,0.635375465,1.084710472,1.085383787,1.062046453,1.727198823,4.453125116,1.07669537,5.522403963,2.78787194,2.706094363,3.943048005,7.107741398,0.0,0.514280377,7.138431276,1.268643549,19.2849149,20.46250576,5.939231715,1.794492283,0.0,4.057617753,2.276762084,5.238927819,8.904443111,0.0,0.0,5.785414547,1.345632472,5.982103615,0.0,0.553339646,3.133432772,9.083931035,0.780046967,0.0,4.672306285,2.618344776,2.721646629,3.930438021,3.348029729,0.648573175,2.049668168,2.330161621,0.0,1.336814435,0.409305543,2.028912035,1.238352182,2.228548299,3.764977362,0.95612056,1.328111216,1.858581293,0.0,6.234454864,3.911569991,0.0,0.177266148,1.84914687,0.0,0.440219859,0.185858129,0
RNA35_FPKM,0.841367712,6.077546761,0.0,0.0,1.930378954,0.0,1.005983134,1.231074847,1.222364411,0.853491166,3.525496189,2.989939448,0.0,2.565559412,2.223687417,1.789813025,1.49360954,3.761197314,10.26669802,12.61061863,2.700320015,4.589115166,7.60776107,6.070763743,5.400219013,5.637390204,8.998002956,8.125995369,2.060911443,0.379694147,0.0,0.0,0.0,0.0,6.947063043,0.0,0.402393253,4.271390309,1.15216753,2.895285871,0.0,0.0,3.45964522,0.0,3.123094487,5.652693979,1.295166623,0.957418431,3.620362235,4.194209926,9.281566717,3.021853876,2.115438818,4.579612342,10.65401001,0.0,0.0,2.133727914,4.235943358,7.076951458,4.481670574,6.169743587,1.458923323,0.0,9.933928992,3.154904434,6.322192339,9.048938174,0.0,0.0,6.532740413,3.711577297,8.684622605,0.0,0.93721973,0.955359466,6.092702738,0.792723326,0.0,8.617148541,1.565335278,2.127596512,5.563421868,2.994133955,0.659112985,1.514892248,5.525062932,0.212150025,0.90569246,3.11945607,3.561234925,3.565459145,3.309853636,7.652341882,0.3886633,0.96406717,2.266340013,0.0,9.774920075,7.122097056,1.36032155,1.441174864,2.818594825,0.7006974,0.671060652,0.188878466,1
RNA358_FPKM,0.0,7.152288639,0.0,0.0,0.608204713,0.0,2.155445631,3.061560795,0.935258191,1.714342169,2.360726167,42.51765874,0.0,2.454025261,7.006731215,3.26843804,0.571548298,1.590579499,13.74853929,41.67333534,4.821589477,9.422906199,8.448453973,3.181158997,4.199129876,8.807352196,6.976054383,12.81615102,7.64273094,1.271059238,0.0,0.249782443,0.0,0.0,6.910801993,0.214176306,4.131056703,6.355520646,13.54309122,5.723356138,7.061151807,0.0,3.011488539,0.288266366,2.952241849,4.984902743,8.382565693,1.709491362,3.636037428,5.128118327,10.11690019,1.011605798,6.515266572,4.088409634,10.39803832,0.544855109,1.866362334,7.714388395,2.712910038,4.009521453,4.321138493,5.3883762,0.244245394,0.0,7.530085221,4.506542437,15.81854408,14.04555473,0.0,0.0,4.957254611,3.400836662,8.140927868,0.521913841,0.0,2.558609602,9.395218475,2.97211066,0.0,8.713346742,6.497763734,6.267757674,5.730989716,10.02380363,1.470958762,0.760577604,6.34196943,1.988654333,0.909436829,5.291555695,2.008111372,3.089489618,1.399709959,10.24757072,1.301084259,0.7744423,5.31126541,0.0,11.63547387,8.650215298,2.862440512,0.0,4.781202607,0.0,1.497622667,1.011605798,1
RNA364_FPKM,0.614323995,3.8104548,0.443846565,0.0,0.414574475,0.525369403,0.0,3.638486531,0.0,0.0,3.217887595,5.371566859,0.0,3.345547337,6.208518707,1.188143112,0.778969908,0.722734112,11.08697341,21.78335175,2.73862774,2.792564306,6.323088242,1.606075805,3.604241952,4.116506807,2.881878729,3.955862639,3.665962601,0.462055655,0.0,0.0,0.0,0.0,6.28072521,0.389204547,0.652904729,4.428222106,4.41431555,6.040445121,3.536063017,0.0,0.842064044,0.0,2.682903801,2.51694809,0.525369403,0.776731488,3.304648225,0.88769313,5.516636268,4.137509393,1.802017053,2.322186924,7.03247712,0.0,0.424004013,4.414417376,1.120657371,9.937918802,2.399780579,1.795488006,0.0,0.0,3.877981847,2.047746651,9.921614492,4.505288006,0.0,0.0,3.975297424,1.664131843,5.020541158,0.0,0.228103424,2.325183294,6.740932454,3.473027156,0.0,10.91524977,2.667019601,3.106925954,3.819474167,3.643946862,1.069446322,1.613058743,5.571456421,0.516337265,0.0,0.759276848,2.965344518,1.276216043,2.120020063,5.35505929,0.236485178,0.703912911,2.068642025,0.0,6.829375958,5.039395192,0.0,0.219223486,1.143411836,0.284229819,1.633248085,1.14924557,0
RNA365_FPKM,0.676258083,6.907705585,0.0,0.0,0.760565926,0.0,4.311913722,2.355767145,1.169549491,0.285931209,1.771152123,4.958773496,0.0,2.700235807,9.812537317,0.871804076,1.429074882,1.856215003,17.04582934,23.97655116,4.220209187,4.098256066,4.971318135,2.298273662,7.934128843,6.041184748,4.440667876,2.660720161,8.069969193,2.543020431,0.240820702,0.0,0.0,0.0,5.583574353,0.214294016,8.624010111,4.873950131,5.316053951,19.3919311,25.22647085,0.0,3.707439836,0.0,5.906269952,0.554103457,1.735006161,1.282558434,0.484927695,3.908335591,3.758984037,1.518130391,2.833651337,3.834193175,29.51090093,0.0,0.933343187,3.143790392,1.973737663,12.21469005,7.204198314,7.90540349,1.709912343,0.0,5.272590465,7.043877613,5.571786337,5.234271685,0.0,0.0,11.66767953,3.663453358,11.63346346,0.0,1.506600287,2.985911446,3.462465892,17.20179917,0.0,5.889417862,2.72585946,4.274905034,55.41629463,3.646242529,3.23707794,0.0,2.960445251,0.568296353,0.606530359,0.835824597,7.030120621,2.528498126,0.700126016,29.47091723,0.780980464,10.07263995,3.795068755,0.0,5.577038291,6.877966894,0.520565426,1.447949181,4.531016519,0.0,0.599200687,0.505957723,1
RNA368_FPKM,0.866945634,4.744145881,0.0,0.0,0.585055336,0.0,1.243733137,8.154166472,0.0,0.0,2.724566858,11.00289771,0.0,1.510650931,2.560870759,1.005920428,1.538900246,3.671519409,7.896888791,16.34712556,0.927512122,2.994737293,5.735846424,3.127636966,9.872351453,8.519288055,2.927821447,2.790978931,5.390684412,0.391134119,0.0,0.192203,0.889654484,0.0,12.88485883,0.0,5.113407805,2.11914328,3.825337909,3.409513833,11.42088259,0.0,3.386572079,0.0,1.892916334,2.557073108,0.444729756,1.972962208,2.984366632,2.442756293,3.780885329,0.389138537,4.141293856,3.932364537,10.79186132,0.0,0.179540214,5.496099839,0.948895719,5.188604979,15.33125856,8.153805897,2.06687161,0.0,3.862677064,1.950589679,2.057201043,8.688201657,0.0,0.451308599,3.141166973,0.805149045,7.830084463,0.0,0.965711592,0.328047971,3.614595635,1.470251749,0.0,15.58350756,0.806461055,3.288222303,2.645757724,7.853040364,0.452647794,6.438490078,8.458214222,0.655721769,3.032902309,0.857167101,1.738247005,1.945063929,2.692473792,12.41873991,2.202493106,0.0,3.308274663,0.219897956,5.222641606,3.925289346,0.0,0.0,1.548992325,0.240708488,0.691380354,0.0,1
RNA37_FPKM,0.181741376,3.383325311,0.196961098,0.0,0.613495166,0.0,0.0,0.380086274,0.943393509,1.152734432,0.952478102,1.846342167,0.0,0.396080003,1.837569139,0.0,0.461142136,0.855702252,15.46991821,9.671085592,1.702173766,3.801954005,3.609390703,1.42617042,3.200227706,2.030663974,1.194062194,2.536741787,1.199175951,0.205041553,0.0,0.0,0.233137626,0.0,1.28699454,0.0,3.188731038,6.325341851,4.150182497,4.320660525,13.02434036,0.0,1.121609728,0.0,0.992552972,1.042858788,0.0,0.344862761,1.956189745,1.970644349,3.032256946,0.203995422,2.971611807,0.0,6.049295178,0.0,0.94117376,2.53616084,0.59697146,6.912392633,1.355968932,1.159538559,0.196961098,0.0,2.835732274,1.818367286,3.775571724,3.333556816,0.0,0.0,1.882544955,0.844413304,2.580785371,0.0,0.0,1.720605604,2.194632946,0.685294737,0.0,6.461267339,0.845663526,1.149421977,3.083166111,1.764885895,0.474825879,0.409248903,1.364744743,0.0,0.0,0.674108221,3.038178364,1.133141212,1.317682751,5.581856281,0.419990344,0.0,1.836815026,0.23045016,2.738665643,2.50584843,0.0,0.0,0.0,0.252259324,0.483432994,0.0,1
RNA379_FPKM,0.252955285,7.196419617,0.0,0.0,0.511932309,0.0,2.418914081,0.528454965,2.62415076,1.92380326,7.285358616,0.641884357,0.65243267,7.160793777,7.077246852,7.336353576,0.96190163,7.437918371,18.03785876,86.50932206,11.83714709,7.586656721,5.019549634,3.966846622,13.09045137,9.601830121,4.033307226,4.342245765,14.7723392,1.141231259,0.0,0.0,0.0,0.0,4.176193333,0.0,4.636197138,4.755130245,5.836048453,8.081008536,7.116107704,0.0,3.119720964,0.64674285,8.559159311,2.900782334,1.946238284,1.438706317,13.33071544,3.836749047,9.7318976,1.13540865,4.450628895,3.154485174,8.141563114,0.0,0.78536439,0.96190163,1.937462827,25.77199533,2.155352014,11.08663469,0.0,0.0,9.014282348,2.212670615,89.01576603,7.108835612,0.0,0.0,9.490769594,2.348708132,7.178535176,0.0,3.098582905,4.546452966,4.994514474,14.05760715,0.0,39.64476628,8.468756276,7.673796395,11.14844409,3.068052277,0.0,3.130281963,11.3879793,0.637477193,3.742936537,0.624942529,7.887497055,0.315298372,1.570728779,5.175194584,7.301263703,0.0,2.554746702,0.0,7.61750938,6.471947843,2.628505793,0.0,6.777870928,0.0,1.680907904,3.406225951,2
RNA38_FPKM,0.0,1.110585135,0.0,0.0,0.57065023,0.0,0.0,1.060463716,0.702058198,0.0,0.442965292,0.143060143,0.218156229,0.736813555,0.788790149,1.47183041,1.286614479,1.790595819,1.162678833,12.47006837,1.809396846,1.076240265,2.610894202,1.989646792,2.801372058,4.34386653,1.586626653,1.088915181,0.478003452,0.190746857,0.0,0.0,0.0,0.0,2.194421379,0.0,0.404397848,3.49794519,0.257322896,0.831387755,4.109993116,0.0,2.781736273,0.0,1.661744011,0.554325281,3.687972008,0.0,1.273594837,0.549821705,3.037162643,1.328827266,0.637793178,1.725986692,3.44831887,0.408891039,0.0,0.857846329,0.925532214,1.231034626,4.324151785,14.42404296,0.91641367,0.0,3.767736204,1.902508058,4.514836627,3.307175346,0.0,0.0,2.407409337,1.374407093,2.836819685,0.0,0.0,0.480059381,0.742325875,3.505435437,0.0,4.41881176,1.41581995,0.855381253,0.143335788,1.778227045,0.220745621,0.570914609,1.269278385,0.0,0.0,0.836159202,0.376800856,0.843265371,1.225647737,4.037847739,0.585899245,0.193727276,1.138916389,0.0,4.730344805,0.665934398,0.390646557,0.0,0.566567544,0.234672789,0.224747052,0.0,1
RNA383_FPKM,0.0,6.848111728,0.0,0.0,1.614484384,0.0,0.880168478,10.00100844,0.763919811,0.2332502,4.337748922,4.204134799,0.0,2.00415752,3.862455999,3.737082323,0.699967779,3.030966947,6.325769364,20.68724254,4.676053061,31.11650399,3.449800645,3.175241134,5.143882578,4.726709281,2.417018418,4.344659211,1.386999226,0.622791844,0.0,0.0,0.0,0.0,22.79299443,0.349786177,6.307396256,3.460169394,2.006733564,13.26874575,18.47705156,0.0,2.459448174,0.0,1.20559057,1.658645845,0.472160349,0.698064655,0.197891979,1.794930588,5.193324421,1.445894946,2.776087538,3.965003756,5.924668966,0.0,0.190441928,7.700297104,2.215653778,8.781645903,0.980241693,3.667163871,0.199354235,0.0,6.149656395,6.670741748,4.002944441,15.06928892,0.0,0.0,3.810390111,1.709046539,3.324286328,0.212994262,0.410002531,1.04484516,3.432594657,1.213684837,0.0,10.96262321,10.95571922,3.722794936,4.368330012,6.697856127,1.681871866,2.070791914,15.71061972,0.0,0.0,0.454918539,1.230007594,2.523209118,1.333625456,6.904400763,1.062571704,0.632522967,2.272175558,0.0,5.345110258,45.10387012,0.425068241,4.334088264,1.643981316,1.277097221,2.446162049,0.206474029,1
RNA385_FPKM,0.843818266,12.26975273,0.0,0.0,1.301482252,0.309206745,2.594227993,4.409256689,0.250136589,0.611433391,0.631450556,1.019985937,0.155585738,2.494255145,2.811177566,1.049094397,2.292689485,0.850869787,21.75348124,89.75476801,1.612135828,13.25920997,4.652373599,1.890791114,6.738767399,2.423035283,2.261692569,1.681720335,1.817058733,0.544018941,0.0,0.0,0.0,0.0,3.554703429,0.0,4.900115026,5.439638556,4.096232256,4.938287369,6.937976668,0.0,1.610993779,0.0,1.184461416,7.407383047,0.463885278,1.486002883,2.204452726,3.527127714,15.46259206,8.794447879,2.27303786,1.366991462,4.268875982,0.0,0.124834674,4.126841072,1.187407838,11.11439182,1.669504449,2.594227993,1.306385929,0.0,15.84391133,1.20535004,1.66855846,6.924299075,0.0,0.0,3.119805338,0.559808408,3.421676624,0.0,0.402816836,1.140629435,3.042011135,5.564894177,0.0,7.432774983,1.345561524,1.828881037,1.941578186,2.047405426,0.786856273,4.476314968,9.838412147,0.30389087,0.0,0.744861134,1.611267344,1.352232155,3.119775009,5.618920844,6.403393518,0.138163377,1.758942187,0.152895494,7.780443631,4.746012595,0.695985732,0.387135402,3.36523954,0.0,0.961405742,0.270555902,2
RNA386_FPKM,2.003830277,4.386494139,1.085819362,0.0,4.327395818,0.257151761,4.312638153,4.60734073,0.831697186,0.508126235,3.936095187,13.22547899,0.775726855,1.964278644,7.477220505,2.32528599,10.41770704,4.243451445,8.782479811,53.04706852,2.143968141,4.55415972,7.955142056,4.243528365,7.67601114,8.727473447,6.2037928,11.18251882,2.643278872,1.582467858,0.855921376,0.0,0.0,0.0,10.40071635,0.571323666,0.95841615,3.767885991,3.506444094,3.612086494,4.100962316,0.0,6.180037303,0.256404227,3.500573292,3.447995713,3.855766714,0.570092365,3.018120375,3.474706987,9.25394076,4.048599082,6.045990158,6.362722067,18.06392314,0.484395065,0.622406723,2.286941131,5.044511197,3.727745407,42.05676149,22.84110502,4.560526349,0.0,8.258999328,7.264031864,11.68987681,7.347377682,0.0,0.0,7.001821802,1.86112274,11.11807667,0.463999483,1.116057369,0.56886636,12.09315605,2.643278872,0.0,8.377262689,5.778560295,6.333946278,6.795428886,11.66949147,2.87800705,2.48053293,7.707770451,0.252730814,0.0,0.743041734,4.464229478,3.247048667,5.186384246,9.113249591,2.082857145,0.91833231,6.522804123,0.254187475,14.22776931,10.84867019,2.545638782,2.145219761,6.265827823,0.834456964,2.397488134,3.598803665,1
RNA39_FPKM,0.0,7.18357086,0.0,0.0,1.771653672,0.0,0.896765634,25.67367689,0.389162445,0.475518377,2.946765826,1.745324713,0.242065886,2.654885463,3.644323401,3.808081959,0.951036753,2.867844191,13.53654134,21.53396174,3.761892588,2.727527006,4.342549603,1.323643447,12.23066323,6.073047857,3.518586102,4.628493093,2.29673175,0.423089427,0.0,0.0,0.0,0.0,4.64524743,0.178281786,5.082128761,6.875652221,2.140002263,6.45317427,13.55158433,0.0,2.313348873,0.0,2.252031887,2.304772181,1.443191341,0.711227917,3.83293989,2.438702753,5.292191716,0.420930808,1.650168849,3.18985222,8.653412317,0.680080615,0.194222276,3.804389254,2.873428344,14.56033545,4.395210069,6.427353352,1.422559353,0.0,4.386524789,6.797672886,6.860225534,15.35590468,0.0,0.0,11.16283628,1.088533563,8.22678908,0.0,0.0,1.774426755,15.22614659,0.883413748,0.0,10.38719119,2.965470482,4.267609045,5.405269896,2.73001461,1.713825214,0.844014715,6.685170212,1.418380029,0.252429563,1.390490534,3.342083724,5.142271271,4.27111002,6.822341452,0.433083666,0.644659749,2.946730088,0.0,5.850319941,3.507097125,1.515903142,1.606091397,0.837588207,0.0,1.495512478,0.21057262,2
RNA392_FPKM,0.208258494,3.645803896,0.0,0.0,0.421493006,0.0,0.497770932,2.175739397,1.080172507,1.055790794,1.36307483,0.352268659,0.0,3.854354287,3.39859772,0.805185507,1.319864965,1.469590589,13.95451286,29.44260924,0.278521998,5.677600946,3.214118956,2.612501188,2.801881709,2.324838289,3.710930931,6.032061995,2.353674494,0.469691546,0.0,0.0,0.0,0.0,13.0154018,0.0,2.157245881,2.544443859,2.059019699,2.558620911,3.062188971,0.0,0.642087477,0.0,0.681919206,2.046864039,1.335256977,0.987054187,1.343831003,1.804942323,4.539822542,4.206104258,2.355292996,1.652507335,7.819395124,0.0,1.50864199,10.55891972,1.367231046,4.37794017,9.536945724,5.310033625,0.676880394,0.0,5.101651329,2.862556884,4.734350589,11.95890489,0.0,0.0,1.885802488,1.933526605,4.297985825,0.0,0.0,1.181993291,3.654895677,0.392247758,0.0,4.351478793,3.09854792,2.895459837,3.529812277,2.188970085,0.815470149,1.171337962,1.953062443,0.0,0.0,1.029099454,2.782698706,1.297431,3.232892774,11.59789526,1.682868362,0.238629524,1.635645015,0.264074171,8.286600185,4.918164988,0.480786622,1.114338547,3.02233433,0.289065417,0.830252085,0.46729516,1
RNA396_FPKM,0.778509711,1.917456404,0.421944041,0.0,5.516832628,0.0,0.698271524,2.237654314,0.0,0.740530031,2.039175101,4.282160565,0.0,2.967862345,1.059201755,0.752844555,0.740530031,0.915893777,7.527224207,20.70485799,1.561864904,2.831097891,1.502526801,1.679237908,0.40308066,5.868980036,2.008640653,3.968817805,2.567486911,0.439254566,0.0,0.215754761,0.0,0.0,6.199405185,0.0,1.086065568,5.306865654,0.839138916,8.452564878,8.340179835,0.0,2.401184829,0.248996047,27.20157295,1.116402595,8.489247928,0.738241967,1.465790204,4.218891479,7.990020546,2.184688332,3.425761106,1.765883593,9.608764474,0.0,0.60462099,9.378762537,1.491313914,10.5478745,1.658989913,2.947853805,0.0,0.0,4.769885905,1.216474185,8.660536616,2.854741963,0.0,0.0,3.274593373,1.581815814,3.013803832,0.0,41.84567756,0.184203528,5.766529013,4.401315232,0.0,7.323328551,0.905283114,2.707047317,2.475281363,2.518844447,2.033124136,1.533269037,4.017281306,0.736286306,0.785822388,0.240602922,2.384942953,2.183618907,1.410607514,21.24459135,0.449630658,0.669176877,1.966371108,0.246843344,6.700677377,5.173105445,0.899066333,0.0,1.086799272,0.270203913,0.258775348,0.655520206,0
RNA400_FPKM,1.137173557,1.867001362,0.410801613,0.0,1.534835476,0.0,0.90644269,3.169319811,0.786723845,0.961299453,4.963852829,3.367783227,0.244553453,0.412835285,1.915380668,3.299052957,1.441949179,3.790578524,7.818068205,40.09245327,2.788206695,4.479774619,5.225108241,2.378402211,4.316800013,5.50307339,3.734002725,2.644159653,9.285699853,0.641482519,0.0,0.630171745,0.0,0.0,8.49577385,0.0,1.661811599,3.385602186,1.874533933,5.279986473,5.33325583,0.0,2.532956677,0.0,1.862368605,2.018818357,2.188147369,1.258079941,3.466201389,3.902615327,3.646912282,2.127365498,3.097444165,2.364226811,6.712097581,0.0,0.392436365,1.922598905,1.452112171,3.832386375,2.826872119,4.532213452,0.0,0.0,4.222416584,2.369111577,6.558978569,8.107626287,0.0,0.0,6.1318182,0.660100746,5.624729422,0.219454546,0.844483317,0.358678398,3.535352538,3.57142302,0.0,8.121382015,2.115671734,3.594514117,3.856311099,5.365340925,1.237280824,0.639841899,4.445241339,0.0,0.0,2.342492346,3.166812438,2.598640234,4.513018195,13.36007521,0.4377571,0.651505684,3.403784797,0.72097459,6.524614378,5.783388262,0.65663565,0.0,5.079760052,0.789205623,1.0077671,0.0,0
RNA409_FPKM,1.212310817,2.654032893,0.0,0.0,1.499983428,0.777575451,4.348744517,6.124292582,2.096832941,1.02490031,6.085781886,9.745451197,0.521338275,0.660169257,6.754460692,3.321771328,1.02490031,3.09028221,10.41880997,37.6142462,8.106904258,7.347579893,6.016198299,4.912840515,8.995352357,10.60552654,5.118258254,9.324450614,5.711288011,1.139929322,0.0,0.0,0.0,0.0,10.24939612,0.0,0.483167354,2.469584501,2.562124401,2.814536228,2.19681098,0.0,6.439494226,0.258523337,2.426772196,3.807863526,2.592003402,1.532932792,5.651665265,3.065757573,8.812862707,3.402116333,6.604374552,6.186760622,16.26334782,0.488396571,0.418297298,11.0173624,1.990361042,2.778319769,18.29789291,12.56282787,2.189795978,0.0,9.003110552,2.020684134,8.391219604,12.34801621,0.0,0.0,12.81306327,1.407432083,8.864551052,0.0,0.675211088,1.147132816,8.20329249,0.761542629,0.0,10.55887372,3.571209949,6.387030947,6.509542035,12.09382459,1.846732307,1.364237236,6.44522795,0.764207392,0.815621956,0.998989909,3.376277475,4.28160327,3.765501135,10.56778587,0.93343939,0.926146895,3.628760016,0.0,9.347248782,15.11611775,0.700021994,2.163156124,11.28245136,0.280542675,2.417296493,0.907245938,1
RNA41_FPKM,0.0,0.373449514,0.369770209,0.0,0.230255682,0.0,1.223702882,1.24787954,0.354072417,0.432641801,2.903980359,3.031017909,0.0,4.272910934,3.049922292,1.979440267,1.081521715,0.401408302,2.63860934,21.2380076,2.509455003,4.497063384,7.524284145,2.140639449,6.357631572,4.38136045,4.640892704,3.112032577,4.339420614,3.271623991,0.0,0.567157003,0.0,0.0,15.49388048,0.0,0.0,0.801897511,1.038207863,2.37603977,1.200015546,0.0,2.104311499,0.0,1.489948798,1.257884527,0.0,0.323548933,3.670158159,2.957878648,3.063475295,4.40371433,3.431139232,3.481876243,9.153086449,0.0,0.0,5.407443003,1.120205624,1.379735423,1.090369639,1.631603843,0.554584558,0.0,1.900192583,1.49249229,3.204629352,4.795155604,0.0,0.0,6.843251126,0.396112678,3.081442892,0.0,0.380067607,0.0,2.433260351,1.767902989,0.0,6.239670638,2.380140913,2.588061268,2.60302116,1.793634928,0.668134511,0.57586018,2.720540206,0.645161405,0.0,0.632475647,0.950096292,1.700989704,0.883030671,4.266721943,0.787915895,0.195402671,0.957367437,0.0,7.156857576,2.18285772,0.0,0.0,3.047966323,0.236702289,3.174537844,0.76580601,1
RNA418_FPKM,0.537026004,4.703081352,0.38812518,0.0,1.208190995,0.0,5.351706834,2.619710629,1.857878606,1.816249276,3.282435044,17.11859161,0.0,2.924779191,3.897031019,1.385139558,0.680955163,3.159387148,8.769977587,27.48507091,6.225351774,5.208265309,9.871627662,6.459355765,7.784982897,8.997231403,5.374840959,6.340462978,5.397859549,2.423895774,0.0,0.0,0.0,0.0,8.659057158,0.0,6.421936907,1.346663459,5.176055936,3.227299592,6.984461305,0.0,6.441982813,0.0,1.759183914,3.667463901,2.066912879,1.697716657,4.044671074,6.014994559,7.349272331,3.014313248,2.926025038,7.106104752,12.68092596,0.0,0.741366713,2.043086794,1.763559994,4.489131969,2.098135449,4.852136291,2.522435377,0.0,7.977313692,4.028349511,7.435096025,8.53402638,0.0,0.0,8.109319541,2.286358682,9.933520088,0.207340556,0.0,0.847032827,7.85795239,2.024238441,0.0,9.542918881,3.997121995,4.301058733,7.892790482,7.819737285,1.402550967,2.01468166,3.695223626,1.580083345,2.649938656,1.327695719,5.584100143,0.223199466,2.038893977,23.816086,1.240576577,0.410361518,1.406757876,0.0,13.48248726,10.04525397,1.447372933,1.150023542,2.199314569,0.497094079,1.427974852,1.406757876,1
